68,11/1/2021,305,0.14, ,0, ,336, ,12.4, ,88.6, ,53.9, ,72.9, ,92, ,31, ,45, ,50.3, ,3.8, ,91.2, ,71.7, 
68,11/2/2021,306,0.15, ,0, ,377, ,9.3, ,91.6, ,53.2, ,71.3, ,57, ,18, ,35, ,42.7, ,2.8, ,67.9, ,71.1, 
68,11/3/2021,307,0.16, ,0, ,378, ,8.8, ,95.5, ,54.7, ,73.7, ,57, ,18, ,31, ,41.2, ,2.9, ,69.9, ,70.3, 
68,11/4/2021,308,0.15, ,0, ,377, ,9.1, ,95.0, ,55.3, ,73.8, ,49, ,18, ,32, ,42.1, ,2.5, ,58.8, ,70.1, 
68,11/5/2021,309,0.15, ,0, ,376, ,9.9, ,94.7, ,56.6, ,73.7, ,58, ,21, ,35, ,44.4, ,2.7, ,65.9, ,69.9, 
68,11/6/2021,310,0.13, ,0, ,363, ,11.6, ,92.6, ,54.2, ,71.3, ,68, ,27, ,44, ,48.4, ,2.7, ,64.2, ,69.7, 
68,11/7/2021,311,0.11, ,0, ,320, ,11.7, ,90.5, ,51.5, ,69.1, ,72, ,25, ,48, ,48.8, ,2.6, ,62.2, ,69.2, 
68,11/8/2021,312,0.14, ,0, ,360, ,11.4, ,87.5, ,46.9, ,67.6, ,86, ,30, ,49, ,48.0, ,3.6, ,86.2, ,68.5, 
68,11/9/2021,313,0.16, ,0, ,362, ,10.2, ,91.1, ,53.1, ,71.0, ,64, ,17, ,39, ,45.0, ,4.8, ,116.0, ,68.4, 
68,11/10/2021,314,0.14, ,0, ,352, ,10.6, ,89.8, ,54.6, ,71.5, ,72, ,22, ,40, ,46.1, ,3.2, ,75.6, ,68.8, 
68,11/11/2021,315,0.16, ,0, ,352, ,9.6, ,92.4, ,56.7, ,72.7, ,57, ,21, ,35, ,43.4, ,3.9, ,94.0, ,68.4, 
68,11/12/2021,316,0.16, ,0, ,350, ,9.0, ,92.3, ,57.8, ,75.3,Y,49, ,19, ,30,Y,41.7,Y,4.0, ,95.1, ,68.6, 
68,11/13/2021,317,0.13, ,0, ,351, ,8.5, ,93.2, ,51.9, ,71.2, ,52, ,17, ,33, ,40.4, ,2.3, ,56.0, ,68.0, 
68,11/14/2021,318,0.14, ,0, ,348, ,7.5, ,93.0, ,51.8, ,70.4, ,53, ,15, ,29, ,37.1, ,2.6, ,63.1, ,67.5, 
68,11/15/2021,319,0.13, ,0, ,349, ,7.6, ,91.6, ,50.7, ,69.9, ,41, ,16, ,30, ,37.3, ,2.6, ,62.0, ,66.9, 
68,11/16/2021,320,0.12, ,0, ,263, ,7.4, ,89.3, ,48.6, ,68.9, ,51, ,20, ,31, ,36.7, ,3.4, ,80.7, ,66.5, 
68,11/17/2021,321,0.13, ,0, ,332, ,7.8, ,86.6, ,51.7, ,67.6, ,54, ,20, ,34, ,38.0, ,2.6, ,62.6, ,66.5, 
68,11/18/2021,322,0.12, ,0, ,309, ,7.2, ,83.6, ,49.2, ,65.0, ,52, ,18, ,34, ,36.0, ,2.7, ,63.8, ,65.7, 
68,11/19/2021,323,0.10, ,0, ,270, ,7.8, ,82.3, ,50.0, ,64.2, ,56, ,23, ,38, ,38.2, ,2.7, ,65.5, ,65.3, 
68,11/20/2021,324,0.10, ,0, ,286, ,7.7, ,82.5, ,46.3, ,63.5, ,58, ,20, ,38, ,37.7, ,2.6, ,61.4, ,64.8, 
68,11/21/2021,325,0.15, ,0, ,328, ,6.7, ,82.0, ,55.6, ,67.4, ,45, ,17, ,29, ,34.4, ,4.4, ,105.4, ,65.5, 
68,11/22/2021,326,0.11, ,0, ,255, ,4.9, ,82.3, ,49.5, ,67.1, ,39, ,13, ,22, ,26.6, ,3.6, ,87.4, ,65.0, 
68,11/23/2021,327,0.10, ,0, ,110, ,6.4, ,78.2, ,58.4, ,68.1, ,39, ,16, ,27, ,33.3, ,4.7, ,112.3, ,65.6, 
68,11/24/2021,328,0.15, ,0, ,307, ,5.7, ,78.8, ,49.7, ,63.7, ,48, ,13, ,28, ,30.5, ,5.3, ,127.0, ,65.2, 
68,11/25/2021,329,0.15, ,0, ,313, ,4.0, ,73.7, ,47.2, ,59.3, ,37, ,12, ,23, ,21.8, ,5.6, ,134.8, ,63.5, 
68,11/26/2021,330,0.12, ,0, ,303, ,3.5, ,79.6, ,45.8, ,60.5, ,44, ,9, ,19, ,18.5, ,3.2, ,76.9, ,62.6, 
68,11/27/2021,331,0.10, ,0, ,300, ,4.0, ,80.2, ,38.7, ,58.7, ,45, ,10, ,24, ,22.0, ,2.6, ,61.5, ,61.8, 
68,11/28/2021,332,0.10, ,0, ,295, ,4.0, ,82.1, ,41.2, ,59.6, ,43, ,9, ,23, ,21.5, ,2.3, ,56.0, ,61.4, 
68,11/29/2021,333,0.10, ,0, ,288, ,4.9, ,86.6, ,42.7, ,62.8, ,46, ,11, ,25, ,26.4, ,2.5, ,60.0, ,61.4, 
68,11/30/2021,334,0.09, ,0, ,290, ,5.4, ,88.3,Y,45.6, ,64.6, ,43, ,12, ,26, ,28.8, ,2.2, ,53.3, ,61.6, 
