232,11/1/2021,305,--,N,0, ,272, ,14.3, ,74.5, ,50.9, ,59.5, ,100, ,56, ,82, ,54.1, ,2.3, ,56.3, ,64.4, 
232,11/2/2021,306,--,N,0.00, ,347, ,16.6,Y,72.8, ,53.0, ,60.8, ,100, ,68, ,91,Y,58.3,Y,3.4, ,82.0, ,65.4, 
232,11/3/2021,307,--,N,0, ,335, ,16.5,Y,78.0, ,53.8, ,61.5, ,100, ,54, ,88,Y,58.0,Y,2.6, ,61.7, ,66.5, 
232,11/4/2021,308,--,N,0.00, ,351, ,15.4, ,74.1, ,48.9, ,61.0, ,100, ,66, ,84, ,56.2, ,4.2, ,100.8, ,65.0, 
232,11/5/2021,309,--,N,0, ,366, ,13.6, ,80.6, ,50.4, ,60.7, ,96, ,40, ,75, ,52.8, ,3.0, ,72.9, ,64.7, 
232,11/6/2021,310,--,N,0.00, ,355, ,13.1, ,70.5, ,44.7, ,56.3, ,100, ,56, ,85, ,51.8, ,2.9, ,70.3, ,62.9, 
232,11/7/2021,311,--,N,0, ,339, ,10.2, ,76.5, ,48.0, ,60.7, ,100, ,33, ,56, ,45.0, ,3.7, ,89.4, ,62.8, 
232,11/8/2021,312,--,N,0, ,333, ,11.0, ,74.3, ,42.8, ,56.4, ,90, ,39, ,71, ,47.0, ,2.5, ,59.0, ,61.9, 
232,11/9/2021,313,--,N,0.17, ,136, ,16.0,Y,67.2, ,52.7, ,58.8, ,100, ,76, ,94,Y,57.2,Y,2.7, ,65.3, ,62.2, 
232,11/10/2021,314,--,N,0.02, ,338, ,12.5, ,78.6, ,53.5, ,65.4, ,100, ,31, ,59, ,50.5, ,4.8, ,115.8, ,63.8, 
232,11/11/2021,315,--,N,0, ,343, ,11.6, ,86.0, ,58.2,Y,69.8,Y,63, ,31, ,47,Y,48.5,Y,4.5, ,107.5, ,64.3, 
232,11/12/2021,316,--,N,0, ,345, ,12.6, ,88.6, ,50.7, ,64.0, ,90, ,29, ,62, ,50.7, ,2.1, ,49.6, ,64.2, 
232,11/13/2021,317,--,N,0, ,343, ,12.0, ,92.7,Y,50.9, ,65.5, ,86, ,22, ,56, ,49.4, ,2.2, ,51.7, ,63.8, 
232,11/14/2021,318,--,N,0, ,342, ,9.9, ,89.6,Y,52.8, ,66.6,Y,72, ,22, ,44,Y,44.2,Y,2.3, ,55.4, ,63.7, 
232,11/15/2021,319,--,N,0, ,311, ,11.4, ,85.8, ,51.1, ,60.6, ,100, ,25, ,63, ,47.9, ,2.6, ,62.1, ,62.8, 
232,11/16/2021,320,--,N,0.00, ,263, ,14.2, ,72.9, ,50.5, ,56.0, ,100, ,61, ,93, ,54.0, ,3.3, ,79.6, ,63.3, 
232,11/17/2021,321,--,N,0, ,278, ,13.1, ,69.3, ,48.2, ,55.8, ,100, ,59, ,86, ,51.8, ,2.8, ,66.5, ,63.3, 
232,11/18/2021,322,--,N,0.00, ,227, ,12.9, ,64.9, ,44.8, ,53.0, ,100, ,74, ,94, ,51.3, ,2.3, ,55.4, ,61.1, 
232,11/19/2021,323,--,N,0.00, ,231, ,13.9, ,66.9, ,51.3, ,55.6, ,100, ,66, ,92, ,53.3, ,2.5, ,59.5, ,61.5, 
232,11/20/2021,324,--,N,0.01, ,266, ,12.1, ,78.0, ,50.1, ,61.7, ,100, ,35, ,65, ,49.7, ,3.2, ,77.9, ,62.4, 
232,11/21/2021,325,--,N,0, ,322, ,8.5, ,85.4, ,43.7, ,60.6, ,85, ,15, ,47, ,40.2, ,2.3, ,54.4, ,61.6, 
232,11/22/2021,326,--,N,0, ,280, ,5.5,Y,85.6, ,44.3, ,60.8, ,70, ,9, ,30,Y,29.5,Y,2.0, ,47.6, ,60.2, 
232,11/23/2021,327,--,N,0, ,317, ,8.8, ,76.1, ,41.9, ,56.7, ,99, ,21, ,56, ,41.2, ,3.2, ,76.1, ,59.6, 
232,11/24/2021,328,--,N,0, ,315, ,7.3, ,76.0, ,43.0, ,59.7, ,94, ,23, ,42, ,36.6, ,4.1, ,99.3, ,59.8, 
232,11/25/2021,329,--,N,0, ,320, ,7.2, ,76.9, ,41.2, ,54.6, ,91, ,18, ,50, ,36.2, ,2.6, ,63.0, ,58.5, 
232,11/26/2021,330,--,N,0, ,311, ,6.8, ,74.8, ,37.9, ,53.5, ,78, ,16, ,49, ,34.7, ,2.5, ,61.0, ,57.5, 
232,11/27/2021,331,--,N,0, ,302, ,5.5, ,81.6, ,40.2, ,57.3, ,70, ,11, ,34, ,29.6, ,2.4, ,57.6, ,57.4, 
232,11/28/2021,332,--,N,0, ,304, ,5.3, ,81.2, ,44.0, ,59.1, ,57, ,11, ,31, ,28.7, ,2.0, ,48.2, ,57.9, 
232,11/29/2021,333,--,N,0, ,298, ,8.2, ,79.9, ,41.4, ,56.8, ,92, ,16, ,52, ,39.3, ,2.2, ,52.2, ,58.0, 
232,11/30/2021,334,--,N,0, ,296, ,9.9, ,86.6,Y,42.9, ,58.1, ,92, ,17, ,60, ,44.2, ,2.3, ,56.1, ,58.2, 
