114,11/1/2021,305,0.04, ,0, ,116, ,14.8, ,69.2, ,50.8, ,60.8, ,96, ,67, ,81, ,55.0, ,5.0, ,119.1, ,59.9, 
114,11/2/2021,306,0.11, ,0, ,344, ,17.0,Y,78.6, ,51.1, ,63.3, ,100, ,64, ,85,Y,58.9,Y,4.1, ,98.3, ,61.2, 
114,11/3/2021,307,0.08, ,0.01, ,279, ,15.8, ,78.7, ,52.4, ,62.2, ,100, ,51, ,83, ,56.9, ,3.5, ,84.1, ,62.7, 
114,11/4/2021,308,0.10, ,0, ,306, ,15.0, ,73.6, ,49.0, ,60.2, ,98, ,60, ,84, ,55.4, ,4.7, ,112.1, ,61.5, 
114,11/5/2021,309,0.10, ,0.00, ,344, ,12.3, ,82.1, ,41.9, ,56.3, ,99, ,45, ,80, ,50.1, ,3.3, ,79.6, ,60.1, 
114,11/6/2021,310,0.10, ,0.00, ,325, ,12.6, ,75.3, ,41.7, ,56.9, ,99, ,52, ,80, ,50.7, ,4.0, ,96.3, ,58.8, 
114,11/7/2021,311,0.10, ,0, ,282, ,10.4, ,67.6, ,46.2, ,56.1, ,97, ,38, ,67, ,45.5, ,4.6, ,109.9, ,58.4, 
114,11/8/2021,312,0.10, ,0, ,307, ,10.4, ,69.6, ,53.7,Y,61.5, ,91, ,35, ,56, ,45.6, ,5.0, ,120.0, ,57.2, 
114,11/9/2021,313,0.07, ,0.04, ,225, ,13.8, ,70.0, ,50.7, ,59.0, ,99, ,57, ,81, ,53.2, ,5.6, ,133.4, ,57.8, 
114,11/10/2021,314,0.09, ,0.02, ,315, ,14.3, ,73.1, ,47.0, ,59.0, ,100, ,53, ,84, ,54.0, ,3.9, ,94.4, ,59.7, 
114,11/11/2021,315,0.09, ,0, ,275, ,12.3, ,78.7, ,42.7, ,59.4, ,98, ,42, ,71, ,50.1, ,3.4, ,81.1, ,59.3, 
114,11/12/2021,316,0.09, ,0, ,298, ,13.5, ,79.7, ,45.5, ,60.3, ,98, ,45, ,76, ,52.6, ,3.2, ,76.2, ,59.5, 
114,11/13/2021,317,0.10, ,0, ,292, ,12.1, ,81.4, ,47.2, ,61.1, ,98, ,32, ,66, ,49.7, ,3.0, ,72.0, ,59.5, 
114,11/14/2021,318,0.10, ,0, ,314, ,11.5, ,87.7,Y,46.1, ,61.3, ,95, ,22, ,62, ,48.3, ,3.0, ,73.0, ,59.0, 
114,11/15/2021,319,0.08, ,0, ,246, ,11.9, ,71.8, ,43.6, ,56.1, ,99, ,47, ,77, ,49.2, ,3.6, ,86.8, ,58.4, 
114,11/16/2021,320,0.07, ,0, ,286, ,14.1, ,70.4, ,49.2, ,56.0, ,100, ,65, ,92, ,53.6, ,4.5, ,107.7, ,59.0, 
114,11/17/2021,321,0.07, ,0, ,264, ,13.0, ,72.0, ,48.7, ,56.3, ,100, ,51, ,84, ,51.5, ,4.0, ,95.4, ,59.0, 
114,11/18/2021,322,0.05, ,0, ,207, ,12.8, ,66.5, ,47.9, ,55.1, ,100, ,64, ,87, ,51.2, ,4.7, ,113.5, ,58.3, 
114,11/19/2021,323,0.07, ,0, ,262, ,13.7, ,70.8, ,51.3, ,58.2, ,99, ,45, ,83, ,53.0, ,4.7, ,112.9, ,58.7, 
114,11/20/2021,324,0.07, ,0, ,268, ,13.2, ,73.8, ,48.5, ,59.0, ,100, ,48, ,78, ,51.9, ,2.8, ,66.1, ,59.6, 
114,11/21/2021,325,0.09, ,0, ,300, ,9.7, ,78.0, ,43.4, ,57.1, ,97, ,26, ,61, ,43.8, ,3.6, ,87.0, ,57.5, 
114,11/22/2021,326,0.09, ,0, ,306, ,7.5, ,81.2, ,39.8, ,55.5, ,90, ,17, ,50, ,37.2, ,3.3, ,79.5, ,55.7, 
114,11/23/2021,327,0.09, ,0, ,294, ,8.5, ,71.8, ,40.0, ,51.9, ,93, ,26, ,64, ,40.3, ,4.7, ,113.2, ,54.4, 
114,11/24/2021,328,0.09, ,0, ,308, ,6.5, ,70.0, ,35.8, ,51.0, ,95, ,19, ,51, ,33.7, ,3.4, ,81.9, ,53.8, 
114,11/25/2021,329,0.09, ,0, ,296, ,5.5, ,77.2, ,36.5, ,52.4, ,76, ,14, ,41, ,29.4, ,3.3, ,78.9, ,52.3, 
114,11/26/2021,330,0.08, ,0, ,281, ,5.9, ,73.3, ,37.2, ,52.4, ,68, ,19, ,44, ,31.3, ,2.7, ,64.5, ,51.9, 
114,11/27/2021,331,0.09, ,0, ,282, ,7.2, ,75.7, ,38.3, ,55.8, ,76, ,19, ,47, ,36.0, ,3.2, ,76.8, ,52.4, 
114,11/28/2021,332,0.09, ,0, ,281, ,8.5, ,84.8,Y,42.6, ,57.3, ,78, ,25, ,53, ,40.3, ,2.9, ,70.5, ,53.5, 
114,11/29/2021,333,0.09, ,0, ,280, ,9.4, ,80.4,Y,41.4, ,56.4, ,96, ,27, ,60, ,43.0, ,3.3, ,78.3, ,53.9, 
114,11/30/2021,334,0.08, ,0, ,264, ,9.0, ,79.8,Y,41.3, ,56.9, ,93, ,25, ,57, ,41.9, ,2.8, ,66.6, ,53.9, 
