235,11/1/2021,305,0.02, ,0.03, ,100, ,14.4, ,63.2, ,52.2, ,58.1, ,95, ,74, ,87, ,54.4, ,4.2, ,101.9, ,61.8, 
235,11/2/2021,306,0.07, ,0, ,268, ,15.1, ,71.2, ,52.3, ,60.3, ,96, ,62, ,85, ,55.6, ,2.9, ,70.5, ,62.9, 
235,11/3/2021,307,0.09, ,0, ,325, ,13.6, ,74.0, ,45.9, ,59.7, ,95, ,56, ,78, ,52.8, ,2.8, ,66.7, ,62.5, 
235,11/4/2021,308,0.09, ,0.04, ,307, ,13.6, ,73.4, ,45.2, ,60.0, ,96, ,45, ,77, ,52.8, ,4.6, ,111.2, ,63.4, 
235,11/5/2021,309,0.06, ,0.00, ,236, ,11.9, ,65.2, ,40.1, ,53.4, ,97, ,66, ,85, ,49.2, ,2.3, ,55.8, ,61.4, 
235,11/6/2021,310,0.02, ,0.01, ,104, ,12.5, ,61.8, ,48.1, ,53.8, ,96, ,70, ,88, ,50.5, ,2.7, ,64.3, ,60.9, 
235,11/7/2021,311,0.09, ,0, ,325, ,8.6, ,64.2, ,38.0, ,50.0, ,95, ,40, ,70, ,40.5, ,4.9, ,117.3, ,59.3, 
235,11/8/2021,312,0.07, ,0.28, ,277, ,9.3, ,62.9, ,36.2, ,50.4, ,95, ,48, ,74, ,42.5, ,2.9, ,70.6, ,57.8, 
235,11/9/2021,313,0.03, ,0.13, ,98, ,12.7, ,60.0, ,48.4, ,55.0, ,96, ,76, ,86, ,50.9, ,8.8,Y,211.2,Y,58.3, 
235,11/10/2021,314,0.04, ,0, ,179, ,13.6, ,68.5, ,47.0, ,56.0, ,97, ,63, ,89, ,52.7, ,4.0, ,95.6, ,58.9, 
235,11/11/2021,315,0.07, ,0, ,302, ,12.8, ,70.5, ,43.7, ,55.8, ,97, ,61, ,84, ,51.1, ,2.4, ,56.4, ,59.2, 
235,11/12/2021,316,0.01,R,0.02, ,106, ,12.5, ,57.3, ,42.2, ,51.1, ,97, ,94, ,98, ,50.5, ,2.0, ,47.6, ,58.8, 
235,11/13/2021,317,0.02, ,0.01, ,118, ,12.9, ,56.1, ,46.4, ,52.2, ,97, ,93, ,97, ,51.3, ,2.6, ,62.8, ,59.3, 
235,11/14/2021,318,0.00, ,0.01, ,72, ,13.2, ,55.4, ,50.7, ,52.8, ,97, ,95, ,97, ,51.9, ,2.2, ,53.6, ,59.2, 
235,11/15/2021,319,0.00, ,0.01, ,59, ,13.4, ,57.5, ,51.1, ,53.9, ,97, ,87, ,95, ,52.4, ,2.9, ,69.3, ,59.3, 
235,11/16/2021,320,0.04, ,0.01, ,182, ,12.9, ,67.9, ,48.0, ,55.1, ,96, ,57, ,87, ,51.3, ,4.6, ,110.2, ,59.6, 
235,11/17/2021,321,0.04, ,0.00, ,189, ,10.9, ,59.3, ,39.3, ,48.9, ,97, ,74, ,92, ,46.8, ,2.4, ,56.9, ,58.6, 
235,11/18/2021,322,0.01, ,0.01, ,96, ,11.0, ,55.9, ,37.8, ,48.0, ,97, ,84, ,96, ,46.9, ,2.2, ,52.3, ,56.9, 
235,11/19/2021,323,0.03, ,0.03, ,142, ,12.8, ,62.1, ,48.0, ,54.4, ,97, ,74, ,89, ,51.1, ,4.0, ,96.5, ,58.0, 
235,11/20/2021,324,0.08, ,0, ,282, ,9.4, ,69.8, ,38.7, ,52.1, ,95, ,44, ,71, ,43.0, ,4.1, ,97.9, ,57.6, 
235,11/21/2021,325,0.07,R,0, ,283, ,8.3, ,67.5, ,31.3, ,47.1, ,97, ,42, ,75, ,39.7, ,2.3, ,55.0, ,55.6, 
235,11/22/2021,326,0.06, ,0.00, ,266, ,9.0, ,65.4, ,31.1, ,45.0, ,97, ,61, ,88, ,41.7, ,1.7, ,39.7, ,54.6, 
235,11/23/2021,327,0.07, ,0.01, ,232, ,9.3, ,64.7, ,33.9, ,49.8, ,97, ,52, ,77, ,42.8, ,5.4, ,130.7, ,54.4, 
235,11/24/2021,328,0.11, ,0, ,278, ,6.6, ,66.0, ,35.1, ,50.9, ,92, ,33, ,52, ,33.9, ,9.0, ,215.2, ,53.7, 
235,11/25/2021,329,0.05, ,0, ,243, ,8.4, ,64.6, ,29.4, ,44.7, ,97, ,50, ,83, ,39.9, ,1.9, ,45.5, ,52.5, 
235,11/26/2021,330,0.06, ,0, ,253, ,8.9, ,68.3, ,33.8, ,49.6, ,97, ,41, ,73, ,41.5, ,2.3, ,54.2, ,53.1, 
235,11/27/2021,331,0.06,R,0, ,253, ,9.7, ,67.4, ,36.9, ,49.8, ,97, ,50, ,79, ,43.7, ,1.5, ,35.2, ,53.6, 
235,11/28/2021,332,0.06, ,0, ,246, ,10.1, ,69.7, ,35.7, ,49.9, ,97, ,52, ,82, ,44.8, ,2.2, ,52.0, ,53.4, 
235,11/29/2021,333,0.06,R,0.00, ,248, ,10.5, ,71.2, ,35.7, ,49.6, ,97, ,58, ,87, ,45.9, ,2.1, ,50.0, ,53.4, 
235,11/30/2021,334,0.04, ,0.01, ,203, ,10.4, ,66.5, ,36.5, ,47.4, ,97, ,68, ,93, ,45.6, ,1.8, ,42.8, ,53.1, 
