247,11/1/2021,305,0.01, ,0.09, ,101, ,17.6,Y,65.9, ,54.8, ,59.8, ,100, ,98, ,100,Y,59.8,Y,3.7, ,90.0, ,62.9, 
247,11/2/2021,306,0.05, ,0.00, ,211, ,18.0,Y,74.3, ,54.3, ,61.8, ,100, ,73, ,96,Y,60.5,Y,2.5, ,60.9, ,63.6, 
247,11/3/2021,307,0.09, ,0.00, ,314, ,16.1, ,78.5, ,51.9, ,61.7, ,100, ,47, ,86, ,57.4, ,2.6, ,62.7, ,63.4, 
247,11/4/2021,308,0.08, ,0, ,274, ,17.3,Y,69.0, ,56.6,Y,62.7, ,100, ,59, ,89,Y,59.4,Y,5.9, ,142.3, ,63.6, 
247,11/5/2021,309,0.08, ,0, ,273, ,15.0, ,68.0, ,49.7, ,59.4, ,100, ,62, ,87, ,55.5, ,7.7, ,184.8, ,63.2, 
247,11/6/2021,310,0.03, ,0, ,138, ,15.7, ,63.3, ,55.7,Y,59.3, ,100, ,78, ,91, ,56.6, ,8.7, ,207.7, ,62.8, 
247,11/7/2021,311,0.09, ,0, ,318, ,11.0, ,67.0, ,44.8, ,55.6, ,99, ,38, ,73, ,47.0, ,6.8, ,164.2, ,62.2, 
247,11/8/2021,312,0.06, ,0.17, ,247, ,11.6, ,62.5, ,39.9, ,54.2, ,100, ,47, ,81, ,48.5, ,4.3, ,102.5, ,61.3, 
247,11/9/2021,313,0.03, ,0.31, ,154, ,15.2, ,64.7, ,49.0, ,56.6, ,100, ,89, ,97, ,55.9, ,9.6, ,231.0, ,60.9, 
247,11/10/2021,314,0.06, ,0, ,254, ,16.6,Y,68.9, ,52.2, ,59.3, ,100, ,76, ,96,Y,58.2,Y,4.3, ,102.8, ,61.3, 
247,11/11/2021,315,0.08, ,0, ,293, ,14.8, ,72.5, ,46.1, ,57.6, ,100, ,64, ,91, ,55.0, ,2.6, ,61.8, ,61.5, 
247,11/12/2021,316,0.02, ,0.02, ,148, ,14.4, ,67.7, ,46.4, ,54.0, ,100, ,95, ,100, ,54.3, ,2.3, ,56.1, ,61.3, 
247,11/13/2021,317,0.03, ,0.01, ,160, ,14.8, ,68.1, ,52.2, ,55.1, ,100, ,88, ,100, ,55.1, ,3.5, ,83.8, ,61.7, 
247,11/14/2021,318,0.00, ,0.00, ,50, ,14.6, ,56.8, ,52.5, ,54.6, ,100, ,100, ,100, ,54.6, ,3.5, ,84.3, ,61.8, 
247,11/15/2021,319,0.00, ,0, ,64, ,14.0, ,57.1, ,48.0, ,53.6, ,100, ,100, ,100, ,53.6, ,3.9, ,92.8, ,61.7, 
247,11/16/2021,320,0.03, ,0, ,161, ,14.7, ,68.6, ,44.1, ,55.1, ,100, ,79, ,99, ,54.9, ,4.9, ,118.2, ,61.3, 
247,11/17/2021,321,0.04, ,0.02, ,213, ,12.3, ,66.1, ,40.6, ,50.0, ,100, ,86, ,100, ,50.1, ,2.4, ,57.2, ,61.0, 
247,11/18/2021,322,0.01, ,0.00, ,97, ,12.8, ,57.4, ,40.4, ,50.7, ,100, ,100, ,100, ,51.1, ,2.7, ,65.4, ,60.1, 
247,11/19/2021,323,0.03, ,0, ,140, ,15.8,Y,64.1, ,49.2, ,56.8, ,100, ,98, ,100,Y,56.8,Y,5.0, ,118.8, ,60.6, 
247,11/20/2021,324,0.09, ,0, ,285, ,12.0, ,71.9, ,44.8, ,57.7, ,100, ,43, ,74, ,49.3, ,5.8, ,139.5, ,61.1, 
247,11/21/2021,325,0.05, ,0.00, ,231, ,12.0, ,66.2, ,38.5, ,50.3, ,100, ,74, ,97, ,49.3, ,2.4, ,57.6, ,60.1, 
247,11/22/2021,326,0.05, ,0.01, ,250, ,11.8, ,68.3, ,36.0, ,48.6, ,100, ,81, ,100, ,48.9, ,2.3, ,54.3, ,59.1, 
247,11/23/2021,327,0.06, ,0.01, ,239, ,11.7, ,64.4, ,36.8, ,51.3, ,100, ,41, ,91, ,48.6, ,5.6, ,133.5, ,58.5, 
247,11/24/2021,328,0.11, ,0, ,278, ,7.4, ,67.1, ,36.6, ,53.2, ,100, ,32, ,54, ,36.8, ,7.2, ,173.0, ,58.2, 
247,11/25/2021,329,0.05, ,0.00, ,230, ,10.2, ,67.2, ,22.5,Y,45.8, ,100, ,66, ,98, ,45.1, ,2.3, ,56.3, ,57.0, 
247,11/26/2021,330,0.06, ,0, ,255, ,10.6, ,70.1, ,40.1, ,51.1, ,100, ,38, ,83, ,46.0, ,2.3, ,54.1, ,56.7, 
247,11/27/2021,331,0.06, ,0, ,243, ,10.7, ,69.8, ,37.4, ,49.9, ,100, ,45, ,87, ,46.3, ,2.0, ,47.8, ,56.5, 
247,11/28/2021,332,0.05, ,0, ,240, ,11.3, ,71.7, ,16.6,Y,50.8, ,100, ,51, ,90, ,47.9, ,1.8, ,44.2, ,56.3, 
247,11/29/2021,333,0.05, ,0.00, ,222, ,11.7, ,71.2, ,37.2, ,49.8, ,100, ,60, ,96, ,48.7, ,2.0, ,47.3, ,56.2, 
247,11/30/2021,334,0.05,R,0.01, ,231, ,11.7, ,69.8, ,--,S,49.2, ,100, ,71, ,98, ,48.7, ,2.1, ,51.0, ,56.1, 
