242,11/1/2021,305,0.01, ,0.07, ,62, ,15.4, ,62.4, ,51.5, ,58.2, ,99, ,82, ,93, ,56.2, ,2.9, ,69.2, ,62.9, 
242,11/2/2021,306,0.03, ,0.01, ,137, ,16.0, ,72.3, ,52.1, ,60.6, ,99, ,64, ,89, ,57.2, ,2.8, ,66.8, ,62.5, 
242,11/3/2021,307,0.07, ,0, ,267, ,14.7, ,75.5, ,48.9, ,59.7, ,99, ,55, ,84, ,54.9, ,1.8, ,43.5, ,62.5, 
242,11/4/2021,308,0.08, ,0.09, ,284, ,14.9, ,69.5, ,49.1, ,60.2, ,99, ,58, ,84, ,55.2, ,3.7, ,87.7, ,62.7, 
242,11/5/2021,309,0.07, ,0.00, ,265, ,12.5, ,66.0, ,42.8, ,55.0, ,100, ,59, ,85, ,50.5, ,3.1, ,74.3, ,62.5, 
242,11/6/2021,310,0.03, ,0, ,146, ,12.9, ,63.5, ,47.1, ,55.0, ,99, ,69, ,87, ,51.3, ,2.9, ,70.3, ,61.7, 
242,11/7/2021,311,0.10, ,0, ,315, ,8.8, ,64.4, ,41.4, ,50.9, ,91, ,39, ,69, ,41.3, ,4.6, ,110.1, ,60.8, 
242,11/8/2021,312,0.07, ,0.18, ,261, ,10.3, ,62.6, ,35.2, ,51.6, ,100, ,50, ,79, ,45.3, ,3.3, ,78.7, ,59.6, 
242,11/9/2021,313,0.04, ,0.31, ,125, ,13.4, ,63.2, ,51.4, ,56.2, ,98, ,75, ,87, ,52.3, ,9.7, ,232.9, ,59.1, 
242,11/10/2021,314,0.04, ,0, ,172, ,14.1, ,68.2, ,49.2, ,55.8, ,99, ,70, ,92, ,53.6, ,3.5, ,82.9, ,59.1, 
242,11/11/2021,315,0.05, ,0.00, ,239, ,13.0, ,67.7, ,44.4, ,53.1, ,99, ,70, ,94, ,51.5, ,2.0, ,48.5, ,59.2, 
242,11/12/2021,316,0.01, ,0.01, ,106, ,13.6, ,57.8, ,44.9, ,52.7, ,99, ,99, ,100, ,52.7, ,2.1, ,50.0, ,59.0, 
242,11/13/2021,317,0.02, ,0.01, ,112, ,13.9, ,62.2, ,51.2, ,53.7, ,99, ,92, ,99, ,53.3, ,2.8, ,67.5, ,59.0, 
242,11/14/2021,318,0.00, ,0.00, ,56, ,14.1, ,57.7, ,51.8, ,54.3, ,99, ,92, ,98, ,53.8, ,2.4, ,57.7, ,59.2, 
242,11/15/2021,319,0.00, ,0, ,58, ,13.9, ,58.0, ,49.4, ,54.1, ,99, ,90, ,97, ,53.4, ,3.0, ,72.3, ,59.3, 
242,11/16/2021,320,0.02, ,0, ,121, ,13.4, ,67.5, ,43.6, ,54.2, ,99, ,68, ,94, ,52.4, ,4.2, ,101.0, ,59.2, 
242,11/17/2021,321,0.04, ,0.01, ,176, ,11.1, ,60.8, ,41.1, ,48.8, ,100, ,76, ,95, ,47.4, ,1.8, ,43.3, ,58.8, 
242,11/18/2021,322,0.02, ,0.00, ,137, ,12.1, ,58.7, ,40.4, ,50.1, ,99, ,86, ,98, ,49.7, ,2.1, ,50.1, ,58.2, 
242,11/19/2021,323,0.03, ,0.00, ,130, ,13.7, ,64.3, ,45.8, ,54.8, ,99, ,81, ,93, ,52.9, ,4.2, ,101.2, ,58.0, 
242,11/20/2021,324,0.07, ,0, ,261, ,11.3, ,68.5, ,42.8, ,54.8, ,99, ,49, ,77, ,47.8, ,3.7, ,88.4, ,58.3, 
242,11/21/2021,325,0.06, ,0.00, ,251, ,10.5, ,70.3, ,36.3, ,50.4, ,100, ,49, ,84, ,45.8, ,2.3, ,54.7, ,58.0, 
242,11/22/2021,326,0.05, ,0.01, ,234, ,10.7, ,68.7, ,36.2, ,48.5, ,100, ,61, ,92, ,46.4, ,1.8, ,43.6, ,57.5, 
242,11/23/2021,327,0.03, ,0.01, ,135, ,10.2, ,62.5, ,40.5, ,47.9, ,99, ,69, ,90, ,45.0, ,4.2, ,100.1, ,57.1, 
242,11/24/2021,328,0.10, ,0, ,273, ,7.6, ,66.3, ,37.2, ,51.5, ,98, ,36, ,58, ,37.4, ,6.2, ,148.1, ,56.4, 
242,11/25/2021,329,0.06, ,0, ,242, ,9.6, ,66.3, ,32.3, ,47.1, ,100, ,55, ,87, ,43.4, ,2.6, ,61.2, ,55.7, 
242,11/26/2021,330,0.06, ,0, ,248, ,9.7, ,69.6, ,37.6, ,49.6, ,99, ,41, ,80, ,43.7, ,2.4, ,56.6, ,55.3, 
242,11/27/2021,331,0.06, ,0, ,243, ,10.4, ,68.2, ,38.2, ,50.9, ,99, ,48, ,82, ,45.7, ,1.9, ,46.8, ,55.1, 
242,11/28/2021,332,0.06, ,0, ,242, ,11.0, ,71.8, ,39.5, ,51.7, ,99, ,50, ,84, ,46.9, ,2.4, ,56.6, ,55.2, 
242,11/29/2021,333,0.06, ,0.01, ,229, ,11.3, ,71.5, ,37.6, ,50.9, ,100, ,51, ,89, ,47.7, ,2.4, ,58.3, ,55.2, 
242,11/30/2021,334,0.05, ,0.01, ,233, ,11.5, ,68.8, ,37.0, ,50.0, ,100, ,67, ,93, ,48.1, ,2.2, ,53.0, ,55.2, 
