223,11/1/2021,305,0.04, ,0, ,179, ,16.1, ,69.1, ,55.4, ,61.8, ,100, ,67, ,86, ,57.4, ,1.6,R,38.5,R,64.2, 
223,11/2/2021,306,0.09, ,0.00, ,347, ,15.6, ,72.6, ,53.8, ,61.3, ,100, ,60, ,84, ,56.5, ,1.8,Y,44.1,Y,63.5, 
223,11/3/2021,307,0.10, ,0, ,358, ,15.8, ,86.5, ,52.9, ,64.3, ,100, ,41, ,77, ,56.9, ,1.6,R,38.4,R,63.8, 
223,11/4/2021,308,0.10, ,0, ,347, ,15.6, ,82.0, ,56.9, ,65.7, ,100, ,48, ,72, ,56.5, ,1.8,Y,44.2,Y,64.6, 
223,11/5/2021,309,0.11, ,0, ,361, ,14.5, ,84.8, ,51.8, ,65.0, ,100, ,36, ,69, ,54.5, ,1.8,Y,43.8,Y,64.4, 
223,11/6/2021,310,0.09, ,0, ,326, ,15.6, ,71.7, ,55.4, ,61.4, ,100, ,59, ,84, ,56.4, ,2.1, ,50.6, ,64.9, 
223,11/7/2021,311,0.08, ,0, ,318, ,14.8, ,70.8, ,51.4, ,59.6, ,100, ,60, ,85, ,55.1, ,2.0,Y,48.3,Y,64.5, 
223,11/8/2021,312,0.08, ,0, ,295, ,13.6, ,70.6, ,51.3, ,58.8, ,100, ,53, ,80, ,52.8, ,1.9,Y,46.0,Y,64.0, 
223,11/9/2021,313,0.06, ,0, ,249, ,14.0, ,69.5, ,50.8, ,58.9, ,99, ,59, ,82, ,53.5, ,1.7,Y,40.6,Y,63.5, 
223,11/10/2021,314,0.09, ,0, ,328, ,14.0, ,79.1, ,51.1, ,61.7, ,99, ,44, ,74, ,53.5, ,1.8,Y,42.9,Y,63.4, 
223,11/11/2021,315,0.12, ,0, ,338, ,10.7, ,88.0, ,51.9, ,69.4, ,84, ,23, ,44, ,46.3, ,1.7,Y,41.8,Y,63.7, 
223,11/12/2021,316,0.13, ,0, ,337, ,9.7, ,93.9,Y,58.8, ,73.4,Y,62, ,18, ,35,Y,43.8,Y,1.7,Y,40.9,Y,64.5, 
223,11/13/2021,317,0.11, ,0, ,337, ,9.1, ,92.4, ,53.7, ,70.2, ,70, ,14, ,36, ,42.1, ,1.4,R,33.2,R,64.5, 
223,11/14/2021,318,0.11, ,0, ,338, ,8.4, ,92.4,Y,51.1, ,68.3, ,67, ,14, ,35, ,39.9, ,1.4,Y,33.9,Y,64.1, 
223,11/15/2021,319,0.10, ,0, ,330, ,10.7, ,87.9, ,50.1, ,64.7, ,96, ,18, ,51, ,46.3, ,1.4,Y,34.6,Y,63.7, 
223,11/16/2021,320,0.07, ,0, ,273, ,13.8, ,70.5, ,51.2, ,58.2, ,100, ,53, ,83, ,53.1, ,2.2, ,51.8, ,63.2, 
223,11/17/2021,321,0.07, ,0, ,288, ,13.3, ,71.2, ,51.4, ,59.0, ,94, ,52, ,78, ,52.2, ,1.8,Y,43.1,Y,63.4, 
223,11/18/2021,322,0.06, ,0, ,244, ,13.6, ,71.3, ,48.0, ,57.3, ,100, ,57, ,85, ,52.7, ,1.6,Y,38.8,Y,62.4, 
223,11/19/2021,323,0.05, ,0, ,202, ,13.8, ,68.9, ,51.6, ,57.1, ,100, ,59, ,87, ,53.2, ,1.7, ,39.7, ,62.5, 
223,11/20/2021,324,0.07, ,0, ,272, ,13.5, ,69.1, ,51.2, ,57.5, ,100, ,54, ,83, ,52.5, ,1.6,Y,38.6,Y,62.4, 
223,11/21/2021,325,0.10, ,0, ,320, ,7.0, ,87.6, ,46.4, ,65.1, ,100, ,10, ,33, ,35.4, ,1.4,Y,32.5,Y,61.9, 
223,11/22/2021,326,0.10, ,0, ,279, ,4.7, ,85.3, ,44.7, ,65.1, ,60, ,9, ,22, ,25.7, ,1.5,Y,35.6,Y,61.2, 
223,11/23/2021,327,0.09, ,0, ,305, ,7.8, ,75.8, ,50.5, ,61.5, ,79, ,24, ,42, ,38.3, ,1.8, ,44.3, ,61.6, 
223,11/24/2021,328,0.11, ,0, ,303, ,8.7, ,77.0, ,46.2, ,61.6, ,96, ,6, ,46, ,40.8, ,2.6, ,62.1, ,61.0, 
223,11/25/2021,329,0.11, ,0, ,319, ,2.9, ,79.5, ,46.1, ,63.3, ,39, ,6, ,15, ,14.3, ,2.6, ,61.4, ,60.7, 
223,11/26/2021,330,0.09, ,0, ,299, ,4.3, ,79.7, ,39.3, ,56.8, ,61, ,8, ,28, ,23.7, ,1.6, ,37.5, ,59.1, 
223,11/27/2021,331,0.09, ,0, ,304, ,4.8, ,81.2, ,42.4, ,58.8, ,55, ,8, ,28, ,26.1, ,1.5,Y,35.0,Y,58.7, 
223,11/28/2021,332,0.09, ,0, ,299, ,5.9, ,86.4,Y,43.1, ,59.9, ,64, ,7, ,34, ,31.2, ,1.4,Y,32.8,Y,58.6, 
223,11/29/2021,333,0.09, ,0, ,294, ,7.2, ,84.7, ,45.2, ,61.3, ,66, ,13, ,39, ,36.0, ,1.4,Y,33.2,Y,58.8, 
223,11/30/2021,334,0.08, ,0, ,288, ,9.5, ,80.0, ,46.1, ,60.1, ,76, ,28, ,53, ,43.1, ,1.5, ,37.1, ,59.0, 
