87,11/1/2021,305,0.12, ,0, ,352, ,14.2, ,85.2, ,57.2, ,70.6, ,93, ,27, ,55, ,53.9, ,4.1, ,98.2, ,68.1, 
87,11/2/2021,306,0.13, ,0, ,398, ,10.2, ,85.9, ,54.3, ,68.9, ,72, ,20, ,42, ,45.0, ,2.6, ,62.5, ,67.3, 
87,11/3/2021,307,0.14, ,0, ,394, ,9.8, ,89.7, ,54.9, ,70.6, ,64, ,18, ,38, ,44.1, ,2.9, ,69.3, ,66.5, 
87,11/4/2021,308,0.13, ,0, ,397, ,9.3, ,92.0, ,54.7, ,71.3, ,58, ,17, ,36, ,42.7, ,2.1, ,49.5, ,66.0, 
87,11/5/2021,309,0.11, ,0, ,366, ,10.1, ,91.0, ,54.5, ,71.3, ,65, ,16, ,39, ,44.9, ,2.4, ,58.3, ,66.0, 
87,11/6/2021,310,0.13, ,0, ,381, ,13.5, ,88.4, ,56.6, ,69.8, ,77, ,29, ,54, ,52.5, ,3.5, ,83.6, ,66.4, 
87,11/7/2021,311,0.09, ,0.00, ,301, ,16.4, ,86.9, ,59.3, ,68.9, ,99, ,26, ,68, ,57.8, ,3.4, ,81.4, ,67.2, 
87,11/8/2021,312,0.11, ,0, ,388,R,13.9, ,83.2, ,54.9, ,67.0, ,100, ,28, ,62, ,53.3, ,3.5, ,84.4, ,67.0, 
87,11/9/2021,313,0.13, ,0, ,376, ,12.2, ,86.0, ,54.2, ,68.8, ,99, ,21, ,51, ,49.8, ,4.7, ,111.7, ,66.4, 
87,11/10/2021,314,0.14, ,0, ,373, ,11.9, ,85.2, ,55.9, ,69.7, ,81, ,26, ,48, ,49.1, ,4.0, ,96.9, ,66.7, 
87,11/11/2021,315,0.15, ,0, ,376, ,9.8, ,88.2, ,54.2, ,70.5, ,62, ,20, ,39, ,44.0, ,4.5, ,108.1, ,66.3, 
87,11/12/2021,316,0.15, ,0, ,375, ,9.9, ,89.7, ,58.3, ,72.3, ,59, ,16, ,36, ,44.2, ,4.0, ,97.0, ,66.2, 
87,11/13/2021,317,0.12, ,0, ,372, ,9.5, ,90.4, ,53.1, ,70.0, ,62, ,17, ,38, ,43.3, ,2.2, ,52.8, ,65.5, 
87,11/14/2021,318,0.12, ,0, ,372,R,9.0, ,89.1, ,51.2, ,68.7, ,68, ,16, ,38, ,41.8, ,2.4, ,56.5, ,64.9, 
87,11/15/2021,319,0.11, ,0, ,373,R,9.1, ,89.5, ,50.7, ,67.8, ,67, ,16, ,39, ,42.1, ,2.2, ,53.3, ,64.2, 
87,11/16/2021,320,0.10, ,0, ,285, ,9.8, ,86.2, ,49.8, ,66.2, ,75, ,22, ,45, ,44.1, ,3.0, ,72.2, ,64.1, 
87,11/17/2021,321,0.10, ,0, ,347, ,10.5, ,84.6, ,53.2, ,65.1, ,86, ,19, ,50, ,45.8, ,2.3, ,54.3, ,64.1, 
87,11/18/2021,322,0.11, ,0, ,332, ,8.5, ,82.4, ,48.3, ,64.0, ,70, ,19, ,42, ,40.4, ,2.2, ,53.8, ,63.3, 
87,11/19/2021,323,0.08, ,0, ,277, ,9.1, ,82.2, ,49.2, ,63.4, ,68, ,22, ,46, ,42.2, ,1.7, ,40.1, ,62.9, 
87,11/20/2021,324,0.09, ,0, ,303, ,10.0, ,80.5, ,47.8, ,62.1, ,78, ,24, ,53, ,44.7, ,1.8, ,43.3, ,62.4, 
87,11/21/2021,325,0.14, ,0, ,367,R,7.9, ,82.0, ,54.5, ,66.1, ,62, ,16, ,36, ,38.6, ,4.3, ,104.1, ,62.9, 
87,11/22/2021,326,0.12, ,0, ,287, ,7.3, ,80.2, ,53.7, ,65.8, ,53, ,19, ,34, ,36.4, ,3.5, ,84.0, ,62.6, 
87,11/23/2021,327,0.08, ,0, ,129, ,8.3, ,76.4, ,52.9, ,66.2, ,54, ,24, ,38, ,39.8, ,3.4, ,80.6, ,63.4, 
87,11/24/2021,328,0.14, ,0, ,324, ,6.7, ,78.5, ,48.7, ,61.0, ,63, ,14, ,36, ,34.3, ,5.6, ,133.3, ,62.4, 
87,11/25/2021,329,0.16, ,0, ,342, ,5.0, ,72.9, ,46.2, ,58.5, ,54, ,13, ,30, ,26.9, ,7.2, ,173.7, ,60.5, 
87,11/26/2021,330,0.11, ,0, ,346,R,5.4, ,77.0, ,41.6, ,58.6, ,52, ,11, ,32, ,29.1, ,3.4, ,80.4, ,59.9, 
87,11/27/2021,331,0.09, ,0, ,342,R,5.5, ,81.1, ,41.7, ,58.5, ,59, ,11, ,33, ,29.3, ,2.3, ,54.8, ,59.1, 
87,11/28/2021,332,0.09, ,0, ,341,R,6.5, ,80.1, ,40.8, ,58.6, ,69, ,15, ,39, ,33.7, ,2.2, ,51.9, ,58.7, 
87,11/29/2021,333,0.10, ,0, ,340,R,6.6, ,85.2, ,43.6, ,61.5, ,63, ,14, ,35, ,33.9, ,2.3, ,54.1, ,58.8, 
87,11/30/2021,334,0.09, ,0, ,345,R,7.4, ,85.9,Y,44.9, ,62.0, ,69, ,15, ,39, ,36.9, ,1.9, ,45.2, ,58.8, 
