15,11/1/2021,305,0.13,H,0, ,242, ,0.1,R,74.3, ,50.9, ,61.3, ,1,H,0,H,--,R,--,I,4.0, ,95.8, ,64.3, 
15,11/2/2021,306,0.11,H,0,H,449,R,16.2,Y,79.4, ,55.8,Y,66.7,H,100,H,0,H,72,Y,57.6,Y,3.8,H,91.9,H,64.2,H
15,11/3/2021,307,0.10, ,0, ,342, ,16.5,Y,80.5, ,46.5, ,61.4, ,100, ,57, ,89,Y,58.1,Y,3.3, ,78.4, ,64.3, 
15,11/4/2021,308,0.08, ,0, ,288, ,17.0,Y,78.5, ,45.0, ,60.7, ,100, ,61, ,94,Y,58.9,Y,4.3, ,103.2, ,64.2, 
15,11/5/2021,309,0.10, ,0, ,338, ,13.6, ,77.4, ,44.0, ,57.9, ,100, ,47, ,83, ,52.7, ,3.8, ,90.9, ,64.0, 
15,11/6/2021,310,0.10, ,0, ,318, ,14.0, ,73.5, ,47.0, ,59.3, ,100, ,48, ,82, ,53.6, ,5.4, ,130.1, ,63.6, 
15,11/7/2021,311,0.11, ,0, ,313, ,10.6, ,69.8, ,41.0, ,55.4, ,100, ,34, ,71, ,46.1, ,7.3,Y,174.8,Y,63.0, 
15,11/8/2021,312,0.10, ,0.02, ,321, ,9.3, ,71.0, ,34.7, ,53.4, ,100, ,37, ,67, ,42.7, ,3.9, ,92.6, ,62.1, 
15,11/9/2021,313,0.03, ,0.04, ,171, ,15.9,Y,68.7, ,45.5, ,56.6, ,100, ,97, ,100,Y,56.6,Y,5.4, ,128.5, ,62.1, 
15,11/10/2021,314,0.06, ,0, ,258, ,14.5, ,66.8, ,43.7, ,53.6, ,100, ,100, ,100, ,54.5, ,4.8, ,114.8, ,62.2, 
15,11/11/2021,315,0.04, ,0, ,195, ,14.1, ,70.5, ,42.6, ,53.2, ,100, ,85, ,100, ,53.8, ,2.4, ,57.1, ,62.0, 
15,11/12/2021,316,0.08, ,0.00, ,312, ,13.8, ,74.4, ,39.1, ,53.8, ,100, ,67, ,97, ,53.1, ,2.8, ,66.8, ,61.8, 
15,11/13/2021,317,0.06, ,0.00, ,255, ,14.1, ,67.5, ,41.8, ,53.1, ,100, ,100, ,100, ,53.8, ,4.0, ,95.7, ,61.7, 
15,11/14/2021,318,0.03, ,0.01, ,158, ,14.0, ,63.1, ,48.4, ,53.3, ,100, ,100, ,100, ,53.5, ,3.4, ,81.3, ,61.7, 
15,11/15/2021,319,0.01, ,0.01, ,79, ,13.9, ,59.1, ,49.7, ,53.3, ,100, ,100, ,100, ,53.3, ,3.6, ,86.8, ,61.8, 
15,11/16/2021,320,0.04, ,0, ,172, ,14.8,Y,64.6, ,52.1, ,56.1, ,100, ,77, ,96,Y,55.1,Y,4.4, ,105.1, ,61.9, 
15,11/17/2021,321,0.03, ,0, ,153, ,13.4, ,65.9, ,42.4, ,55.1, ,100, ,64, ,90, ,52.3, ,2.5, ,60.8, ,61.9, 
15,11/18/2021,322,0.07,H,0, ,313, ,11.8,H,68.7, ,49.2, ,60.6,H,100,H,52,H,65, ,48.9, ,3.6, ,86.4, ,61.3,H
15,11/19/2021,323,0.07, ,0, ,265, ,10.8, ,68.6, ,43.8, ,55.0, ,93, ,54, ,74, ,46.7, ,3.3, ,79.0, ,61.3, 
15,11/20/2021,324,0.03, ,0, ,136, ,11.9, ,63.2, ,41.6, ,54.3, ,90, ,68, ,83, ,49.2, ,4.7, ,112.9, ,61.2, 
15,11/21/2021,325,0.05, ,0, ,229, ,9.6, ,65.2, ,33.8, ,48.0, ,98, ,59, ,84, ,43.5, ,2.5, ,59.4, ,60.8, 
15,11/22/2021,326,0.05, ,0.01, ,222, ,9.5, ,58.1, ,34.3, ,45.1, ,98, ,76, ,93, ,43.1, ,3.3, ,79.4, ,60.2, 
15,11/23/2021,327,0.03, ,0.01, ,160, ,10.0, ,62.6, ,40.1, ,47.7, ,99, ,59, ,88, ,44.4, ,3.4, ,81.8, ,60.0, 
15,11/24/2021,328,0.08, ,0.00, ,288, ,7.8, ,60.0, ,32.6, ,46.3, ,96, ,54, ,73, ,38.1, ,5.2, ,123.8, ,59.4, 
15,11/25/2021,329,0.07, ,0, ,287, ,6.5, ,68.2, ,28.6, ,45.8, ,85, ,33, ,62, ,33.7, ,2.8, ,67.8, ,58.6, 
15,11/26/2021,330,0.06, ,0, ,243, ,6.5, ,66.2, ,29.3, ,45.4, ,77, ,38, ,63, ,33.5, ,3.2, ,76.7, ,58.0, 
15,11/27/2021,331,0.07, ,0, ,271, ,6.6, ,68.5, ,30.5, ,47.9, ,82, ,33, ,58, ,34.0, ,2.2, ,53.5, ,57.6, 
15,11/28/2021,332,0.08, ,0, ,277, ,6.9, ,71.9, ,30.7, ,50.1, ,92, ,30, ,56, ,35.0, ,2.5, ,58.8, ,57.4, 
15,11/29/2021,333,0.07, ,0, ,269, ,7.3, ,72.0, ,34.6, ,51.2, ,78, ,35, ,57, ,36.5, ,2.4, ,58.5, ,57.3, 
15,11/30/2021,334,0.07, ,0, ,265, ,7.7, ,72.3, ,34.5, ,51.9, ,83, ,36, ,58, ,37.8, ,2.2, ,53.7, ,57.3, 
