173,11/1/2021,305,0.07, ,0.04, ,276, ,15.4, ,63.4, ,56.5, ,59.8, ,92, ,82, ,88, ,56.1, ,4.9, ,118.1, ,64.7, 
173,11/2/2021,306,0.04, ,0.01, ,170, ,14.8, ,61.6, ,57.3, ,58.8, ,91, ,81, ,88, ,55.1, ,4.7, ,112.7, ,64.3, 
173,11/3/2021,307,0.05, ,0.07, ,222, ,14.8, ,59.4, ,55.0, ,57.1, ,94, ,90, ,93, ,55.0, ,3.6, ,85.5, ,64.2, 
173,11/4/2021,308,0.03, ,0.04, ,181, ,14.6, ,58.9, ,54.6, ,56.4, ,95, ,93, ,94, ,54.7, ,3.2, ,77.2, ,64.2, 
173,11/5/2021,309,0.04, ,0.02, ,192, ,14.6, ,58.6, ,52.8, ,56.1, ,95, ,94, ,95, ,54.6, ,2.9, ,70.1, ,64.1, 
173,11/6/2021,310,0.06, ,0.02, ,273, ,14.6, ,61.7, ,54.9, ,57.7, ,94, ,82, ,89, ,54.6, ,3.3, ,80.1, ,64.1, 
173,11/7/2021,311,0.08, ,0.04, ,332, ,14.0, ,61.2, ,55.2, ,57.9, ,88, ,80, ,85, ,53.5, ,3.4, ,80.5, ,64.0, 
173,11/8/2021,312,0.08, ,0.03, ,351, ,13.9, ,62.9, ,55.0, ,58.1, ,90, ,78, ,84, ,53.4, ,3.6, ,85.7, ,63.5, 
173,11/9/2021,313,0.09, ,0.03, ,355, ,14.4, ,62.4, ,54.1, ,58.8, ,91, ,78, ,85, ,54.2, ,5.2, ,123.9, ,62.6, 
173,11/10/2021,314,0.08, ,0.03, ,327, ,15.4, ,63.2, ,58.1, ,60.3, ,93, ,80, ,86, ,56.1, ,4.3, ,103.4, ,63.6, 
173,11/11/2021,315,0.13, ,0.03, ,369, ,12.1, ,76.6, ,58.4, ,69.1, ,90, ,28, ,50, ,49.6, ,4.2, ,101.3, ,63.4, 
173,11/12/2021,316,0.15, ,0.01, ,372, ,9.4, ,84.8,Y,64.9, ,74.3,Y,40, ,26, ,32,Y,42.8,Y,4.0, ,94.8, ,63.7, 
173,11/13/2021,317,0.14, ,0.03, ,371, ,8.5, ,78.5, ,64.2, ,71.7,Y,39, ,26, ,32,Y,40.2,Y,3.1, ,73.4, ,63.6, 
173,11/14/2021,318,0.13, ,0.00, ,370, ,8.6, ,77.4, ,62.0, ,68.7, ,44, ,31, ,36, ,40.6, ,3.2, ,75.8, ,62.8, 
173,11/15/2021,319,0.10, ,0.02, ,361, ,12.2, ,71.5, ,54.9, ,63.1, ,95, ,30, ,62, ,49.8, ,3.0, ,71.0, ,62.5, 
173,11/16/2021,320,0.04, ,0.00, ,208, ,13.8, ,60.5, ,53.5, ,56.4, ,95, ,81, ,89, ,53.2, ,3.3, ,78.9, ,63.2, 
173,11/17/2021,321,0.08, ,0, ,340, ,13.7, ,63.2, ,54.6, ,58.6, ,89, ,75, ,81, ,52.9, ,3.6, ,87.1, ,63.1, 
173,11/18/2021,322,0.03, ,0, ,157, ,14.2, ,59.8, ,54.9, ,57.4, ,91, ,83, ,88, ,54.0, ,3.7, ,88.0, ,62.3, 
173,11/19/2021,323,0.03, ,0, ,171, ,14.1, ,59.9, ,56.2, ,57.6, ,91, ,82, ,87, ,53.6, ,3.2, ,77.4, ,62.7, 
173,11/20/2021,324,0.06, ,0.06, ,258, ,13.6, ,59.6, ,55.6, ,57.2, ,92, ,81, ,85, ,52.8, ,3.5, ,84.8, ,62.7, 
173,11/21/2021,325,0.10, ,0.03, ,328, ,11.7, ,73.1, ,53.5, ,63.6, ,94, ,23, ,58, ,48.8, ,2.9, ,70.0, ,62.1, 
173,11/22/2021,326,0.12, ,0.05, ,296, ,6.3, ,76.0, ,59.6, ,68.4, ,56, ,19, ,27, ,32.7, ,3.5, ,83.0, ,61.2, 
173,11/23/2021,327,0.06, ,0.03, ,228, ,13.3, ,66.0, ,56.1, ,60.9, ,91, ,38, ,73, ,52.1, ,3.7, ,88.0, ,61.4, 
173,11/24/2021,328,0.08, ,0.00, ,326, ,13.3, ,64.3, ,52.2, ,58.4, ,91, ,44, ,80, ,52.1, ,4.1, ,99.1, ,61.6, 
173,11/25/2021,329,0.19, ,0, ,348,R,3.7,Y,74.2, ,56.2, ,65.0, ,34, ,12, ,18,Y,20.1,Y,8.1,R,194.6,R,59.6, 
173,11/26/2021,330,0.12, ,0, ,342, ,7.5, ,74.7, ,54.0, ,62.5, ,66, ,20, ,39, ,37.0, ,4.5, ,107.9, ,58.8, 
173,11/27/2021,331,0.10, ,0.01, ,341, ,7.6, ,70.3, ,55.1, ,61.5, ,72, ,21, ,41, ,37.6, ,2.8, ,66.3, ,58.9, 
173,11/28/2021,332,0.08, ,0.04, ,338, ,10.9, ,67.6, ,53.3, ,59.7, ,94, ,34, ,62, ,46.9, ,3.1, ,74.9, ,58.8, 
173,11/29/2021,333,0.08, ,0.01, ,327, ,12.4, ,69.9, ,48.7, ,57.6, ,94, ,33, ,77, ,50.3, ,2.7, ,64.9, ,59.4, 
173,11/30/2021,334,0.06, ,0.02, ,289, ,13.7, ,58.9, ,50.2, ,55.1, ,95, ,86, ,92, ,52.9, ,2.6, ,63.2, ,60.2, 
