198,11/1/2021,305,0.04, ,0, ,192, ,14.3, ,65.5, ,49.2, ,56.6, ,100, ,75, ,91, ,54.1, ,2.8, ,66.3, ,63.5, 
198,11/2/2021,306,0.09, ,0, ,366, ,14.5, ,69.6, ,47.8, ,58.2, ,100, ,65, ,88, ,54.6, ,2.4, ,56.7, ,63.9, 
198,11/3/2021,307,0.09, ,0, ,349, ,14.2, ,71.1, ,46.4, ,55.8, ,100, ,70, ,94, ,54.0, ,2.3, ,55.4, ,64.2, 
198,11/4/2021,308,0.09, ,0.01, ,365, ,14.5, ,75.4, ,49.3, ,58.9, ,100, ,56, ,86, ,54.5, ,2.3, ,54.9, ,65.2, 
198,11/5/2021,309,0.09, ,0.01, ,370, ,14.1, ,69.3, ,47.2, ,56.9, ,100, ,66, ,89, ,53.7, ,2.4, ,57.3, ,64.7, 
198,11/6/2021,310,0.09, ,0.00, ,357, ,13.7, ,67.0, ,48.1, ,55.7, ,100, ,66, ,91, ,53.0, ,3.2, ,76.6, ,65.2, 
198,11/7/2021,311,0.07, ,0.00, ,291, ,13.2, ,67.0, ,45.9, ,54.1, ,100, ,66, ,92, ,51.9, ,2.8, ,66.0, ,64.2, 
198,11/8/2021,312,0.08, ,0, ,336, ,12.2, ,68.8, ,42.3, ,54.0, ,100, ,58, ,86, ,49.9, ,2.2, ,53.6, ,62.8, 
198,11/9/2021,313,0.06, ,0, ,260, ,14.8, ,65.8, ,48.1, ,57.5, ,100, ,71, ,92, ,55.1, ,3.4, ,81.6, ,62.9, 
198,11/10/2021,314,0.08, ,0, ,316, ,13.8, ,73.4, ,44.9, ,58.1, ,100, ,56, ,83, ,53.1, ,2.4, ,57.0, ,64.1, 
198,11/11/2021,315,0.15, ,0, ,320, ,9.6, ,91.4, ,51.5, ,70.7, ,76, ,17, ,37, ,43.5, ,4.2, ,101.3, ,63.8, 
198,11/12/2021,316,0.13, ,0, ,319, ,9.6, ,93.7, ,50.8, ,68.7, ,77, ,13, ,40, ,43.5, ,3.2, ,75.9, ,64.5, 
198,11/13/2021,317,0.12, ,0, ,318, ,8.6, ,92.6, ,52.9, ,67.8, ,63, ,16, ,37, ,40.7, ,2.8, ,68.2, ,65.0, 
198,11/14/2021,318,0.12, ,0, ,323, ,7.9, ,87.1, ,52.1, ,66.7, ,58, ,19, ,36, ,38.6, ,2.8, ,67.0, ,64.8, 
198,11/15/2021,319,0.10, ,0.00, ,312, ,11.1, ,78.8, ,47.7, ,61.1, ,100, ,25, ,61, ,47.4, ,3.2, ,76.7, ,63.8, 
198,11/16/2021,320,0.06, ,0, ,271, ,13.6, ,68.3, ,48.9, ,54.9, ,100, ,71, ,93, ,52.8, ,2.5, ,59.0, ,63.9, 
198,11/17/2021,321,0.06, ,0, ,256, ,13.5, ,68.3, ,46.0, ,55.7, ,100, ,60, ,89, ,52.5, ,2.8, ,67.8, ,63.2, 
198,11/18/2021,322,0.06, ,0, ,249, ,12.8, ,68.5, ,42.8, ,54.5, ,100, ,61, ,88, ,51.1, ,2.3, ,55.4, ,61.5, 
198,11/19/2021,323,0.06, ,0, ,251, ,13.0, ,66.6, ,46.3, ,54.3, ,100, ,64, ,90, ,51.5, ,2.9, ,70.0, ,62.2, 
198,11/20/2021,324,0.06, ,0, ,267, ,12.1, ,66.4, ,42.4, ,52.6, ,100, ,67, ,89, ,49.5, ,2.7, ,63.6, ,61.4, 
198,11/21/2021,325,0.24, ,0, ,299, ,4.3, ,81.5, ,43.4, ,72.7,Y,100, ,9, ,16,Y,23.7,Y,10.5,R,251.0,R,61.4, 
198,11/22/2021,326,0.18,R,0, ,264, ,4.9, ,83.9, ,49.6, ,70.4, ,100, ,8, ,19, ,26.8, ,7.0, ,168.9, ,61.7, 
198,11/23/2021,327,0.09, ,0, ,292, ,9.4, ,75.9, ,46.9, ,58.3, ,100, ,24, ,56, ,42.9, ,3.1, ,74.1, ,60.6, 
198,11/24/2021,328,0.15, ,0, ,297, ,5.0, ,76.1, ,39.1, ,60.3, ,94, ,10, ,28, ,26.9, ,6.0, ,143.7, ,58.9, 
198,11/25/2021,329,0.23, ,0, ,312, ,1.5,Y,76.8, ,56.4,Y,68.7, ,13, ,4, ,6,Y,0.0,Y,10.6,R,253.7,R,58.2, 
198,11/26/2021,330,0.10, ,0, ,290, ,3.3, ,82.0, ,40.3, ,58.8, ,44, ,5, ,20, ,17.4, ,2.6, ,63.5, ,58.9, 
198,11/27/2021,331,0.11, ,0, ,300, ,4.8, ,78.0, ,45.1, ,59.2, ,60, ,10, ,28, ,26.2, ,3.5, ,84.1, ,58.7, 
198,11/28/2021,332,0.09,R,0, ,304, ,7.0, ,78.9, ,44.1, ,57.1, ,83, ,17, ,44, ,35.3, ,2.7, ,64.3, ,58.7, 
198,11/29/2021,333,0.09,R,0, ,304, ,9.6, ,80.5, ,42.7, ,58.1, ,100, ,28, ,58, ,43.6, ,2.6, ,63.3, ,58.9, 
198,11/30/2021,334,0.07, ,0, ,298, ,11.8, ,71.9, ,39.2, ,53.0, ,100, ,53, ,86, ,49.0, ,2.3, ,54.2, ,58.3, 
