187,11/1/2021,305,0.02, ,0.23, ,103, ,15.2, ,61.1, ,54.8,Y,58.4, ,95, ,80, ,91, ,55.8, ,5.0, ,120.5, ,61.4, 
187,11/2/2021,306,0.04, ,0, ,167, ,14.2, ,69.5, ,47.5, ,57.5, ,96, ,62, ,88, ,54.0, ,2.2, ,52.8, ,61.4, 
187,11/3/2021,307,0.09, ,0.01, ,322, ,13.5, ,70.1, ,45.2, ,57.8, ,96, ,60, ,83, ,52.6, ,2.8, ,67.2, ,61.0, 
187,11/4/2021,308,0.09, ,0.06, ,317, ,14.2, ,68.4, ,45.2, ,60.1, ,95, ,60, ,80, ,53.9, ,5.6, ,134.4, ,61.1, 
187,11/5/2021,309,0.07, ,0, ,239, ,11.4, ,64.7, ,42.1, ,54.5, ,94, ,55, ,79, ,48.0, ,4.8, ,114.3, ,60.9, 
187,11/6/2021,310,0.05, ,0, ,145, ,11.8, ,65.6, ,46.7, ,55.5, ,96, ,57, ,79, ,48.9, ,4.6, ,109.9, ,60.3, 
187,11/7/2021,311,0.09, ,0, ,323, ,8.2, ,64.2, ,37.5, ,51.4, ,92, ,38, ,63, ,39.3, ,4.6, ,110.2, ,59.6, 
187,11/8/2021,312,0.07, ,0.69, ,234, ,9.2, ,60.5, ,34.2, ,49.6, ,94, ,51, ,76, ,42.2, ,4.5, ,107.9, ,58.6, 
187,11/9/2021,313,0.02, ,0.47, ,117, ,14.6, ,63.2, ,50.4, ,56.4, ,95, ,87, ,94, ,54.7, ,5.8, ,138.8, ,57.7, 
187,11/10/2021,314,0.07, ,0.00, ,270, ,13.5, ,67.4, ,49.2, ,57.1, ,96, ,65, ,85, ,52.5, ,3.3, ,79.0, ,58.5, 
187,11/11/2021,315,0.08, ,0, ,300, ,12.9, ,68.5, ,43.3, ,55.6, ,96, ,66, ,86, ,51.3, ,2.2, ,53.9, ,58.8, 
187,11/12/2021,316,0.07, ,0.01, ,294, ,13.0, ,67.2, ,43.9, ,54.3, ,96, ,71, ,90, ,51.4, ,2.3, ,55.4, ,58.7, 
187,11/13/2021,317,0.05, ,0.01, ,235, ,12.8, ,65.3, ,43.0, ,53.6, ,97, ,74, ,92, ,51.2, ,2.1, ,50.6, ,58.6, 
187,11/14/2021,318,0.02, ,0.00, ,121, ,13.2, ,58.9, ,44.2, ,53.8, ,96, ,85, ,94, ,52.0, ,3.4, ,81.0, ,58.5, 
187,11/15/2021,319,0.02, ,0, ,105, ,12.9, ,58.5, ,48.1, ,53.7, ,96, ,84, ,92, ,51.4, ,2.9, ,68.9, ,58.6, 
187,11/16/2021,320,0.04, ,0.00, ,180, ,12.7, ,61.8, ,41.7, ,53.2, ,96, ,78, ,92, ,50.9, ,2.6, ,62.0, ,58.7, 
187,11/17/2021,321,0.07, ,0.01, ,274, ,9.7, ,62.7, ,37.5, ,49.5, ,97, ,49, ,81, ,43.8, ,2.6, ,63.1, ,58.4, 
187,11/18/2021,322,0.02, ,0.00, ,127, ,11.1, ,59.3, ,38.6, ,49.6, ,97, ,78, ,92, ,47.4, ,2.2, ,53.0, ,57.5, 
187,11/19/2021,323,0.01, ,0.13, ,69, ,13.7, ,59.2, ,45.5, ,54.3, ,96, ,91, ,95, ,52.9, ,2.1, ,50.5, ,57.2, 
187,11/20/2021,324,0.07, ,0.00, ,281, ,11.7, ,67.9, ,39.6, ,53.3, ,96, ,59, ,84, ,48.7, ,2.8, ,67.3, ,57.6, 
187,11/21/2021,325,0.08, ,0.00, ,285, ,8.8, ,64.2, ,33.6, ,48.8, ,95, ,51, ,75, ,41.3, ,3.6, ,86.0, ,57.2, 
187,11/22/2021,326,0.07, ,0.00, ,283, ,8.9, ,69.2, ,33.6, ,47.9, ,96, ,47, ,78, ,41.5, ,2.3, ,55.9, ,56.2, 
187,11/23/2021,327,0.06, ,0.00, ,269, ,9.7, ,66.4, ,34.5, ,49.5, ,96, ,59, ,80, ,43.7, ,3.0, ,72.2, ,55.4, 
187,11/24/2021,328,0.07, ,0, ,274, ,7.2, ,64.9, ,33.1, ,48.2, ,90, ,32, ,63, ,36.1, ,2.6, ,63.1, ,54.9, 
187,11/25/2021,329,0.06, ,0, ,265, ,8.5, ,63.0, ,31.6, ,46.2, ,93, ,49, ,80, ,40.3, ,2.3, ,55.2, ,54.2, 
187,11/26/2021,330,0.06, ,0, ,253, ,9.1, ,64.0, ,34.6, ,49.5, ,94, ,44, ,75, ,42.1, ,2.5, ,59.7, ,53.7, 
187,11/27/2021,331,0.06, ,0, ,254, ,9.6, ,66.4, ,37.4, ,50.8, ,96, ,47, ,76, ,43.5, ,2.1, ,49.6, ,53.7, 
187,11/28/2021,332,0.06, ,0, ,242, ,10.6, ,65.8, ,39.8, ,51.2, ,96, ,58, ,83, ,46.1, ,2.2, ,54.0, ,53.8, 
187,11/29/2021,333,0.06, ,0, ,248, ,11.3, ,68.3, ,39.7, ,52.3, ,96, ,62, ,85, ,47.8, ,2.4, ,57.1, ,54.0, 
187,11/30/2021,334,0.06, ,0.01, ,249, ,10.4, ,67.5, ,36.7, ,49.9, ,96, ,57, ,85, ,45.7, ,2.3, ,54.5, ,54.1, 
