194,11/1/2021,305,0.02, ,0.01, ,102, ,16.0,Y,65.4, ,54.1, ,60.0, ,96, ,77, ,91,Y,57.2,Y,3.3, ,79.3, ,60.2, 
194,11/2/2021,306,0.08, ,0.01, ,277, ,16.4,Y,72.1, ,52.8, ,61.6, ,99, ,68, ,88,Y,57.9,Y,3.2, ,76.9, ,60.7, 
194,11/3/2021,307,0.08, ,0.01, ,305, ,14.9, ,75.3, ,47.6, ,58.7, ,100, ,60, ,88, ,55.2, ,2.2, ,52.3, ,60.6, 
194,11/4/2021,308,0.08, ,0, ,259, ,14.4, ,69.9, ,48.5, ,59.1, ,98, ,56, ,84, ,54.3, ,4.7, ,112.0, ,60.6, 
194,11/5/2021,309,0.08, ,0.00, ,297, ,12.5, ,69.9, ,44.8, ,55.1, ,100, ,60, ,84, ,50.4, ,3.0, ,72.3, ,59.7, 
194,11/6/2021,310,0.09, ,0, ,297, ,12.6, ,68.0, ,46.3, ,56.1, ,98, ,62, ,82, ,50.7, ,4.9, ,117.6, ,59.1, 
194,11/7/2021,311,0.09, ,0, ,296, ,9.4, ,63.3, ,39.5, ,50.7, ,93, ,45, ,75, ,42.9, ,6.2, ,147.9, ,58.7, 
194,11/8/2021,312,0.08, ,0.11, ,274, ,9.8, ,65.9, ,35.3, ,51.6, ,97, ,45, ,75, ,43.9, ,3.8, ,90.7, ,57.1, 
194,11/9/2021,313,0.03, ,0.13, ,134, ,13.0, ,64.0, ,47.1, ,55.3, ,99, ,71, ,87, ,51.4, ,6.0, ,143.0, ,57.3, 
194,11/10/2021,314,0.04, ,0.01, ,177, ,13.2, ,64.2, ,45.1, ,53.0, ,100, ,80, ,96, ,51.8, ,4.2, ,99.7, ,57.2, 
194,11/11/2021,315,0.03, ,0.00, ,153, ,13.6, ,64.3, ,46.0, ,54.3, ,100, ,75, ,94, ,52.7, ,2.5, ,59.8, ,57.4, 
194,11/12/2021,316,0.04, ,0.01, ,184, ,13.3, ,64.7, ,43.0, ,53.0, ,100, ,81, ,97, ,52.1, ,2.2, ,53.5, ,57.4, 
194,11/13/2021,317,0.01, ,0.01, ,79, ,13.9, ,56.0, ,50.5, ,53.3, ,100, ,100, ,100, ,53.4, ,2.5, ,59.8, ,57.5, 
194,11/14/2021,318,0.02, ,0, ,113, ,14.4, ,61.1, ,52.8, ,55.0, ,100, ,85, ,97, ,54.3, ,2.8, ,66.7, ,57.8, 
194,11/15/2021,319,0.02, ,0, ,103, ,13.7, ,59.3, ,49.1, ,53.9, ,100, ,85, ,96, ,52.9, ,3.2, ,76.8, ,58.2, 
194,11/16/2021,320,0.00, ,0, ,47, ,13.4, ,55.6, ,48.6, ,53.3, ,100, ,92, ,97, ,52.4, ,4.7, ,112.9, ,57.9, 
194,11/17/2021,321,0.04, ,0, ,179, ,12.2, ,63.7, ,44.4, ,52.2, ,100, ,67, ,91, ,49.8, ,2.2, ,51.8, ,57.5, 
194,11/18/2021,322,0.03, ,0.00, ,163, ,12.5, ,60.6, ,42.2, ,51.6, ,100, ,81, ,96, ,50.5, ,2.7, ,64.6, ,57.0, 
194,11/19/2021,323,0.07, ,0, ,258, ,13.7, ,67.6, ,48.4, ,56.6, ,100, ,59, ,88, ,53.0, ,4.5, ,109.1, ,57.2, 
194,11/20/2021,324,0.06, ,0, ,242, ,12.5, ,64.3, ,43.8, ,53.9, ,100, ,62, ,88, ,50.4, ,4.3, ,104.0, ,57.7, 
194,11/21/2021,325,0.06, ,0.00, ,273, ,11.1, ,67.6, ,36.7, ,50.6, ,100, ,60, ,88, ,47.3, ,2.3, ,54.9, ,56.9, 
194,11/22/2021,326,0.06, ,0, ,260, ,11.1, ,65.2, ,38.5, ,49.6, ,100, ,67, ,92, ,47.3, ,2.3, ,56.3, ,56.3, 
194,11/23/2021,327,0.06, ,0, ,233, ,10.6, ,63.4, ,36.3, ,48.9, ,100, ,63, ,90, ,46.1, ,4.6, ,110.7, ,55.7, 
194,11/24/2021,328,0.06, ,0, ,279, ,7.6, ,59.0, ,33.1, ,45.4, ,99, ,45, ,73, ,37.4, ,3.1, ,75.1, ,54.9, 
194,11/25/2021,329,0.06, ,0, ,256, ,9.5, ,65.7, ,33.8, ,47.2, ,100, ,54, ,86, ,43.2, ,2.3, ,55.1, ,54.0, 
194,11/26/2021,330,0.06, ,0, ,255, ,9.7, ,65.6, ,35.6, ,47.9, ,100, ,55, ,85, ,43.7, ,2.4, ,57.9, ,53.8, 
194,11/27/2021,331,0.06, ,0, ,248, ,10.1, ,67.2, ,38.6, ,50.5, ,100, ,51, ,80, ,44.7, ,2.6, ,61.8, ,53.8, 
194,11/28/2021,332,0.06, ,0, ,254, ,10.6, ,67.7, ,39.4, ,51.0, ,99, ,55, ,83, ,46.1, ,2.4, ,58.7, ,53.9, 
194,11/29/2021,333,0.06, ,0, ,247, ,11.0, ,68.6, ,36.6, ,50.2, ,100, ,60, ,89, ,47.1, ,2.7, ,64.1, ,53.9, 
194,11/30/2021,334,0.06, ,0, ,241, ,11.6, ,69.6, ,37.6, ,51.7, ,100, ,60, ,89, ,48.5, ,2.3, ,55.4, ,54.0, 
