228,11/1/2021,305,0.03, ,0.00, ,117, ,12.9, ,60.8, ,52.1, ,56.1, ,96, ,73, ,84, ,51.4, ,4.2, ,100.7, ,60.0, 
228,11/2/2021,306,0.06, ,0, ,233, ,13.5,Y,65.8, ,52.8, ,57.5, ,96, ,72, ,84,Y,52.5,Y,3.2, ,75.7, ,60.2, 
228,11/3/2021,307,0.09, ,0, ,339, ,13.2,Y,68.8, ,51.6, ,58.9, ,95, ,60, ,78,Y,52.0,Y,2.9, ,68.6, ,60.0, 
228,11/4/2021,308,0.05, ,0.23, ,219, ,12.6, ,64.0, ,48.0, ,55.0, ,99, ,64, ,85, ,50.6, ,3.1, ,75.4, ,60.0, 
228,11/5/2021,309,0.07, ,0, ,279, ,10.9, ,63.8, ,46.3, ,54.2, ,94, ,53, ,76, ,46.9, ,3.0, ,71.8, ,58.5, 
228,11/6/2021,310,0.02, ,0, ,103, ,11.1, ,55.3, ,48.0, ,52.3, ,97, ,70, ,83, ,47.4, ,3.2, ,77.8, ,58.4, 
228,11/7/2021,311,0.08, ,0, ,331, ,8.7, ,57.3, ,41.8, ,48.5, ,95, ,51, ,74, ,40.8, ,3.4, ,81.1, ,56.2, 
228,11/8/2021,312,0.08, ,0.17, ,297, ,9.0, ,59.6, ,42.5, ,50.9, ,83, ,60, ,71, ,41.8, ,4.7, ,112.0, ,55.1, 
228,11/9/2021,313,0.00, ,0.63, ,50, ,12.4, ,53.2, ,47.5, ,51.1, ,99, ,87, ,97, ,50.2, ,6.0,R,144.3,R,55.5, 
228,11/10/2021,314,0.07, ,0.00, ,299, ,12.3,Y,64.5, ,44.9, ,54.3, ,99, ,66, ,86,Y,50.1,Y,3.1, ,75.0, ,55.4, 
228,11/11/2021,315,0.08, ,0, ,318, ,12.5,Y,66.1, ,49.8, ,56.2, ,99, ,57, ,81,Y,50.4,Y,2.7, ,64.1, ,56.3, 
228,11/12/2021,316,0.08, ,0, ,317, ,12.0, ,68.0, ,50.8, ,58.7, ,99, ,52, ,71, ,49.4, ,2.9, ,70.3, ,56.8, 
228,11/13/2021,317,0.08, ,0, ,317,R,10.4, ,71.0, ,50.9, ,59.4, ,91, ,33, ,60, ,45.6, ,2.8, ,68.0, ,56.9, 
228,11/14/2021,318,0.08, ,0, ,293, ,10.9, ,73.3, ,53.5, ,62.2, ,76, ,37, ,57, ,46.8, ,2.7, ,64.6, ,57.2, 
228,11/15/2021,319,0.07, ,0, ,204, ,8.8, ,67.6, ,51.9, ,60.2, ,74, ,35, ,49, ,41.3, ,2.5, ,59.6, ,57.5, 
228,11/16/2021,320,0.07, ,0, ,285, ,10.7, ,63.9, ,45.0, ,54.3, ,99, ,49, ,74, ,46.2, ,3.4, ,80.5, ,57.1, 
228,11/17/2021,321,0.02, ,0.01, ,146, ,10.6, ,55.2, ,43.0, ,47.7, ,99, ,82, ,94, ,46.2, ,2.3, ,55.1, ,56.4, 
228,11/18/2021,322,0.05, ,0, ,180, ,10.2, ,60.7, ,46.8, ,53.8, ,91, ,53, ,72, ,45.0, ,2.8, ,67.6, ,55.2, 
228,11/19/2021,323,0.06, ,0, ,241, ,11.5, ,62.7, ,46.9, ,54.8, ,99, ,52, ,78, ,48.2, ,3.1, ,74.7, ,56.4, 
228,11/20/2021,324,0.07, ,0, ,290, ,9.7, ,61.8, ,43.9, ,51.1, ,97, ,51, ,76, ,43.9, ,2.8, ,68.1, ,56.0, 
228,11/21/2021,325,0.07, ,0, ,297,R,8.7, ,67.5, ,42.2, ,54.4, ,90, ,43, ,60, ,40.8, ,2.5, ,61.0, ,54.3, 
228,11/22/2021,326,0.08, ,0, ,298,R,6.8, ,65.5, ,46.4, ,54.1, ,72, ,31, ,47, ,34.6, ,3.1, ,73.8, ,53.7, 
228,11/23/2021,327,0.07, ,0, ,283, ,7.1, ,61.6, ,43.6, ,51.6, ,87, ,36, ,54, ,35.7, ,3.2, ,77.7, ,52.9, 
228,11/24/2021,328,0.06, ,0, ,284, ,6.5, ,58.1, ,41.7, ,48.4, ,82, ,29, ,56, ,33.5, ,3.0, ,73.1, ,51.7, 
228,11/25/2021,329,0.07, ,0, ,265, ,6.4, ,62.9, ,41.1, ,51.7, ,73, ,32, ,49, ,33.2, ,2.6, ,62.1, ,50.8, 
228,11/26/2021,330,0.07, ,0, ,270, ,7.1, ,63.8, ,46.2, ,53.5, ,73, ,28, ,50, ,35.6, ,3.0, ,71.9, ,51.3, 
228,11/27/2021,331,0.06, ,0, ,261, ,8.7, ,64.0, ,45.4, ,53.8, ,81, ,45, ,62, ,41.0, ,2.5, ,60.3, ,51.8, 
228,11/28/2021,332,0.07, ,0, ,272, ,9.5, ,69.4, ,48.5, ,58.0, ,74, ,42, ,58, ,43.2, ,2.6, ,62.5, ,52.5, 
228,11/29/2021,333,0.08, ,0, ,267, ,7.7, ,71.1, ,51.4, ,59.5, ,71, ,28, ,45, ,37.9, ,2.7, ,64.5, ,53.0, 
228,11/30/2021,334,0.07, ,0, ,275, ,9.5, ,68.8, ,50.3, ,57.6, ,88, ,36, ,59, ,43.2, ,2.7, ,63.7, ,53.1, 
