124,5/1/2022,121,0.26, ,0, ,669, ,8.6, ,80.3, ,40.8, ,63.1, ,85, ,22, ,43, ,40.5, ,6.0, ,142.9, ,65.8, 
124,5/2/2022,122,0.26, ,0, ,656, ,8.9, ,79.5, ,41.5, ,63.2, ,78, ,28, ,45, ,41.4, ,5.8, ,139.3, ,65.8, 
124,5/3/2022,123,0.28, ,0, ,834,R,7.4, ,79.9, ,54.8, ,70.2, ,47, ,21, ,29, ,36.9, ,5.9, ,141.8, ,65.9, 
124,5/4/2022,124,0.25, ,0, ,672, ,8.7, ,90.5, ,46.1, ,70.9, ,71, ,19, ,34, ,40.8, ,2.7, ,64.6, ,66.8, 
124,5/5/2022,125,0.27, ,0, ,582, ,10.0, ,87.7, ,52.7, ,69.5, ,66, ,23, ,40, ,44.4, ,6.5, ,155.6, ,68.2, 
124,5/6/2022,126,0.25, ,0, ,653, ,13.2, ,86.4, ,51.2, ,68.6, ,83, ,34, ,55, ,51.9, ,6.0, ,144.3, ,68.4, 
124,5/7/2022,127,0.26, ,0, ,665, ,10.1, ,79.7, ,50.9, ,64.6, ,89, ,25, ,48, ,44.7, ,8.0, ,192.7, ,69.0, 
124,5/8/2022,128,0.26, ,0, ,686, ,6.2, ,70.4, ,47.7, ,58.4, ,54, ,27, ,37, ,32.3, ,8.7, ,208.4, ,67.7, 
124,5/9/2022,129,0.22, ,0, ,661, ,6.2, ,70.2, ,40.9, ,55.0, ,69, ,21, ,42, ,32.5, ,5.8, ,138.5, ,66.4, 
124,5/10/2022,130,0.22, ,0, ,664, ,6.4, ,68.0, ,36.3,Y,53.7,Y,77, ,27, ,46,Y,33.2,Y,6.0, ,143.4, ,65.9, 
124,5/11/2022,131,0.24, ,0, ,664, ,6.5, ,73.9, ,40.2, ,58.7, ,64, ,24, ,39, ,33.7, ,6.1, ,147.5, ,65.5, 
124,5/12/2022,132,0.24, ,0, ,655, ,6.3, ,77.3, ,38.5,Y,60.4, ,65, ,18, ,35, ,32.6, ,4.9, ,118.5, ,65.8, 
124,5/13/2022,133,0.27, ,0, ,681, ,10.3, ,86.9, ,43.8, ,67.1, ,71, ,26, ,45, ,45.3, ,5.5, ,132.0, ,66.5, 
124,5/14/2022,134,0.29, ,0, ,681, ,12.0, ,91.3, ,54.0, ,73.6, ,78, ,22, ,42, ,49.4, ,5.2, ,125.8, ,68.2, 
124,5/15/2022,135,0.31, ,0, ,633, ,10.6, ,96.2, ,53.9, ,75.1, ,68, ,20, ,35, ,46.0, ,5.9, ,142.1, ,69.6, 
124,5/16/2022,136,0.30, ,0, ,701, ,9.2, ,88.3, ,52.2, ,70.4, ,71, ,22, ,36, ,42.2, ,6.7, ,159.7, ,70.1, 
124,5/17/2022,137,0.30, ,0, ,691, ,9.8, ,90.3, ,46.6, ,71.4, ,75, ,23, ,37, ,44.0, ,5.9, ,142.0, ,69.9, 
124,5/18/2022,138,0.31, ,0, ,693, ,10.3, ,95.6, ,52.3, ,76.7, ,67, ,18, ,33, ,45.3, ,5.3, ,127.5, ,70.7, 
124,5/19/2022,139,0.37, ,0, ,689, ,11.1, ,96.2, ,65.6,Y,82.8,Y,39, ,22, ,29,Y,47.3,Y,8.5, ,204.2, ,72.0, 
124,5/20/2022,140,0.36, ,0, ,711, ,5.7, ,81.4, ,60.3, ,70.1, ,35, ,16, ,23, ,30.4, ,10.8,Y,258.5,Y,71.5, 
124,5/21/2022,141,0.29, ,0, ,711, ,6.0, ,89.3, ,50.6, ,71.8, ,41, ,13, ,22, ,31.5, ,4.6, ,111.3, ,70.7, 
124,5/22/2022,142,0.30, ,0, ,691, ,7.8, ,92.5, ,49.3, ,73.1, ,57, ,17, ,28, ,38.2, ,4.9, ,116.7, ,71.3, 
124,5/23/2022,143,0.34, ,0, ,696, ,9.0, ,94.4, ,55.0, ,76.7, ,58, ,16, ,29, ,41.7, ,6.3, ,151.7, ,71.9, 
124,5/24/2022,144,0.33, ,0, ,698, ,9.6, ,98.3, ,54.2, ,79.2, ,62, ,14, ,28, ,43.6, ,5.4, ,129.4, ,72.6, 
124,5/25/2022,145,0.30, ,0, ,674, ,9.8, ,102.3,Y,58.3, ,83.0,Y,57, ,14, ,26,Y,44.1,Y,3.5, ,83.8, ,73.8, 
124,5/26/2022,146,0.31, ,0, ,635, ,12.3, ,95.0, ,59.1, ,74.9, ,68, ,24, ,42, ,50.1, ,7.0, ,168.0, ,74.8, 
124,5/27/2022,147,0.26, ,0, ,625, ,12.9, ,85.5, ,55.5, ,69.4, ,83, ,30, ,53, ,51.4, ,7.5, ,178.9, ,73.9, 
124,5/28/2022,148,0.29, ,0, ,658, ,11.5, ,86.1, ,60.2, ,70.6, ,63, ,28, ,45, ,48.2, ,8.3, ,198.3, ,73.7, 
124,5/29/2022,149,0.31, ,0, ,723, ,8.9, ,82.7, ,54.4, ,69.3, ,80, ,20, ,36, ,41.5, ,8.6, ,207.1, ,73.1, 
124,5/30/2022,150,0.31, ,0, ,723, ,7.5, ,84.3, ,47.4, ,68.7, ,65, ,18, ,31, ,37.2, ,6.7, ,160.9, ,72.4, 
124,5/31/2022,151,0.31, ,0, ,723, ,7.5, ,88.7, ,52.3, ,71.6, ,61, ,13, ,29, ,37.3, ,6.0, ,144.9, ,72.4, 
