247,5/1/2022,121,0.27, ,0, ,673, ,12.0, ,81.1, ,54.0, ,66.0, ,93, ,32, ,55, ,49.3, ,11.3, ,271.0, ,59.3, 
247,5/2/2022,122,0.25, ,0, ,629, ,11.5, ,72.2, ,49.1, ,63.0, ,85, ,39, ,59, ,48.2, ,10.8, ,259.3, ,59.4, 
247,5/3/2022,123,0.31, ,0, ,679, ,9.3, ,84.9, ,56.3, ,69.2, ,61, ,23, ,38, ,42.8, ,10.5, ,251.1, ,59.6, 
247,5/4/2022,124,0.26, ,0, ,678, ,14.4, ,87.9, ,56.7, ,70.8, ,99, ,28, ,56, ,54.3, ,7.5, ,178.9, ,60.5, 
247,5/5/2022,125,0.21, ,0, ,516, ,14.5, ,74.1, ,55.5, ,64.8, ,100, ,44, ,69, ,54.5, ,11.8, ,282.1, ,60.5, 
247,5/6/2022,126,0.15, ,0, ,465, ,18.7,R,77.6, ,59.8, ,65.9, ,100, ,65, ,--,R,--,I,10.9, ,260.5, ,60.6, 
247,5/7/2022,127,0.25, ,0, ,681, ,13.4, ,73.5, ,55.5, ,63.3, ,95, ,48, ,67, ,52.3, ,13.0, ,312.9, ,60.4, 
247,5/8/2022,128,0.26, ,0, ,652, ,9.1, ,65.5, ,50.2, ,56.4, ,73, ,41, ,59, ,42.2, ,16.5,Y,395.0,Y,58.9, 
247,5/9/2022,129,0.23, ,0, ,660, ,8.4, ,64.5, ,48.7, ,54.7, ,76, ,38, ,58, ,40.1, ,12.5, ,298.9, ,57.8,Y
247,5/10/2022,130,0.22, ,0, ,691, ,9.0, ,66.3, ,46.1, ,54.7, ,88, ,36, ,62, ,41.8, ,9.2, ,219.7, ,57.6,Y
247,5/11/2022,131,0.24, ,0.01,H,696, ,10.0, ,72.6, ,48.2, ,59.6, ,93, ,34, ,57, ,44.5, ,9.7, ,232.2, ,58.4,Y
247,5/12/2022,132,0.25, ,0, ,669, ,11.1, ,71.5, ,45.3, ,60.7, ,81, ,43, ,61, ,47.2, ,10.7, ,257.5, ,59.1,Y
247,5/13/2022,133,0.25, ,0, ,679, ,14.7, ,78.9, ,56.3, ,67.3, ,93, ,37, ,64, ,54.9, ,9.6, ,230.8, ,60.6, 
247,5/14/2022,134,0.27, ,0, ,683, ,18.3,R,87.2, ,60.7, ,72.9, ,98, ,41, ,--,R,--,I,9.5, ,228.2, ,62.7, 
247,5/15/2022,135,0.29, ,0, ,671, ,16.8,Y,84.2, ,63.3,Y,72.2, ,84, ,44, ,62,Y,58.5,Y,12.2, ,293.8, ,63.8, 
247,5/16/2022,136,0.26, ,0, ,702, ,16.6,Y,84.2, ,59.9, ,69.0, ,96, ,47, ,69,Y,58.3,Y,11.8, ,283.2, ,63.8, 
247,5/17/2022,137,0.28, ,0, ,695, ,16.6,Y,85.9, ,58.4, ,71.0, ,90, ,47, ,64,Y,58.3,Y,10.9, ,262.5, ,64.0, 
247,5/18/2022,138,0.30, ,0, ,697, ,15.6,Y,89.0, ,62.7,Y,75.0, ,70, ,34, ,52,Y,56.4,Y,10.3, ,246.1, ,64.7, 
247,5/19/2022,139,0.31, ,0, ,682, ,15.1, ,84.4, ,65.2,Y,75.1, ,75, ,39, ,51, ,55.6, ,10.1, ,241.2, ,65.8, 
247,5/20/2022,140,0.36, ,0, ,717, ,8.2, ,82.7, ,60.4, ,70.4, ,55, ,19, ,32, ,39.3, ,12.7, ,304.7, ,64.9, 
247,5/21/2022,141,0.30, ,0, ,718, ,12.0, ,89.0, ,62.7,Y,73.5, ,65, ,27, ,43, ,49.4, ,8.6, ,205.9, ,65.0, 
247,5/22/2022,142,0.30, ,0, ,696, ,15.6,Y,91.5, ,61.6, ,74.0, ,79, ,36, ,54,Y,56.5,Y,10.0, ,239.4, ,65.7, 
247,5/23/2022,143,0.32, ,0, ,704, ,14.9, ,89.8, ,64.2,Y,75.9, ,62, ,38, ,49, ,55.3, ,10.8, ,260.3, ,66.0, 
247,5/24/2022,144,0.31, ,0, ,696, ,14.1, ,95.9,Y,66.0,Y,79.2,Y,67, ,20, ,41,Y,53.8,Y,7.5, ,179.6, ,67.0, 
247,5/25/2022,145,0.30,R,0, ,677, ,16.7,Y,93.8, ,62.4, ,80.6,Y,76,H,32,H,47,Y,58.3,Y,7.1, ,170.2, ,68.4, 
247,5/26/2022,146,0.19, ,0, ,591, ,17.3,Y,69.7, ,57.1, ,62.7, ,100, ,74, ,89,Y,59.4,Y,16.6,Y,398.7,Y,67.6, 
247,5/27/2022,147,0.21, ,0, ,614, ,16.9,Y,73.5, ,57.3, ,64.0, ,100, ,65, ,83,Y,58.7,Y,13.6, ,325.9, ,66.3, 
247,5/28/2022,148,0.23, ,0, ,635, ,15.8, ,74.9, ,58.4, ,65.1, ,98, ,51, ,75, ,56.9, ,12.3, ,294.1, ,66.1, 
247,5/29/2022,149,0.28, ,0, ,731, ,13.4, ,77.6, ,56.5, ,66.3, ,99, ,34, ,61, ,52.3, ,11.0, ,262.9, ,66.2, 
247,5/30/2022,150,0.28, ,0, ,734, ,11.5, ,79.3, ,57.3, ,66.9, ,72, ,31, ,51, ,48.2, ,9.7, ,231.8, ,66.5, 
247,5/31/2022,151,0.31, ,0, ,733, ,11.7, ,86.5, ,57.1, ,70.6, ,76, ,23, ,46, ,48.8, ,9.9, ,237.2, ,66.8, 
