191,5/1/2022,121,0.22, ,0, ,705,R,9.5, ,73.8, ,46.1, ,59.2, ,93, ,29, ,55, ,43.1, ,3.9, ,93.0, ,63.4, 
191,5/2/2022,122,0.17, ,0.00, ,566, ,10.0, ,63.8, ,46.4, ,54.8, ,88, ,46, ,68, ,44.5, ,4.9, ,116.8, ,63.4, 
191,5/3/2022,123,0.24, ,0.00,H,719,R,7.6, ,79.3, ,40.2, ,60.8, ,96, ,20, ,42, ,37.4, ,3.5, ,82.9, ,63.1, 
191,5/4/2022,124,0.25, ,0, ,717,R,9.2, ,85.4, ,45.5, ,66.2, ,83, ,22, ,42, ,42.3, ,3.3, ,78.6, ,64.3, 
191,5/5/2022,125,0.19, ,0, ,562, ,10.7, ,70.8, ,49.6, ,59.3, ,95, ,25, ,62, ,46.3, ,4.3, ,103.2, ,64.9, 
191,5/6/2022,126,0.19, ,0, ,569, ,14.4,Y,72.0, ,56.0,Y,62.2, ,94, ,59, ,76,Y,54.4,Y,5.3, ,127.3, ,65.3, 
191,5/7/2022,127,0.19, ,0, ,642, ,10.6, ,64.7, ,49.0, ,57.1, ,96, ,53, ,66, ,46.0, ,5.6, ,134.5, ,65.4, 
191,5/8/2022,128,0.21, ,0, ,693, ,7.5, ,59.6, ,46.1, ,52.5, ,71, ,41, ,56, ,37.1, ,7.1,Y,169.4,Y,64.0, 
191,5/9/2022,129,0.21, ,0.00, ,699, ,7.2,Y,59.5, ,43.6, ,51.0, ,85, ,39, ,56,Y,36.1,Y,5.9, ,141.3, ,62.2, 
191,5/10/2022,130,0.19, ,0, ,679, ,7.7, ,59.9, ,41.0,Y,50.6, ,96, ,41, ,61, ,37.7, ,5.3, ,126.8, ,61.3,Y
191,5/11/2022,131,0.21, ,0, ,735,R,8.2, ,65.3, ,39.1,Y,52.8, ,92, ,36, ,60, ,39.3, ,4.6, ,111.5, ,61.0,Y
191,5/12/2022,132,0.20, ,0, ,692, ,9.2, ,65.3, ,43.1, ,54.6, ,88, ,40, ,63, ,42.5, ,5.1, ,122.4, ,61.1,Y
191,5/13/2022,133,0.23, ,0, ,703, ,11.8, ,76.7, ,43.9, ,61.3, ,98, ,37, ,64, ,48.9, ,4.2, ,101.5, ,62.2, 
191,5/14/2022,134,0.25, ,0, ,726,R,12.9, ,84.4, ,49.4, ,67.0, ,100, ,30, ,57, ,51.2, ,3.7, ,88.2, ,64.6, 
191,5/15/2022,135,0.22, ,0, ,686, ,13.2, ,76.3, ,51.7, ,62.4, ,97, ,49, ,69, ,52.0, ,3.6, ,85.6, ,66.4, 
191,5/16/2022,136,0.21, ,0, ,725,R,12.0, ,67.4, ,48.7, ,57.8, ,95, ,57, ,74, ,49.5, ,4.9, ,118.4, ,66.9, 
191,5/17/2022,137,0.24, ,0, ,737,R,11.0, ,80.2, ,43.9, ,60.7, ,98, ,34, ,61, ,47.1, ,3.7, ,89.4, ,66.4, 
191,5/18/2022,138,0.26, ,0, ,734,R,10.8, ,88.8, ,44.1, ,68.5, ,99, ,17, ,45, ,46.6, ,3.5, ,84.1, ,67.1, 
191,5/19/2022,139,0.26, ,0, ,730,R,11.6, ,81.9, ,54.6, ,67.9, ,85, ,31, ,50, ,48.4, ,4.9, ,116.7, ,68.6, 
191,5/20/2022,140,0.26, ,0, ,765,R,7.3,Y,76.6, ,46.6, ,62.5, ,90, ,17, ,38,Y,36.6,Y,5.1, ,122.5, ,67.7, 
191,5/21/2022,141,0.27, ,0, ,763,R,7.3,Y,80.6, ,43.0, ,64.4, ,86, ,18, ,36,Y,36.6,Y,3.9, ,93.6, ,66.8, 
191,5/22/2022,142,0.25, ,0, ,740,R,9.9, ,82.7, ,45.4, ,64.8, ,94, ,23, ,48, ,44.4, ,3.7, ,88.6, ,67.2, 
191,5/23/2022,143,0.26, ,0, ,742,R,10.1, ,84.9, ,47.7, ,67.4, ,91, ,22, ,44, ,44.9, ,3.4, ,82.6, ,68.1, 
191,5/24/2022,144,0.28, ,0, ,743,R,7.8,Y,94.4,Y,--,S,--,S,93, ,10, ,--,Q,--,Q,4.2, ,99.7, ,70.5, 
191,5/25/2022,145,0.28,R,0, ,735,R,11.0, ,95.3,Y,53.2, ,76.7,Y,84, ,21, ,35,Y,47.1,Y,3.2, ,76.0, ,70.9, 
191,5/26/2022,146,0.22, ,0, ,625, ,13.1, ,78.9, ,54.9, ,64.2, ,90, ,41, ,64, ,51.8, ,6.1, ,146.3, ,71.1, 
191,5/27/2022,147,0.22, ,0.00, ,672, ,12.9, ,70.0, ,53.8, ,61.0, ,92, ,54, ,70, ,51.3, ,5.8, ,139.4, ,69.3, 
191,5/28/2022,148,0.22, ,0, ,678, ,12.6, ,71.1, ,54.2, ,61.8, ,93, ,44, ,67, ,50.7, ,5.9, ,142.2, ,68.9, 
191,5/29/2022,149,0.25, ,0, ,768,R,10.7, ,73.3, ,49.9, ,61.4, ,91, ,34, ,57, ,46.2, ,5.0, ,120.2, ,68.9, 
191,5/30/2022,150,0.25, ,0, ,770,R,9.7, ,74.3, ,49.0, ,60.7, ,86, ,30, ,53, ,43.6, ,4.4, ,106.6, ,68.6, 
191,5/31/2022,151,0.27, ,0, ,771,R,9.0, ,81.2, ,43.9, ,64.3, ,96, ,20, ,43, ,41.7, ,4.0, ,95.9, ,68.5, 
