209,5/1/2022,121,0.18, ,0, ,675, ,11.0, ,65.6, ,44.0, ,53.2, ,95, ,61, ,80, ,47.1, ,4.4, ,106.5, ,63.8, 
209,5/2/2022,122,0.18, ,0, ,619, ,10.9, ,63.8, ,46.3, ,53.7, ,97, ,48, ,77, ,46.7, ,5.3, ,127.2, ,64.1, 
209,5/3/2022,123,0.19, ,0, ,686, ,10.3, ,68.0, ,43.5, ,54.4, ,92, ,44, ,72, ,45.4, ,4.4, ,106.3, ,64.1, 
209,5/4/2022,124,0.18, ,0, ,661, ,11.6, ,67.1, ,46.4, ,53.4, ,99, ,53, ,83, ,48.4, ,5.1, ,122.5, ,64.5, 
209,5/5/2022,125,0.14, ,0.00, ,508, ,11.8, ,62.7, ,47.4, ,52.8, ,99, ,56, ,87, ,49.0, ,5.3, ,126.9, ,64.6, 
209,5/6/2022,126,0.16, ,0, ,595, ,13.4, ,63.7, ,48.5, ,55.8, ,98, ,70, ,88, ,52.3, ,5.7, ,136.4, ,64.5, 
209,5/7/2022,127,0.21, ,0, ,651, ,11.0, ,64.9, ,47.2, ,56.4, ,99, ,46, ,71, ,47.1, ,8.5,R,204.2,R,65.2, 
209,5/8/2022,128,0.20, ,0, ,700, ,8.8, ,58.4, ,43.2, ,50.9, ,90, ,54, ,69, ,41.2, ,8.0,Y,191.0,Y,64.5, 
209,5/9/2022,129,0.19, ,0, ,702, ,8.2,Y,56.7, ,41.0, ,49.3, ,80, ,60, ,68,Y,39.3,Y,7.4,Y,178.6,Y,63.8, 
209,5/10/2022,130,0.19, ,0, ,704, ,7.9,Y,56.7, ,40.3, ,49.2, ,77, ,46, ,66,Y,38.3,Y,7.2,Y,173.2,Y,63.4, 
209,5/11/2022,131,0.19, ,0, ,702, ,8.7,Y,60.7, ,40.4, ,50.5, ,89, ,49, ,69,Y,40.9,Y,6.0, ,144.4, ,63.5, 
209,5/12/2022,132,0.18, ,0, ,650, ,9.7, ,63.3, ,42.0, ,52.5, ,91, ,54, ,72, ,43.6, ,4.6, ,110.0, ,64.0, 
209,5/13/2022,133,0.21, ,0, ,684, ,11.7, ,74.9, ,46.5, ,57.8, ,95, ,49, ,71, ,48.6, ,4.7, ,111.9, ,64.9, 
209,5/14/2022,134,0.20, ,0, ,691, ,13.1, ,72.4, ,49.9, ,58.0, ,96, ,55, ,80, ,51.7, ,5.4, ,129.7, ,66.4, 
209,5/15/2022,135,0.18, ,0, ,616, ,13.1, ,71.9, ,49.6, ,56.7, ,99, ,62, ,84, ,51.8, ,4.6, ,109.5, ,67.0, 
209,5/16/2022,136,0.16, ,0, ,589, ,12.5, ,67.6, ,48.1, ,55.6, ,98, ,59, ,83, ,50.6, ,4.7, ,112.8, ,67.2, 
209,5/17/2022,137,0.17, ,0, ,603, ,11.6, ,64.1, ,47.9, ,54.1, ,95, ,62, ,81, ,48.4, ,4.6, ,109.8, ,67.2, 
209,5/18/2022,138,0.20, ,0, ,691, ,12.1, ,70.4, ,47.1, ,56.9, ,98, ,43, ,76, ,49.6, ,5.4, ,128.9, ,67.4, 
209,5/19/2022,139,0.22, ,0, ,704, ,12.3, ,75.8, ,49.7, ,60.1, ,95, ,45, ,69, ,50.0, ,5.0, ,118.9, ,68.4, 
209,5/20/2022,140,0.21, ,0, ,722, ,10.3, ,73.9, ,47.0, ,56.3, ,87, ,36, ,67, ,45.3, ,5.9, ,140.8, ,68.4, 
209,5/21/2022,141,0.19, ,0, ,676, ,11.1, ,63.8, ,45.4, ,53.4, ,95, ,58, ,80, ,47.2, ,6.0, ,144.3, ,68.2, 
209,5/22/2022,142,0.15, ,0, ,558, ,11.9, ,64.1, ,47.1, ,53.3, ,99, ,67, ,86, ,49.1, ,5.2, ,125.2, ,68.0, 
209,5/23/2022,143,0.20, ,0, ,879,R,12.1, ,68.0, ,49.7, ,59.1, ,96, ,54, ,71, ,49.7, ,6.7, ,162.0, ,68.8, 
209,5/24/2022,144,0.21,R,0, ,677, ,12.7, ,75.6,Y,48.7, ,59.8,H,95,H,47,H,72, ,50.9, ,4.5, ,108.8, ,69.2, 
209,5/25/2022,145,0.14, ,0, ,530, ,13.2, ,59.1, ,52.0, ,55.0, ,99, ,76, ,89, ,51.9, ,7.1, ,170.6, ,69.6, 
209,5/26/2022,146,0.05, ,0, ,244, ,13.5, ,59.9, ,51.2, ,55.1, ,100, ,82, ,91, ,52.6, ,7.2, ,171.9, ,68.1, 
209,5/27/2022,147,0.14, ,0, ,494, ,13.0, ,63.9, ,52.6, ,57.0, ,97, ,67, ,82, ,51.6, ,6.3, ,152.3, ,67.3, 
209,5/28/2022,148,0.17, ,0, ,616, ,13.7, ,63.4, ,52.3, ,56.2, ,100, ,69, ,89, ,52.9, ,6.2, ,148.4, ,68.5, 
209,5/29/2022,149,0.21, ,0, ,704, ,12.3, ,69.4, ,49.8, ,57.9, ,98, ,52, ,75, ,49.9, ,6.1, ,146.9, ,69.3, 
209,5/30/2022,150,0.20, ,0, ,715, ,11.3, ,66.3, ,46.7, ,54.3, ,95, ,59, ,79, ,47.8, ,5.3, ,128.2, ,69.9, 
209,5/31/2022,151,0.20, ,0, ,708, ,11.6, ,67.6, ,45.2, ,55.1, ,98, ,59, ,79, ,48.6, ,4.8, ,114.7, ,69.9, 
