139,5/1/2022,121,--,N,0, ,697,R,6.8, ,82.2, ,45.0, ,65.0, ,99, ,6, ,32, ,34.8, ,4.7, ,112.7, ,61.9, 
139,5/2/2022,122,--,N,0, ,644, ,7.0, ,75.3, ,47.5, ,63.4, ,79, ,19, ,35, ,35.5, ,5.0, ,118.9, ,62.0, 
139,5/3/2022,123,--,N,0, ,701,R,5.4, ,81.3, ,56.9, ,66.9, ,49, ,14, ,24, ,28.9, ,5.5, ,131.3, ,62.0, 
139,5/4/2022,124,--,N,0, ,690,R,9.1, ,87.9, ,48.1, ,68.7, ,81, ,19, ,38, ,42.0, ,3.0, ,72.6, ,62.7, 
139,5/5/2022,125,--,N,0, ,355, ,10.0, ,73.6, ,51.5, ,63.8, ,76, ,29, ,50, ,44.7, ,3.8, ,90.5, ,63.4, 
139,5/6/2022,126,--,N,0.00, ,573, ,13.2, ,75.3, ,51.5, ,63.3, ,100, ,44, ,67, ,52.0, ,5.0, ,120.0, ,62.8, 
139,5/7/2022,127,--,N,0, ,693, ,8.7, ,74.9, ,50.5, ,62.5, ,76, ,28, ,45, ,40.8, ,5.6, ,133.5, ,62.6, 
139,5/8/2022,128,--,N,0, ,558, ,5.8, ,64.8, ,42.8, ,54.4, ,66, ,27, ,40, ,30.5, ,6.3, ,150.4, ,61.8, 
139,5/9/2022,129,--,N,0, ,639, ,6.5, ,63.4, ,43.9, ,52.7,Y,66, ,27, ,48,Y,33.4,Y,5.7, ,137.4, ,60.0,Y
139,5/10/2022,130,--,N,0.03, ,412, ,7.1, ,59.3,Y,38.9,Y,49.4,Y,91, ,41, ,59,Y,35.8,Y,3.5, ,84.5, ,59.0,Y
139,5/11/2022,131,--,N,0, ,687, ,7.1, ,71.6, ,37.5,Y,57.6, ,98, ,24, ,44, ,35.8, ,4.4, ,106.1, ,58.4,Y
139,5/12/2022,132,--,N,0.00,H,684, ,7.4, ,73.7, ,47.8, ,61.1, ,62, ,19, ,40, ,36.7, ,5.1, ,122.8, ,59.1,Y
139,5/13/2022,133,--,N,0, ,645, ,11.0, ,80.9, ,50.5, ,68.1, ,71, ,32, ,47, ,47.1, ,3.5, ,84.0, ,60.2,Y
139,5/14/2022,134,--,N,0, ,699, ,11.6, ,89.3, ,60.2, ,74.4, ,69, ,16, ,40, ,48.4, ,3.9, ,93.8, ,62.1, 
139,5/15/2022,135,--,N,0, ,654, ,11.7, ,88.3, ,59.9, ,75.3, ,72, ,23, ,39, ,48.6, ,4.7, ,112.2, ,63.8, 
139,5/16/2022,136,--,N,0, ,695, ,10.0, ,83.8, ,58.3, ,70.7, ,56, ,28, ,39, ,44.5, ,5.4, ,129.8, ,64.2, 
139,5/17/2022,137,--,N,0, ,709, ,10.3, ,89.5, ,51.5, ,72.8, ,91, ,21, ,37, ,45.3, ,4.3, ,102.7, ,64.7, 
139,5/18/2022,138,--,N,0, ,698, ,8.7, ,97.2, ,54.6, ,80.6, ,64, ,11, ,24, ,40.9, ,4.6, ,109.5, ,65.5, 
139,5/19/2022,139,--,N,0, ,696, ,7.9, ,88.7, ,66.3,Y,78.4, ,47, ,10, ,24, ,38.4, ,4.3, ,102.9, ,66.7, 
139,5/20/2022,140,--,N,0, ,727,R,3.1,Y,79.8, ,58.5, ,69.6, ,20, ,8, ,12,Y,15.6,Y,7.2,Y,173.9,Y,66.5, 
139,5/21/2022,141,--,N,0.02, ,734,R,5.0,Y,86.8, ,48.6, ,73.3, ,66, ,9, ,18,Y,27.1,Y,4.6, ,111.1, ,65.3, 
139,5/22/2022,142,--,N,0, ,712, ,7.2, ,88.5, ,52.6, ,74.9, ,64, ,9, ,24, ,36.1, ,4.4, ,106.1, ,65.4, 
139,5/23/2022,143,--,N,0.03, ,717, ,7.5, ,92.6, ,56.9, ,78.6, ,59, ,10, ,22, ,37.2, ,4.7, ,113.6, ,65.8, 
139,5/24/2022,144,--,N,0, ,722, ,6.8, ,96.1, ,63.1, ,82.3, ,52, ,5, ,18, ,34.5, ,4.9, ,118.0, ,66.6, 
139,5/25/2022,145,--,N,0, ,706, ,10.2, ,98.7, ,62.2, ,83.0, ,60, ,16, ,27, ,45.1, ,4.0, ,96.1, ,67.5, 
139,5/26/2022,146,--,N,0, ,589, ,11.3, ,81.4, ,58.8, ,70.7, ,74, ,31, ,44, ,47.7, ,6.8,Y,162.0,Y,67.8, 
139,5/27/2022,147,--,N,0, ,654, ,12.1, ,83.4, ,56.5, ,67.3, ,79, ,30, ,53, ,49.6, ,5.2, ,123.9, ,66.4, 
139,5/28/2022,148,--,N,0.02, ,647, ,11.7, ,77.0, ,55.2, ,65.2, ,81, ,37, ,55, ,48.8, ,5.8, ,139.1, ,66.4, 
139,5/29/2022,149,--,N,0, ,744,R,7.9, ,80.8, ,53.0, ,68.0, ,73, ,13, ,34, ,38.3, ,5.1, ,121.6, ,65.7, 
139,5/30/2022,150,--,N,0.05, ,752,R,6.5,Y,81.3, ,50.5, ,68.8, ,85, ,9, ,27,Y,33.6,Y,5.2, ,124.8, ,65.4, 
139,5/31/2022,151,--,N,0, ,750,R,5.9,Y,86.2, ,57.2, ,73.3, ,47, ,8, ,21,Y,30.9,Y,5.0, ,120.4, ,65.6, 
