169,5/1/2022,121,0.22, ,0, ,662, ,10.8, ,78.4, ,47.2, ,62.7, ,90, ,29, ,55, ,46.5, ,3.5, ,83.8, ,73.7, 
169,5/2/2022,122,0.25, ,0, ,659, ,10.0, ,86.1, ,46.5, ,67.5, ,90, ,21, ,44, ,44.6, ,4.3, ,102.8, ,74.2, 
169,5/3/2022,123,0.22, ,0, ,666, ,10.2, ,78.9, ,45.4, ,62.3, ,87, ,31, ,53, ,45.1, ,3.5, ,82.9, ,74.2, 
169,5/4/2022,124,0.24, ,0, ,665, ,10.8, ,89.9, ,47.2, ,69.5, ,91, ,20, ,44, ,46.6, ,2.9, ,69.5, ,75.1, 
169,5/5/2022,125,0.27, ,0, ,656, ,10.6, ,93.1, ,51.5, ,73.3, ,74, ,21, ,38, ,46.2, ,4.4, ,104.9, ,76.6, 
169,5/6/2022,126,0.23, ,0, ,655, ,13.4, ,86.2, ,51.1, ,68.3, ,84, ,30, ,57, ,52.4, ,3.3, ,79.3, ,77.4, 
169,5/7/2022,127,0.22, ,0, ,617, ,11.7, ,78.3, ,52.6, ,64.9, ,91, ,28, ,56, ,48.7, ,4.0, ,96.8, ,77.1, 
169,5/8/2022,128,0.24, ,0, ,668, ,7.7, ,72.5, ,43.1, ,58.7, ,86, ,23, ,45, ,37.7, ,6.0,R,144.3,R,74.6, 
169,5/9/2022,129,0.20, ,0, ,661, ,6.8,Y,67.0, ,37.2,Y,53.0,Y,86, ,25, ,50,Y,34.6,Y,3.7, ,89.4, ,72.6, 
169,5/10/2022,130,0.21, ,0, ,678, ,6.6,Y,68.1, ,40.5, ,54.0, ,78, ,23, ,46,Y,33.9,Y,4.1, ,99.2, ,71.8, 
169,5/11/2022,131,0.22, ,0, ,680, ,6.9,Y,70.5, ,36.2,Y,54.3, ,88, ,22, ,48,Y,35.1,Y,4.0, ,95.8, ,70.9, 
169,5/12/2022,132,0.22, ,0, ,644, ,7.8, ,77.7, ,41.1, ,59.2, ,78, ,26, ,45, ,38.0, ,3.7, ,89.3, ,70.9, 
169,5/13/2022,133,0.24, ,0, ,684, ,9.4, ,83.3, ,42.7, ,63.0, ,82, ,25, ,48, ,42.8, ,4.0, ,95.7, ,72.4, 
169,5/14/2022,134,0.25, ,0, ,673, ,12.9, ,90.3, ,49.8, ,71.2, ,75, ,28, ,49, ,51.3, ,3.8, ,92.2, ,75.4, 
169,5/15/2022,135,0.22, ,0, ,544, ,14.2, ,93.0, ,55.1, ,75.5, ,84, ,27, ,47, ,54.0, ,3.6, ,86.1, ,77.4, 
169,5/16/2022,136,0.26, ,0, ,685, ,10.9, ,88.0, ,53.3, ,70.0, ,77, ,23, ,44, ,46.9, ,3.8, ,90.8, ,78.1, 
169,5/17/2022,137,0.25, ,0, ,680, ,11.9, ,86.7, ,49.8, ,68.5, ,86, ,26, ,50, ,49.1, ,3.3, ,79.0, ,78.0, 
169,5/18/2022,138,0.26, ,0, ,675, ,13.2, ,92.5, ,52.8, ,74.2, ,82, ,24, ,46, ,51.9, ,2.9, ,69.9, ,79.6, 
169,5/19/2022,139,0.28, ,0, ,672, ,14.0, ,95.8, ,60.3, ,77.3, ,65, ,25, ,44, ,53.6, ,4.6, ,110.3, ,81.2, 
169,5/20/2022,140,0.25, ,0, ,680, ,8.8, ,82.6, ,51.2, ,67.2, ,73, ,20, ,39, ,41.2, ,3.8, ,90.3, ,80.5, 
169,5/21/2022,141,0.26, ,0, ,694, ,7.9, ,86.7, ,47.1, ,68.2, ,70, ,15, ,34, ,38.5, ,3.4, ,82.7, ,78.9, 
169,5/22/2022,142,0.28, ,0, ,683, ,8.7, ,91.3, ,50.3, ,71.4, ,61, ,16, ,33, ,40.8, ,4.2, ,101.1, ,79.1, 
169,5/23/2022,143,0.27, ,0, ,673, ,11.3, ,91.0, ,54.1, ,73.2, ,69, ,23, ,41, ,47.8, ,3.9, ,92.5, ,80.2, 
169,5/24/2022,144,0.27, ,0, ,653, ,12.9, ,96.9, ,58.3, ,77.6, ,65, ,20, ,40, ,51.3, ,3.7, ,89.0, ,81.8, 
169,5/25/2022,145,0.29, ,0, ,641, ,12.4, ,101.9, ,59.4, ,82.8, ,73, ,15, ,32, ,50.2, ,3.7, ,89.1, ,83.2, 
169,5/26/2022,146,0.30, ,0, ,625, ,13.5, ,99.0, ,65.0, ,81.8, ,62, ,24, ,36, ,52.6, ,5.2, ,125.0, ,84.6, 
169,5/27/2022,147,0.23, ,0, ,581, ,14.0, ,86.2, ,57.6, ,72.2, ,81, ,31, ,52, ,53.6, ,4.4, ,105.8, ,84.0, 
169,5/28/2022,148,0.27, ,0, ,621, ,12.3, ,83.4, ,55.7, ,70.3, ,84, ,26, ,49, ,49.9, ,6.5,R,155.8,R,82.2, 
169,5/29/2022,149,0.25, ,0, ,621, ,11.2, ,80.8, ,53.2, ,66.5, ,86, ,25, ,50, ,47.4, ,6.0,Y,144.5,Y,80.9, 
169,5/30/2022,150,0.26, ,0, ,669, ,9.4, ,82.5, ,47.0, ,66.1, ,79, ,24, ,43, ,42.9, ,4.8, ,116.3, ,79.4, 
169,5/31/2022,151,0.25, ,0, ,677, ,9.1, ,85.2, ,48.2, ,67.5, ,75, ,17, ,39, ,42.0, ,3.7, ,88.3, ,79.5, 
