182,5/1/2022,121,0.22, ,0, ,708,R,10.1, ,76.6, ,49.4, ,62.9, ,77, ,29, ,51, ,44.8, ,3.6, ,87.0, ,65.1, 
182,5/2/2022,122,0.24, ,0, ,697,R,9.7, ,82.2, ,49.7, ,67.0, ,76, ,23, ,43, ,43.6, ,4.0, ,95.9, ,65.9, 
182,5/3/2022,123,0.22, ,0, ,716,R,9.4, ,76.7, ,47.4, ,62.7, ,83, ,28, ,49, ,43.0, ,2.9, ,69.6, ,--,S
182,5/4/2022,124,0.24, ,0, ,711,R,10.7, ,88.3, ,49.7, ,68.9, ,79, ,23, ,44, ,46.4, ,2.5, ,59.6, ,69.3, 
182,5/5/2022,125,0.25, ,0, ,687, ,10.8, ,90.1, ,53.2, ,72.6, ,64, ,25, ,40, ,46.7, ,3.3, ,79.4, ,71.2, 
182,5/6/2022,126,0.23, ,0, ,692, ,13.2, ,82.8, ,52.9, ,68.8, ,72, ,38, ,55, ,52.0, ,3.5, ,84.8, ,--,S
182,5/7/2022,127,0.23, ,0, ,680, ,11.4, ,76.4, ,56.4, ,65.2, ,82, ,30, ,54, ,47.9, ,4.5, ,108.1, ,70.3, 
182,5/8/2022,128,0.24, ,0, ,721,R,7.5, ,69.4, ,46.5, ,58.4, ,76, ,27, ,45, ,37.0, ,6.0,Y,142.9,Y,--,S
182,5/9/2022,129,0.20, ,0, ,681, ,6.7, ,65.6,Y,38.4,Y,53.2,Y,72, ,28, ,48,Y,34.3,Y,3.6, ,87.4, ,64.3, 
182,5/10/2022,130,0.21, ,0, ,731,R,6.4, ,65.7,Y,40.6,Y,54.1,Y,73, ,24, ,45,Y,33.0,Y,4.3, ,103.2, ,64.1, 
182,5/11/2022,131,0.22, ,0, ,734,R,6.9, ,68.5, ,43.0, ,55.4, ,77, ,25, ,46, ,34.9, ,4.5, ,107.6, ,--,S
182,5/12/2022,132,0.22, ,0, ,700, ,7.7, ,74.8, ,42.7, ,59.6, ,76, ,27, ,44, ,37.8, ,3.4, ,82.5, ,64.0, 
182,5/13/2022,133,0.24, ,0, ,732,R,9.2, ,81.6, ,43.6, ,63.2, ,76, ,21, ,46, ,42.3, ,3.2, ,77.3, ,--,S
182,5/14/2022,134,0.25, ,0, ,714, ,13.2, ,88.2, ,52.4, ,70.6, ,73, ,31, ,51, ,51.9, ,2.9, ,70.8, ,--,S
182,5/15/2022,135,0.23, ,0, ,613, ,13.6, ,90.2, ,57.3, ,75.0, ,76, ,31, ,46, ,52.8, ,3.4, ,81.7, ,--,S
182,5/16/2022,136,0.25, ,0, ,729,R,10.1, ,84.4, ,55.3, ,70.3, ,61, ,27, ,40, ,44.9, ,3.2, ,77.5, ,71.0, 
182,5/17/2022,137,0.25, ,0, ,736,R,10.8, ,85.0, ,51.9, ,69.4, ,68, ,27, ,44, ,46.7, ,2.9, ,69.7, ,--,S
182,5/18/2022,138,0.26, ,0, ,729,R,12.9, ,90.4, ,54.9, ,74.0, ,74, ,23, ,45, ,51.4, ,2.8, ,66.2, ,--,S
182,5/19/2022,139,0.28, ,0, ,717, ,13.9, ,91.0, ,60.3, ,76.7, ,68, ,31, ,44, ,53.3, ,4.1, ,97.8, ,73.6, 
182,5/20/2022,140,0.25, ,0, ,721, ,8.7, ,79.4, ,54.9, ,67.2, ,67, ,25, ,38, ,41.0, ,3.9, ,94.1, ,--,S
182,5/21/2022,141,0.25, ,0, ,743,R,8.5, ,84.7, ,48.8, ,68.0, ,74, ,18, ,36, ,40.3, ,2.9, ,69.3, ,--,S
182,5/22/2022,142,0.26, ,0, ,735,R,9.2, ,88.3, ,51.1, ,71.0, ,66, ,20, ,36, ,42.4, ,3.0, ,72.9, ,--,S
182,5/23/2022,143,0.27, ,0, ,737,R,11.6, ,89.3, ,56.2, ,73.2, ,67, ,21, ,41, ,48.4, ,3.4, ,80.8, ,72.0, 
182,5/24/2022,144,0.27, ,0, ,729, ,14.0, ,94.0, ,57.0, ,76.7, ,74, ,25, ,45, ,53.6, ,2.9, ,69.0, ,--,S
182,5/25/2022,145,0.29, ,0, ,723, ,13.4, ,98.1, ,61.2, ,81.4, ,67, ,22, ,37, ,52.3, ,3.2, ,77.7, ,--,S
182,5/26/2022,146,0.31, ,0, ,700, ,12.4, ,98.1, ,63.2, ,81.0, ,56, ,22, ,34, ,50.2, ,4.7, ,112.9, ,74.9, 
182,5/27/2022,147,0.24, ,0, ,663, ,13.1, ,85.6, ,58.4, ,71.3, ,69, ,31, ,50, ,51.7, ,3.4, ,82.5, ,74.8, 
182,5/28/2022,148,0.26, ,0, ,709, ,11.9, ,80.8, ,56.8, ,70.0, ,75, ,31, ,47, ,49.1, ,5.4, ,128.7, ,72.8, 
182,5/29/2022,149,0.25, ,0, ,728, ,10.8, ,77.9, ,55.0, ,65.9, ,78, ,25, ,50, ,46.6, ,4.8, ,115.3, ,--,S
182,5/30/2022,150,0.26, ,0, ,750,R,9.5, ,81.2, ,49.1, ,66.1, ,69, ,28, ,43, ,43.3, ,4.0, ,94.9, ,69.6, 
182,5/31/2022,151,0.26, ,0, ,766,R,9.6, ,83.6, ,49.0, ,67.6, ,72, ,22, ,42, ,43.5, ,3.2, ,76.6, ,--,S
