83,5/1/2022,121,0.21, ,0, ,664, ,9.4, ,76.4, ,34.4, ,55.3, ,97, ,31, ,63, ,42.8, ,4.1, ,98.3, ,61.7, 
83,5/2/2022,122,0.21, ,0, ,592, ,8.6, ,70.4, ,35.0, ,54.5, ,97, ,34, ,59, ,40.5, ,5.8, ,138.5, ,60.9, 
83,5/3/2022,123,0.23, ,0, ,669, ,8.7, ,79.1, ,39.9, ,58.8, ,93, ,25, ,51, ,40.9, ,5.1, ,122.2, ,61.3, 
83,5/4/2022,124,0.21, ,0.00, ,666, ,11.4, ,78.3, ,36.5, ,55.9, ,97, ,44, ,75, ,48.1, ,4.2, ,101.8, ,62.0, 
83,5/5/2022,125,0.15, ,0, ,459, ,11.8, ,67.5, ,47.1, ,55.8, ,97, ,42, ,78, ,48.9, ,5.5, ,132.6, ,62.5, 
83,5/6/2022,126,0.10, ,0, ,363, ,14.5, ,66.8, ,49.3, ,58.1, ,97, ,72, ,88, ,54.5, ,4.8, ,116.0, ,63.1, 
83,5/7/2022,127,0.21, ,0, ,640, ,10.5, ,70.0, ,46.6, ,58.0, ,90, ,41, ,64, ,45.8, ,6.2,Y,148.7,Y,63.1, 
83,5/8/2022,128,0.18, ,0, ,580, ,7.8, ,62.8, ,40.9, ,50.7, ,80, ,41, ,62, ,38.1, ,6.9,Y,164.8,Y,60.8, 
83,5/9/2022,129,0.17, ,0, ,606, ,7.4, ,60.2, ,32.6, ,47.3,Y,96, ,47, ,67,Y,36.9,Y,5.0, ,119.4, ,58.9, 
83,5/10/2022,130,0.18, ,0.01, ,625, ,7.3, ,64.1, ,29.7,Y,46.3,Y,96, ,37, ,69,Y,36.6,Y,4.3, ,103.0, ,58.4, 
83,5/11/2022,131,0.20, ,0, ,676, ,8.4, ,69.6, ,28.3,Y,49.5, ,97, ,40, ,69, ,39.9, ,4.1, ,97.6, ,58.7, 
83,5/12/2022,132,0.19, ,0, ,618, ,9.0, ,67.1, ,31.0, ,51.3, ,97, ,50, ,70, ,41.9, ,4.2, ,100.1, ,59.0, 
83,5/13/2022,133,0.22, ,0, ,661, ,12.5, ,78.1, ,38.0, ,59.0, ,97, ,52, ,73, ,50.5, ,4.1, ,97.9, ,60.9, 
83,5/14/2022,134,0.23,R,0, ,676, ,13.1, ,83.2, ,41.8, ,61.6, ,97, ,40, ,70, ,51.7, ,3.7, ,88.5, ,63.1, 
83,5/15/2022,135,0.22, ,0, ,640, ,13.4, ,81.2, ,44.7, ,61.2, ,97, ,49, ,73, ,52.3, ,4.4, ,105.3, ,64.0, 
83,5/16/2022,136,0.21, ,0.01,H,661, ,12.6, ,76.2, ,41.9, ,58.0, ,98, ,52, ,77, ,50.7, ,4.2, ,100.5, ,63.5, 
83,5/17/2022,137,0.22, ,0, ,687, ,11.5, ,78.2, ,37.8, ,57.6, ,97, ,45, ,71, ,48.1, ,4.1, ,97.6, ,63.4, 
83,5/18/2022,138,0.26,R,0, ,676, ,12.0, ,93.7,Y,38.4, ,69.2,Y,97,H,24,H,49,Y,49.4,Y,5.0, ,120.6, ,64.8, 
83,5/19/2022,139,0.32,R,0, ,687, ,9.5, ,88.0,Y,49.3, ,71.4,R,86,H,16,H,--,R,--,I,8.1,R,194.8,R,66.1, 
83,5/20/2022,140,0.25, ,0.01, ,710, ,7.5, ,81.3, ,36.3, ,59.2, ,94, ,14, ,44, ,37.2, ,4.5, ,107.3, ,63.9, 
83,5/21/2022,141,0.24, ,0, ,704, ,10.7, ,78.1, ,37.3, ,57.8, ,98, ,39, ,66, ,46.4, ,4.4, ,105.9, ,63.7, 
83,5/22/2022,142,0.24, ,0, ,687, ,11.1, ,82.5, ,37.2, ,60.0, ,97, ,31, ,63, ,47.4, ,3.9, ,94.6, ,64.6, 
83,5/23/2022,143,0.26, ,0, ,689, ,11.6, ,89.0,Y,41.8, ,64.5, ,90, ,32, ,56, ,48.4, ,4.0, ,95.1, ,65.9, 
83,5/24/2022,144,0.28,R,0, ,694, ,12.5, ,92.8,Y,43.1, ,69.3,Y,94, ,26, ,51,Y,50.4,Y,4.1, ,97.3, ,67.2, 
83,5/25/2022,145,0.25,R,0, ,692, ,13.2, ,87.1, ,49.0, ,64.6, ,95, ,38, ,64, ,52.0, ,4.8, ,114.8, ,68.1, 
83,5/26/2022,146,0.06, ,0, ,262, ,13.8, ,61.1, ,53.9, ,57.1, ,97, ,79, ,86, ,53.1, ,5.9, ,141.4, ,66.0, 
83,5/27/2022,147,0.11, ,0, ,406, ,13.1, ,63.9, ,49.9, ,55.3, ,94, ,74, ,87, ,51.6, ,4.9, ,118.6, ,65.3, 
83,5/28/2022,148,0.14, ,0, ,476, ,13.1, ,68.3, ,44.2, ,56.7, ,98, ,64, ,84, ,51.8, ,4.6, ,111.2, ,64.8, 
83,5/29/2022,149,0.24, ,0, ,713, ,9.9, ,77.7, ,38.5, ,60.2, ,97, ,31, ,56, ,44.4, ,4.5, ,108.8, ,65.2, 
83,5/30/2022,150,0.24, ,0.01, ,720, ,9.8, ,76.5, ,36.8, ,58.3, ,94, ,33, ,59, ,43.9, ,4.1, ,98.6, ,65.4, 
83,5/31/2022,151,0.26, ,0.01, ,719, ,9.7, ,83.2, ,38.0, ,61.7, ,95, ,19, ,51, ,43.7, ,4.6, ,110.7, ,65.6, 
