248,5/1/2022,121,0.25, ,0, ,674, ,10.2, ,79.6, ,44.9, ,61.9, ,99, ,24, ,54, ,45.0, ,7.2, ,172.9, ,58.2, 
248,5/2/2022,122,0.22, ,0, ,631, ,10.4, ,70.9, ,48.8, ,58.8, ,83, ,42, ,61, ,45.5, ,7.9, ,188.4, ,58.6, 
248,5/3/2022,123,0.26, ,0, ,682, ,8.1, ,80.0, ,48.3, ,63.5, ,77, ,25, ,41, ,39.2, ,7.0, ,167.9, ,58.2, 
248,5/4/2022,124,0.23, ,0, ,675, ,11.4, ,86.8, ,44.5, ,66.4, ,89, ,25, ,52, ,48.1, ,3.0, ,70.9, ,58.9, 
248,5/5/2022,125,0.21, ,0, ,553, ,11.8, ,75.5, ,48.1, ,62.0, ,98, ,40, ,62, ,49.0, ,5.9, ,142.0, ,58.8, 
248,5/6/2022,126,0.16, ,0, ,504, ,14.7, ,78.7, ,46.9, ,62.3, ,100, ,54, ,77, ,54.9, ,4.7, ,112.2, ,59.3, 
248,5/7/2022,127,0.23, ,0, ,673, ,10.9, ,73.0, ,48.9, ,60.2, ,88, ,40, ,61, ,46.8, ,7.8, ,186.7, ,59.3, 
248,5/8/2022,128,0.24, ,0, ,670, ,7.4, ,64.9, ,41.6, ,53.8, ,82, ,32, ,53, ,36.9, ,10.2,Y,244.4,Y,57.0, 
248,5/9/2022,129,0.18, ,0, ,578, ,7.3, ,63.6, ,39.9, ,51.5,Y,86, ,37, ,56,Y,36.5,Y,6.5, ,156.6, ,55.8, 
248,5/10/2022,130,0.18, ,0, ,614, ,7.6, ,64.4, ,35.4,Y,51.0,Y,93, ,36, ,59,Y,37.3,Y,4.9, ,118.4, ,55.0, 
248,5/11/2022,131,0.23, ,0.01,H,698, ,8.3, ,70.1, ,36.3,Y,54.8, ,94, ,30, ,57, ,39.7, ,6.5, ,156.9, ,58.5, 
248,5/12/2022,132,0.22, ,0, ,673, ,9.2, ,72.6, ,42.7, ,57.3, ,90, ,29, ,57, ,42.3, ,5.4, ,129.0, ,62.7, 
248,5/13/2022,133,0.24, ,0, ,688, ,12.4, ,80.5, ,43.7, ,63.9, ,98, ,35, ,61, ,50.2, ,5.1, ,123.4, ,66.7, 
248,5/14/2022,134,0.27, ,0, ,699, ,14.0, ,87.3, ,50.3, ,69.8, ,99, ,28, ,56, ,53.6, ,5.7, ,137.1, ,70.6, 
248,5/15/2022,135,0.28, ,0, ,674, ,14.1, ,86.4, ,52.6, ,69.0, ,96, ,35, ,58, ,53.6, ,8.3, ,198.2, ,72.0, 
248,5/16/2022,136,0.25, ,0, ,711, ,12.2, ,77.5, ,52.9, ,63.6, ,88, ,37, ,61, ,49.7, ,8.1, ,194.3, ,71.0, 
248,5/17/2022,137,0.27, ,0, ,706, ,11.7, ,85.8, ,46.9, ,66.3, ,90, ,30, ,53, ,48.8, ,6.1, ,146.1, ,71.8, 
248,5/18/2022,138,0.29, ,0, ,697, ,12.2, ,92.0, ,48.1, ,73.0, ,87, ,24, ,44, ,49.8, ,5.9, ,140.7, ,74.1, 
248,5/19/2022,139,0.29, ,0, ,681, ,12.9, ,90.3, ,59.0, ,74.1, ,76, ,28, ,45, ,51.3, ,6.9, ,165.6, ,76.8,Y
248,5/20/2022,140,0.33, ,0, ,700, ,6.1,Y,81.3, ,53.8, ,66.8, ,50, ,15, ,27,Y,31.8,Y,10.0,Y,239.1,Y,72.5, 
248,5/21/2022,141,0.28, ,0, ,727,R,7.9, ,86.1, ,48.8, ,68.1, ,69, ,15, ,34, ,38.3, ,5.4, ,129.6, ,73.6, 
248,5/22/2022,142,0.28, ,0, ,700, ,11.0, ,87.8, ,50.0, ,69.1, ,92, ,22, ,45, ,46.9, ,5.4, ,129.7, ,70.6, 
248,5/23/2022,143,0.29, ,0, ,704, ,11.2, ,89.2, ,51.3, ,71.6, ,79, ,22, ,42, ,47.5, ,6.0, ,143.4, ,71.5, 
248,5/24/2022,144,0.30, ,0, ,705, ,11.6, ,95.9, ,54.1, ,76.6, ,81, ,16, ,37, ,48.5, ,5.0, ,120.9, ,72.9, 
248,5/25/2022,145,0.29, ,0, ,683, ,13.4, ,100.2,Y,58.0, ,78.9,Y,74, ,20, ,40,Y,52.4,Y,4.4, ,105.7, ,75.6, 
248,5/26/2022,146,0.22, ,0, ,603, ,14.4, ,76.6, ,53.5, ,64.9, ,93, ,51, ,69, ,54.3, ,6.8, ,162.4, ,73.8, 
248,5/27/2022,147,0.22, ,0, ,612, ,13.6, ,79.2, ,48.3, ,64.2, ,99, ,44, ,66, ,52.8, ,5.3, ,126.5, ,72.8, 
248,5/28/2022,148,0.26, ,0, ,682, ,12.8, ,77.3, ,56.4, ,65.2, ,85, ,42, ,60, ,51.1, ,8.9, ,213.8, ,73.7, 
248,5/29/2022,149,0.28, ,0, ,733, ,10.2, ,78.5, ,48.6, ,64.8, ,97, ,24, ,49, ,45.0, ,7.4, ,178.0, ,72.8, 
248,5/30/2022,150,0.28, ,0, ,734, ,9.0, ,80.7, ,50.4, ,65.7, ,80, ,22, ,42, ,41.9, ,7.4, ,176.6, ,72.9, 
248,5/31/2022,151,0.31, ,0, ,732, ,8.5, ,86.5, ,47.5, ,68.8, ,80, ,15, ,35, ,40.5, ,6.9, ,165.6, ,73.4, 
