222,5/1/2022,121,0.25, ,0, ,694,R,8.5, ,79.4, ,45.0, ,61.3, ,90, ,26, ,46, ,40.2, ,6.1, ,146.8, ,58.4, 
222,5/2/2022,122,0.25, ,0, ,669, ,7.4, ,68.8, ,42.6, ,57.9, ,92, ,26, ,45, ,36.8, ,8.0, ,192.0, ,57.7,Y
222,5/3/2022,123,0.27, ,0, ,688,R,7.6, ,80.6, ,39.9, ,62.2, ,74, ,22, ,40, ,37.3, ,8.0, ,192.6, ,57.1,Y
222,5/4/2022,124,0.28, ,0, ,692,R,9.3, ,88.2, ,50.2, ,69.9, ,67, ,21, ,37, ,42.5, ,6.5, ,155.9, ,58.5,Y
222,5/5/2022,125,0.11, ,0, ,183, ,10.9, ,75.9, ,57.3, ,65.2, ,75, ,41, ,52, ,46.9, ,8.8, ,210.6, ,59.4, 
222,5/6/2022,126,0.19, ,0, ,526, ,11.6, ,78.0, ,50.4, ,67.2, ,78, ,38, ,51, ,48.5, ,12.0, ,288.2, ,59.7, 
222,5/7/2022,127,0.24, ,0, ,672, ,7.9, ,75.0, ,43.2, ,59.5, ,90, ,25, ,46, ,38.5, ,6.6, ,158.9, ,59.1,Y
222,5/8/2022,128,0.17, ,0.00, ,518, ,6.1, ,63.3,Y,39.0,Y,51.5,Y,86, ,27, ,47,Y,31.9,Y,6.6, ,158.8, ,57.8,R
222,5/9/2022,129,0.13,R,0.04, ,439, ,7.4, ,62.0,Y,40.1,Y,49.5,R,88, ,34, ,--,R,--,I,5.9, ,141.8, ,--,S
222,5/10/2022,130,0.16,R,0.02, ,568, ,7.9, ,63.7,Y,36.2,R,48.1,R,96,H,37,H,--,R,--,I,3.8, ,90.9, ,--,S
222,5/11/2022,131,0.22,R,0, ,941,R,6.7, ,72.2, ,45.5, ,61.7,H,97,H,20,H,36, ,34.4, ,4.3, ,102.8, ,56.6,R
222,5/12/2022,132,0.20, ,0, ,570, ,8.6, ,70.9, ,45.4, ,58.1, ,82, ,27, ,52, ,40.6, ,6.2, ,149.1, ,57.1,R
222,5/13/2022,133,0.22, ,0, ,684, ,10.3, ,78.7, ,38.7,Y,62.3, ,95, ,32, ,54, ,45.3, ,3.3, ,79.1, ,57.9,Y
222,5/14/2022,134,0.26, ,0, ,669, ,11.8, ,86.2, ,50.8, ,69.6, ,86, ,26, ,48, ,48.8, ,5.3, ,126.5, ,60.0, 
222,5/15/2022,135,0.27, ,0, ,661, ,13.1, ,88.3, ,54.3, ,73.4, ,84, ,29, ,47, ,51.8, ,5.9, ,142.5, ,61.6, 
222,5/16/2022,136,0.22, ,0, ,659, ,12.8, ,82.0, ,51.7, ,67.5, ,90, ,33, ,55, ,51.0, ,3.6, ,86.7, ,62.3, 
222,5/17/2022,137,0.32, ,0, ,740,R,8.4, ,90.9, ,52.8, ,72.0, ,67, ,9, ,31, ,39.9, ,7.3, ,175.0, ,62.4, 
222,5/18/2022,138,0.39, ,0, ,708, ,9.5, ,93.4, ,57.8, ,77.4, ,49, ,17, ,29, ,43.1, ,11.3, ,271.4, ,62.8, 
222,5/19/2022,139,0.38, ,0, ,721, ,6.4,Y,84.4, ,59.2, ,73.1, ,50, ,12, ,23,Y,33.0,Y,11.8,Y,283.9,Y,63.1, 
222,5/20/2022,140,0.40, ,0, ,757,R,5.2,Y,78.9, ,53.4, ,65.3, ,35, ,16, ,24,Y,28.0,Y,16.1,R,386.0,R,61.3, 
222,5/21/2022,141,0.30, ,0, ,753,R,7.3,Y,86.6, ,49.9, ,68.6, ,64, ,15, ,30,Y,36.4,Y,7.0, ,169.0, ,61.5, 
222,5/22/2022,142,0.33, ,0, ,737,R,7.4,Y,87.0, ,53.9, ,72.2, ,53, ,12, ,27,Y,36.8,Y,8.4, ,201.8, ,61.8, 
222,5/23/2022,143,0.37, ,0, ,733,R,8.2, ,90.1, ,57.1, ,76.1, ,47, ,16, ,27, ,39.3, ,10.1, ,241.2, ,62.2, 
222,5/24/2022,144,0.42, ,0, ,732,R,8.3, ,93.1, ,59.7, ,79.1, ,42, ,12, ,24, ,39.8, ,11.9,Y,286.1,Y,62.7, 
222,5/25/2022,145,0.32, ,0, ,729, ,13.3, ,97.6, ,65.6,Y,80.2, ,72, ,20, ,38, ,52.2, ,6.3, ,150.2, ,64.1, 
222,5/26/2022,146,0.20, ,0, ,474, ,14.3, ,82.6, ,57.9, ,72.2, ,77, ,38, ,53, ,54.2, ,5.8, ,139.1, ,65.4, 
222,5/27/2022,147,0.20, ,0, ,520, ,14.2, ,76.9, ,54.7, ,67.3, ,90, ,32, ,62, ,53.9, ,5.9, ,140.6, ,65.0, 
222,5/28/2022,148,0.21, ,0, ,498, ,12.3, ,76.6, ,57.2, ,65.7, ,84, ,40, ,57, ,50.1, ,9.4,Y,225.9,Y,65.0, 
222,5/29/2022,149,0.31, ,0, ,753,R,7.2,Y,77.0, ,47.5, ,64.5, ,63, ,22, ,35,Y,36.1,Y,9.3,Y,223.3,Y,63.3, 
222,5/30/2022,150,0.36, ,0, ,775,R,6.0,Y,78.3, ,55.0, ,66.8, ,45, ,15, ,27,Y,31.7,Y,13.0,R,313.1,R,62.1,Y
222,5/31/2022,151,0.31, ,0, ,762,R,8.7,Y,85.2, ,51.4, ,68.8, ,70, ,21, ,36,Y,40.8,Y,7.7, ,185.1, ,63.4, 
