144,5/1/2022,121,0.20, ,0, ,668, ,10.0, ,69.8, ,40.9, ,54.4, ,93, ,41, ,69, ,44.5, ,3.8, ,90.4, ,63.5, 
144,5/2/2022,122,0.19, ,0.00, ,589, ,9.4, ,68.8, ,40.7, ,54.0, ,94, ,40, ,66, ,42.8, ,5.5, ,131.9, ,63.6, 
144,5/3/2022,123,0.22, ,0, ,686, ,8.8, ,73.3, ,38.8, ,56.8, ,91, ,35, ,56, ,41.1, ,3.9, ,92.6, ,63.4, 
144,5/4/2022,124,0.21, ,0.00, ,684, ,11.3, ,77.3, ,37.9, ,55.2, ,96, ,44, ,76, ,47.7, ,3.2, ,77.4, ,64.5, 
144,5/5/2022,125,0.14, ,0.00, ,477, ,11.9, ,64.7, ,46.8, ,55.0, ,96, ,51, ,81, ,49.2, ,4.2, ,101.4, ,65.6, 
144,5/6/2022,126,0.06, ,0.00, ,263, ,14.5,Y,64.7, ,50.8, ,57.9, ,96, ,75, ,88,Y,54.5,Y,3.7, ,89.4, ,65.7, 
144,5/7/2022,127,0.20, ,0.00, ,666, ,10.9, ,64.0, ,44.8, ,55.2, ,95, ,57, ,73, ,46.9, ,6.1, ,146.7, ,65.6, 
144,5/8/2022,128,0.19, ,0.00, ,636, ,8.0, ,59.3, ,39.6, ,49.4, ,85, ,45, ,67, ,38.9, ,7.1,Y,169.9,Y,64.4, 
144,5/9/2022,129,0.19, ,0, ,717,R,7.5,Y,58.7, ,32.3, ,46.8, ,94, ,48, ,69,Y,37.2,Y,4.6, ,109.5, ,63.1, 
144,5/10/2022,130,0.20, ,0, ,721,R,7.4,Y,58.8, ,32.4, ,46.7, ,94, ,47, ,68,Y,36.8,Y,4.6, ,110.2, ,62.8, 
144,5/11/2022,131,0.20, ,0.00, ,708,R,8.6, ,63.7, ,35.6, ,49.6, ,94, ,49, ,71, ,40.6, ,4.3, ,103.9, ,62.7, 
144,5/12/2022,132,0.19, ,0, ,658, ,9.2, ,62.2, ,33.6, ,50.4, ,91, ,54, ,73, ,42.3, ,4.8, ,114.8, ,62.9, 
144,5/13/2022,133,0.20, ,0, ,688, ,12.3, ,69.4, ,43.4, ,57.0, ,94, ,60, ,78, ,50.1, ,4.4, ,106.6, ,63.6, 
144,5/14/2022,134,0.22, ,0.00, ,709, ,13.5, ,77.2, ,49.0, ,61.1, ,94, ,53, ,73, ,52.5, ,3.8, ,92.1, ,65.5, 
144,5/15/2022,135,0.20, ,0, ,671, ,13.2, ,69.3, ,46.9, ,57.2, ,95, ,68, ,82, ,51.9, ,4.6, ,109.3, ,66.9, 
144,5/16/2022,136,0.19, ,0.00, ,665, ,12.5, ,68.0, ,46.0, ,57.3, ,94, ,61, ,78, ,50.5, ,4.5, ,108.8, ,67.6, 
144,5/17/2022,137,0.22, ,0.11, ,719,R,10.9, ,74.1, ,38.9, ,56.1, ,96, ,46, ,71, ,46.9, ,3.2, ,77.8, ,67.6, 
144,5/18/2022,138,0.25, ,0, ,716, ,12.2, ,85.0, ,40.7, ,65.7,Y,89,H,36,H,57,Y,49.9,Y,4.1, ,99.4, ,68.3, 
144,5/19/2022,139,0.26, ,0, ,718, ,10.7, ,77.8, ,52.4, ,66.9,Y,78,H,29,H,48,Y,46.3,Y,6.3, ,150.7, ,69.5, 
144,5/20/2022,140,0.25, ,0, ,755,R,7.9,Y,75.9, ,40.2, ,58.4, ,88, ,22, ,47,Y,38.5,Y,4.3, ,102.3, ,69.1, 
144,5/21/2022,141,0.24, ,0.00, ,743,R,10.0, ,79.9, ,41.3, ,59.6, ,91, ,29, ,58, ,44.6, ,3.1, ,73.6, ,69.0, 
144,5/22/2022,142,0.23, ,0.00, ,724, ,10.4, ,78.3, ,38.4, ,58.6, ,94, ,36, ,62, ,45.5, ,3.2, ,76.3, ,69.4, 
144,5/23/2022,143,0.24, ,0.00, ,725, ,10.7, ,81.1, ,47.4, ,63.4, ,76, ,38, ,54, ,46.3, ,3.7, ,89.4, ,70.0, 
144,5/24/2022,144,0.26,R,0.00, ,733,R,11.9, ,90.1,Y,45.0, ,68.5,Y,87,H,27,H,50,Y,49.2,Y,2.9, ,69.4, ,70.7, 
144,5/25/2022,145,0.25,R,0, ,719, ,13.2, ,89.4,Y,49.2, ,67.7,Y,93, ,34, ,57,Y,51.9,Y,2.9, ,69.6, ,71.8, 
144,5/26/2022,146,0.12, ,0.02, ,375, ,13.6, ,64.9, ,54.4, ,59.2, ,96, ,70, ,79, ,52.7, ,4.1, ,99.4, ,71.2, 
144,5/27/2022,147,0.11, ,0, ,397, ,13.2, ,67.9, ,50.7, ,56.1, ,95, ,67, ,86, ,51.9, ,4.0, ,95.5, ,70.3, 
144,5/28/2022,148,0.14, ,0, ,462, ,13.3, ,68.3, ,50.3, ,57.6, ,96, ,57, ,82, ,52.1, ,4.8, ,115.9, ,69.9, 
144,5/29/2022,149,0.24, ,0, ,759,R,10.7, ,69.9, ,45.1, ,58.1, ,94, ,46, ,65, ,46.4, ,5.1, ,121.4, ,69.6, 
144,5/30/2022,150,0.24, ,0, ,761,R,9.6, ,71.1, ,45.4, ,57.8, ,82, ,42, ,59, ,43.3, ,4.7, ,111.9, ,69.6, 
144,5/31/2022,151,0.25, ,0, ,758,R,9.8, ,79.2, ,43.1, ,61.0, ,85, ,28, ,53, ,43.9, ,3.9, ,94.1, ,69.7, 
