212,5/1/2022,121,0.27, ,0, ,703,R,8.5, ,82.3, ,42.9, ,62.8, ,93, ,15, ,43, ,40.2, ,8.8, ,210.7, ,60.6, 
212,5/2/2022,122,0.25, ,0, ,661, ,9.5, ,71.0, ,49.9, ,59.7, ,77, ,34, ,54, ,43.1, ,12.0, ,288.8, ,60.5, 
212,5/3/2022,123,0.27, ,0, ,710,R,7.2, ,83.5, ,51.2, ,65.2, ,74, ,19, ,34, ,36.1, ,6.9, ,165.5, ,60.9, 
212,5/4/2022,124,0.26, ,0, ,703,R,10.6, ,87.4, ,47.5, ,67.5, ,89, ,23, ,46, ,46.1, ,6.0, ,144.9, ,63.3, 
212,5/5/2022,125,0.21, ,0, ,514, ,11.3, ,71.7, ,49.8, ,60.2, ,87, ,35, ,63, ,47.7, ,12.4, ,297.0, ,62.7, 
212,5/6/2022,126,0.19, ,0, ,524, ,14.1, ,74.5, ,53.1, ,62.0, ,99, ,55, ,74, ,53.8, ,10.9, ,262.1, ,62.6, 
212,5/7/2022,127,0.24, ,0, ,672, ,10.5, ,74.9, ,49.1, ,59.8, ,94, ,35, ,60, ,45.8, ,9.6, ,230.2, ,62.3, 
212,5/8/2022,128,0.24, ,0, ,674, ,7.4, ,64.9, ,42.4, ,53.0, ,76, ,35, ,54, ,36.7, ,10.5, ,251.4, ,59.1, 
212,5/9/2022,129,0.24, ,0, ,718,R,7.0, ,64.2, ,42.6, ,52.3, ,77, ,30, ,53, ,35.5, ,10.2, ,245.1, ,57.0,Y
212,5/10/2022,130,0.11, ,0.04, ,423, ,7.5, ,61.3, ,35.9,Y,47.6,Y,90,H,42,H,66,Y,37.0,Y,5.2, ,124.7, ,55.0,R
212,5/11/2022,131,0.23, ,0, ,719,R,7.8, ,72.1, ,34.8,Y,54.1,H,96,H,28,H,54, ,38.1, ,6.9, ,166.2, ,55.0,R
212,5/12/2022,132,0.26, ,0, ,703, ,8.5, ,71.0, ,44.6, ,57.3, ,75, ,31, ,53, ,40.3, ,11.4, ,272.6, ,57.6,Y
212,5/13/2022,133,0.24, ,0, ,703, ,11.8, ,84.4, ,48.2, ,64.9, ,81, ,32, ,56, ,48.8, ,6.4, ,152.6, ,61.0, 
212,5/14/2022,134,0.26, ,0, ,717,R,13.0, ,92.1, ,51.6, ,70.8, ,96, ,24, ,51, ,51.6, ,5.5, ,132.5, ,65.5, 
212,5/15/2022,135,0.30, ,0, ,691, ,13.6, ,82.4, ,56.5, ,67.3, ,78, ,44, ,60, ,52.7, ,13.3, ,319.3, ,67.2, 
212,5/16/2022,136,0.28, ,0, ,723,R,12.2, ,79.2, ,53.2, ,63.4, ,86, ,40, ,61, ,49.8, ,14.1, ,338.0, ,64.3, 
212,5/17/2022,137,0.29, ,0, ,722,R,12.0, ,86.2, ,51.4, ,66.9, ,84, ,33, ,53, ,49.3, ,10.4, ,248.6, ,64.6, 
212,5/18/2022,138,0.29, ,0, ,720, ,12.1, ,99.7,Y,54.4, ,73.9, ,73, ,19, ,43, ,49.7, ,7.1, ,169.8, ,67.2, 
212,5/19/2022,139,0.29, ,0, ,698, ,11.9, ,90.7, ,56.4, ,73.1, ,78, ,23, ,43, ,49.2, ,5.6, ,135.5, ,70.6,Y
212,5/20/2022,140,0.32, ,0, ,730,R,5.4,Y,82.1, ,49.0, ,66.6, ,53, ,14, ,24,Y,28.8,Y,8.6, ,207.5, ,66.2, 
212,5/21/2022,141,0.29, ,0, ,751,R,7.8, ,89.4, ,47.4, ,68.8, ,77, ,11, ,32, ,38.0, ,5.7, ,135.9, ,65.5, 
212,5/22/2022,142,0.29, ,0, ,725, ,9.9, ,91.6, ,53.2, ,70.8, ,75, ,16, ,38, ,44.3, ,7.5, ,180.3, ,67.7, 
212,5/23/2022,143,0.31, ,0, ,728, ,10.6, ,93.1, ,55.6, ,73.5, ,67, ,17, ,37, ,46.0, ,7.8, ,187.6, ,69.0, 
212,5/24/2022,144,0.31,R,0, ,734,R,10.1, ,99.7,Y,52.8, ,77.4,Y,82, ,9, ,31,Y,44.8,Y,5.7, ,136.4, ,70.8,Y
212,5/25/2022,145,0.32,R,0, ,729, ,12.7, ,102.3,Y,60.9, ,79.3,Y,62, ,18, ,37,Y,50.9,Y,6.8, ,163.8, ,73.4,Y
212,5/26/2022,146,0.25, ,0, ,603, ,12.7, ,72.2, ,53.7, ,61.5, ,90, ,51, ,68, ,51.0, ,17.8,Y,428.3,Y,67.1, 
212,5/27/2022,147,0.23, ,0, ,662, ,13.9, ,70.6, ,53.7, ,60.0, ,97, ,59, ,79, ,53.3, ,15.7, ,377.5, ,60.0, 
212,5/28/2022,148,0.27, ,0, ,699, ,13.2, ,74.8, ,52.8, ,62.3, ,100, ,43, ,69, ,51.9, ,14.8, ,356.3, ,60.8, 
212,5/29/2022,149,0.28, ,0, ,763,R,9.9, ,82.0, ,45.8, ,64.6, ,98, ,15, ,48, ,44.3, ,7.9, ,189.5, ,61.6, 
212,5/30/2022,150,0.29, ,0, ,766,R,8.6, ,82.5, ,48.5, ,65.7, ,77, ,16, ,40, ,40.5, ,8.3, ,199.7, ,62.0, 
212,5/31/2022,151,0.31, ,0, ,767,R,8.0,Y,89.3, ,48.9, ,70.2, ,81, ,13, ,32,Y,38.7,Y,7.6, ,181.6, ,62.7, 
