198,5/1/2022,121,0.19, ,0, ,676, ,13.5, ,69.4, ,43.8, ,56.8, ,100, ,62, ,85, ,52.5, ,2.9, ,68.7, ,68.4, 
198,5/2/2022,122,0.16, ,0, ,567, ,14.2, ,70.4, ,45.4, ,56.9, ,100, ,68, ,90, ,53.9, ,2.8, ,67.6, ,68.6, 
198,5/3/2022,123,0.19, ,0, ,651, ,14.4, ,70.5, ,44.8, ,58.3, ,100, ,64, ,87, ,54.4, ,3.4, ,81.3, ,69.1, 
198,5/4/2022,124,0.20, ,0, ,690, ,15.3, ,74.4, ,46.6, ,60.2, ,100, ,66, ,86, ,55.9, ,2.9, ,68.8, ,69.8, 
198,5/5/2022,125,0.18, ,0, ,663, ,15.4, ,69.7, ,47.5, ,57.4, ,100, ,77, ,96, ,56.2, ,2.7, ,64.8, ,70.5, 
198,5/6/2022,126,0.20, ,0.00, ,682, ,15.6, ,75.0, ,44.4, ,60.8, ,100, ,52, ,86, ,56.5, ,2.7, ,63.7, ,70.5, 
198,5/7/2022,127,0.20, ,0, ,694, ,16.8, ,70.1, ,48.9, ,61.7, ,100, ,75, ,90, ,58.6, ,3.1, ,74.7, ,70.1, 
198,5/8/2022,128,0.20, ,0, ,661, ,13.0, ,70.3, ,44.5, ,57.3, ,100, ,49, ,81, ,51.6, ,3.3, ,79.1, ,69.7, 
198,5/9/2022,129,0.21, ,0, ,703, ,8.8, ,67.6, ,38.8,Y,54.9, ,100, ,31, ,60, ,41.1, ,3.5, ,84.2, ,69.0, 
198,5/10/2022,130,0.21, ,0, ,714,R,9.8, ,69.0, ,37.8,Y,52.8, ,100, ,33, ,72, ,43.9, ,3.6, ,85.7, ,67.7, 
198,5/11/2022,131,0.21, ,0, ,729,R,9.2, ,67.6, ,35.9,Y,54.0, ,100, ,29, ,65, ,42.5, ,3.3, ,79.4, ,66.1, 
198,5/12/2022,132,0.24, ,0, ,732,R,8.4,Y,83.6, ,38.6,Y,62.0, ,100, ,12, ,44,Y,40.1,Y,2.8, ,68.0, ,66.8, 
198,5/13/2022,133,0.26,R,0, ,728,R,11.0, ,93.2,Y,45.6, ,67.0, ,100, ,12, ,49, ,47.0, ,2.8, ,67.9, ,68.7, 
198,5/14/2022,134,0.26, ,0, ,727,R,10.7, ,86.9, ,53.9, ,69.1, ,88, ,26, ,44, ,46.2, ,3.3, ,78.4, ,69.5, 
198,5/15/2022,135,0.18, ,0, ,577, ,14.6, ,83.6, ,50.6, ,63.5, ,100, ,37, ,73, ,54.6, ,2.8, ,66.4, ,70.2, 
198,5/16/2022,136,0.20, ,0, ,693, ,15.6, ,72.2, ,46.5, ,59.2, ,100, ,66, ,91, ,56.5, ,2.9, ,70.5, ,70.6, 
198,5/17/2022,137,0.19, ,0.00, ,709, ,15.3, ,69.3, ,44.2, ,57.1, ,100, ,72, ,96, ,56.0, ,2.8, ,66.1, ,70.4, 
198,5/18/2022,138,0.20, ,0, ,692, ,16.3, ,70.7, ,44.4, ,58.8, ,100, ,81, ,96, ,57.7, ,2.7, ,64.9, ,70.0, 
198,5/19/2022,139,0.12, ,0, ,465, ,17.5,Y,68.7, ,49.7, ,59.9, ,100, ,92, ,99,Y,59.8,Y,2.7, ,65.7, ,70.2, 
198,5/20/2022,140,0.04, ,0.02, ,202, ,18.1,Y,65.4, ,56.9, ,60.6, ,100, ,97, ,100,Y,60.6,Y,1.7,Y,41.8,Y,70.2, 
198,5/21/2022,141,0.18, ,0, ,611, ,16.4, ,73.7, ,48.1, ,61.5, ,100, ,65, ,88, ,57.8, ,3.1, ,73.7, ,70.2, 
198,5/22/2022,142,0.20, ,0, ,716, ,14.8, ,70.4, ,45.0, ,57.8, ,100, ,71, ,90, ,55.0, ,2.9, ,69.4, ,70.4, 
198,5/23/2022,143,0.18, ,0.01, ,666, ,16.1, ,69.2, ,44.8, ,57.7, ,100, ,84, ,99, ,57.3, ,2.7, ,65.7, ,70.0, 
198,5/24/2022,144,0.18, ,0, ,654, ,18.1,Y,72.4, ,55.5, ,61.6, ,100, ,83, ,97,Y,60.7,Y,3.1, ,74.5, ,70.8, 
198,5/25/2022,145,0.20, ,0, ,688, ,19.4,Y,74.5, ,56.9, ,63.9, ,100, ,80, ,95,Y,62.6,Y,3.1, ,73.9, ,72.1, 
198,5/26/2022,146,0.17, ,0, ,592, ,18.5,Y,70.6, ,53.9, ,62.7, ,100, ,79, ,95,Y,61.3,Y,2.7, ,65.8, ,73.1, 
198,5/27/2022,147,0.15, ,0.01, ,545, ,17.3, ,71.5, ,49.8, ,61.0, ,100, ,75, ,94, ,59.4, ,3.1, ,73.2, ,72.1, 
198,5/28/2022,148,0.10, ,0, ,384, ,16.1, ,69.4, ,47.7, ,58.4, ,100, ,81, ,96, ,57.4, ,2.5, ,59.9, ,70.4, 
198,5/29/2022,149,0.22, ,0, ,736, ,15.6, ,75.4, ,46.3, ,61.2, ,100, ,54, ,84, ,56.5, ,2.9, ,69.6, ,70.1, 
198,5/30/2022,150,0.22, ,0, ,731, ,15.1, ,73.0, ,47.0, ,60.3, ,100, ,61, ,85, ,55.6, ,3.1, ,74.8, ,70.8, 
198,5/31/2022,151,0.22, ,0, ,718, ,14.5, ,73.7, ,43.6, ,60.4, ,100, ,55, ,81, ,54.5, ,3.1, ,73.2, ,70.8, 
