216,5/1/2022,121,0.22, ,0, ,684, ,12.4, ,74.2, ,49.1, ,61.6, ,85, ,47, ,67, ,50.3, ,4.5, ,108.1, ,72.1, 
216,5/2/2022,122,0.21, ,0, ,668, ,13.0, ,73.3, ,52.8, ,61.9, ,85, ,52, ,69, ,51.4, ,4.3, ,103.0, ,72.6, 
216,5/3/2022,123,0.21, ,0, ,663, ,13.1, ,73.0, ,51.9, ,61.8, ,88, ,51, ,69, ,51.7, ,3.9, ,94.7, ,72.8, 
216,5/4/2022,124,0.25, ,0, ,700, ,11.8, ,85.9, ,49.1, ,67.1, ,88, ,26, ,52, ,48.9, ,3.8, ,90.9, ,72.8, 
216,5/5/2022,125,0.25, ,0, ,702, ,11.3, ,83.6, ,50.5, ,67.2, ,82, ,22, ,50, ,47.8, ,3.9, ,94.0, ,73.3, 
216,5/6/2022,126,0.26, ,0, ,691, ,10.7, ,80.6, ,53.3, ,67.7, ,74, ,31, ,46, ,46.4, ,4.5, ,107.4, ,73.8, 
216,5/7/2022,127,0.23, ,0, ,694, ,13.4, ,77.3, ,53.5, ,64.2, ,80, ,48, ,65, ,52.3, ,5.1, ,121.9, ,74.0, 
216,5/8/2022,128,0.18, ,0, ,580, ,11.7, ,68.5, ,49.1, ,59.2, ,86, ,53, ,68, ,48.8, ,5.0, ,120.6, ,73.7, 
216,5/9/2022,129,0.23, ,0, ,712, ,6.6, ,69.7, ,47.9, ,58.1, ,79, ,25, ,40, ,34.0, ,4.2, ,100.1, ,72.4, 
216,5/10/2022,130,0.23, ,0, ,713, ,6.3, ,69.4, ,42.8,Y,56.9, ,67, ,25, ,40, ,32.9, ,4.3, ,102.5, ,71.6, 
216,5/11/2022,131,0.25, ,0, ,752,R,4.2,Y,71.9, ,48.1, ,60.7, ,55, ,11, ,23,Y,22.8,Y,4.7, ,113.4, ,71.0, 
216,5/12/2022,132,0.28, ,0.00, ,737,R,4.8,Y,82.8, ,50.8, ,68.6, ,35, ,11, ,20,Y,26.0,Y,4.5, ,108.7, ,71.0, 
216,5/13/2022,133,0.29, ,0, ,735,R,6.3,Y,93.2, ,53.1, ,73.8, ,40, ,12, ,22,Y,32.6,Y,3.9, ,93.9, ,72.4, 
216,5/14/2022,134,0.30,R,0, ,735,R,6.6, ,94.2,Y,59.1, ,77.8,Y,36, ,11, ,20,Y,33.9,Y,4.3, ,103.2, ,74.0, 
216,5/15/2022,135,0.27, ,0, ,663, ,8.3, ,89.4, ,59.3, ,73.7, ,74, ,18, ,29, ,39.6, ,4.2, ,100.8, ,75.5, 
216,5/16/2022,136,0.24, ,0, ,703, ,14.1, ,77.9, ,53.8, ,65.7, ,87, ,47, ,65, ,53.8, ,4.8, ,114.1, ,75.8, 
216,5/17/2022,137,0.20, ,0, ,655, ,13.4, ,73.9, ,50.1, ,61.7, ,90, ,52, ,71, ,52.4, ,3.7, ,88.9, ,75.4, 
216,5/18/2022,138,0.22, ,0, ,662, ,14.2, ,80.2, ,51.2, ,64.2, ,91, ,45, ,69, ,54.0, ,4.1, ,97.4, ,74.8, 
216,5/19/2022,139,0.18, ,0, ,597, ,14.8, ,73.1, ,52.1, ,61.8, ,94, ,59, ,79, ,55.1, ,4.5, ,107.0, ,75.0, 
216,5/20/2022,140,0.10, ,0.00, ,339, ,14.4, ,67.7, ,54.8, ,59.8, ,97, ,64, ,82, ,54.4, ,5.1, ,123.2, ,74.7, 
216,5/21/2022,141,0.16, ,0, ,492, ,13.4, ,70.9, ,52.6, ,61.4, ,88, ,56, ,72, ,52.3, ,4.3, ,102.8, ,73.4, 
216,5/22/2022,142,0.23, ,0, ,720, ,12.6, ,74.9, ,48.7, ,61.6, ,90, ,48, ,68, ,50.8, ,4.4, ,104.8, ,73.1, 
216,5/23/2022,143,0.22, ,0, ,707, ,13.5, ,74.6, ,49.4, ,61.0, ,89, ,53, ,74, ,52.6, ,4.4, ,105.3, ,73.3, 
216,5/24/2022,144,0.24, ,0, ,717, ,14.9, ,83.5, ,56.0, ,67.5, ,90, ,42, ,65, ,55.3, ,4.2, ,100.2, ,74.1, 
216,5/25/2022,145,0.25, ,0, ,720, ,15.4, ,81.5, ,52.0, ,67.4, ,95, ,46, ,67, ,56.2, ,4.4, ,104.5, ,75.1, 
216,5/26/2022,146,0.23, ,0, ,699, ,15.2, ,80.5, ,55.8, ,64.9, ,96, ,49, ,73, ,55.9, ,4.2, ,101.2, ,75.6, 
216,5/27/2022,147,0.18, ,0, ,543, ,13.6, ,75.6, ,54.1, ,62.6, ,87, ,47, ,70, ,52.7, ,4.0, ,95.1, ,75.5, 
216,5/28/2022,148,0.09, ,0, ,312, ,13.4, ,70.0, ,51.8, ,60.7, ,88, ,60, ,74, ,52.4, ,3.9, ,94.7, ,74.4, 
216,5/29/2022,149,0.24, ,0, ,744,R,12.9, ,78.8, ,49.6, ,63.5, ,96, ,32, ,65, ,51.3, ,4.6, ,110.4, ,73.5, 
216,5/30/2022,150,0.25, ,0, ,729, ,12.8, ,77.2, ,50.0, ,64.1, ,92, ,40, ,62, ,51.0, ,5.1, ,122.8, ,73.9, 
216,5/31/2022,151,0.25, ,0, ,732, ,12.6, ,78.7, ,49.2, ,65.0, ,85, ,36, ,60, ,50.7, ,4.2, ,100.4, ,74.0, 
