52,5/1/2022,121,0.19, ,0, ,637, ,10.3, ,67.9, ,44.7, ,54.8, ,93, ,47, ,70, ,45.3, ,4.0, ,95.9, ,62.4, 
52,5/2/2022,122,0.18, ,0, ,631, ,10.5, ,67.3, ,43.7, ,52.9, ,96, ,54, ,77, ,45.9, ,3.1, ,74.1, ,62.4, 
52,5/3/2022,123,0.22, ,0, ,647, ,8.6, ,76.3, ,44.8, ,59.4, ,90, ,19, ,50, ,40.7, ,4.7, ,111.8, ,62.6, 
52,5/4/2022,124,0.21, ,0, ,645, ,10.0, ,76.2, ,45.3, ,60.6, ,96, ,36, ,55, ,44.5, ,3.2, ,77.2, ,63.1, 
52,5/5/2022,125,0.18, ,0, ,611, ,11.2, ,70.0, ,44.1, ,54.1, ,98, ,53, ,79, ,47.6, ,3.3, ,79.2, ,63.7, 
52,5/6/2022,126,0.19, ,0, ,620, ,12.6, ,72.3, ,46.9, ,58.4, ,96, ,51, ,76, ,50.7, ,3.6, ,85.7, ,63.8, 
52,5/7/2022,127,0.20, ,0, ,642, ,11.6, ,69.1, ,49.5, ,57.3, ,98, ,49, ,72, ,48.4, ,4.6, ,109.6, ,64.2, 
52,5/8/2022,128,0.20, ,0, ,648, ,7.9, ,61.9, ,47.0, ,54.3, ,68, ,45, ,55, ,38.5, ,5.0, ,119.6, ,63.5, 
52,5/9/2022,129,0.20, ,0, ,659, ,7.2, ,60.4, ,44.0, ,52.2, ,78, ,36, ,54, ,36.2, ,5.1, ,123.3, ,62.7, 
52,5/10/2022,130,0.20, ,0, ,656, ,7.5, ,60.7, ,42.4, ,52.2, ,79, ,38, ,56, ,37.1, ,4.8, ,114.0, ,62.3, 
52,5/11/2022,131,0.19, ,0, ,669, ,8.1, ,61.9, ,46.2, ,52.9, ,85, ,35, ,60, ,39.2, ,4.1, ,99.3, ,62.0, 
52,5/12/2022,132,0.22, ,0, ,658, ,8.0, ,71.6, ,45.8, ,58.1, ,79, ,30, ,48, ,38.6, ,5.0, ,120.7, ,62.2, 
52,5/13/2022,133,0.26, ,0, ,678, ,8.7, ,84.2, ,55.5, ,66.9,H,73,H,18,H,39, ,40.9, ,5.6, ,135.0, ,62.5, 
52,5/14/2022,134,0.26, ,0, ,674, ,11.8, ,87.3,Y,54.9, ,69.6,Y,77, ,29, ,48,Y,49.0,Y,4.6, ,110.5, ,63.8, 
52,5/15/2022,135,0.17, ,0, ,586, ,12.3, ,67.5, ,49.8, ,57.2, ,92, ,59, ,77, ,50.1, ,3.5, ,83.3, ,64.4, 
52,5/16/2022,136,0.19, ,0, ,678, ,11.8, ,65.6, ,48.5, ,55.6, ,97, ,60, ,78, ,49.0, ,3.7, ,88.3, ,64.3, 
52,5/17/2022,137,0.19, ,0, ,671, ,11.0, ,65.2, ,45.5, ,54.6, ,97, ,57, ,76, ,47.1, ,3.4, ,82.1, ,64.3, 
52,5/18/2022,138,0.24, ,0, ,668, ,11.1, ,77.7, ,46.0, ,62.9, ,96, ,37, ,57, ,47.3, ,3.8, ,90.1, ,64.4, 
52,5/19/2022,139,0.25,R,0, ,672, ,11.1, ,84.8, ,51.8, ,67.4,H,76,H,32,H,48, ,47.2, ,4.4, ,106.8, ,65.4, 
52,5/20/2022,140,0.20, ,0, ,677, ,11.1, ,70.1, ,45.3, ,56.8, ,89, ,50, ,70, ,47.2, ,3.4, ,81.2, ,65.3, 
52,5/21/2022,141,0.21, ,0, ,683, ,10.7, ,71.5, ,44.6, ,57.2, ,90, ,41, ,67, ,46.2, ,3.2, ,76.4, ,65.0, 
52,5/22/2022,142,0.20, ,0, ,672, ,11.3, ,69.5, ,48.8, ,56.0, ,89, ,52, ,74, ,47.8, ,3.2, ,77.6, ,65.2, 
52,5/23/2022,143,0.22, ,0, ,679, ,11.2, ,80.9, ,46.7, ,59.3, ,93, ,33, ,65, ,47.6, ,3.3, ,78.5, ,65.2, 
52,5/24/2022,144,0.23, ,0, ,673, ,12.2, ,80.2, ,48.8, ,63.3, ,90, ,39, ,61, ,49.8, ,2.8, ,67.1, ,65.7, 
52,5/25/2022,145,0.21, ,0, ,655, ,13.9, ,78.5, ,52.3, ,61.7, ,95, ,48, ,74, ,53.3, ,3.1, ,74.5, ,66.5, 
52,5/26/2022,146,0.15, ,0, ,508, ,13.7, ,70.4, ,53.8, ,59.2, ,95, ,62, ,80, ,53.0, ,3.2, ,75.9, ,67.1, 
52,5/27/2022,147,0.17, ,0, ,557, ,12.4, ,70.2, ,50.4, ,60.1, ,86, ,56, ,70, ,50.3, ,3.1, ,75.3, ,67.1, 
52,5/28/2022,148,0.19, ,0, ,662, ,12.5, ,68.2, ,49.4, ,57.1, ,92, ,59, ,78, ,50.4, ,3.8, ,90.3, ,66.7, 
52,5/29/2022,149,0.21, ,0, ,683, ,11.5, ,70.4, ,48.4, ,57.5, ,95, ,47, ,71, ,48.2, ,4.0, ,97.0, ,66.1, 
52,5/30/2022,150,0.20, ,0, ,687, ,10.7, ,67.3, ,45.8, ,55.6, ,91, ,48, ,71, ,46.3, ,3.8, ,90.4, ,65.8, 
52,5/31/2022,151,0.22, ,0, ,693, ,10.8, ,73.4, ,45.3, ,58.5, ,92, ,37, ,64, ,46.5, ,3.9, ,92.8, ,65.6, 
