15,5/1/2022,121,0.27, ,0, ,680, ,8.6, ,79.4, ,46.5, ,64.0, ,68, ,25, ,42, ,40.7, ,7.8, ,186.7, ,60.0, 
15,5/2/2022,122,0.29, ,0, ,673, ,8.2, ,83.6, ,47.7, ,66.9, ,59, ,19, ,37, ,39.5, ,7.5, ,180.2, ,60.4, 
15,5/3/2022,123,0.29, ,0, ,691, ,7.1, ,78.5, ,53.2, ,65.0, ,47, ,24, ,34, ,35.8, ,9.1, ,219.4, ,59.4, 
15,5/4/2022,124,0.25, ,0, ,680, ,8.0, ,90.2, ,46.9, ,70.1, ,55, ,17, ,32, ,38.7, ,3.3, ,78.6, ,59.7, 
15,5/5/2022,125,0.31, ,0, ,629, ,9.5, ,90.0, ,51.7, ,73.3, ,54, ,22, ,34, ,43.3, ,7.4, ,177.1, ,60.7, 
15,5/6/2022,126,0.27, ,0, ,665, ,12.4, ,85.3, ,53.0, ,70.5, ,69, ,32, ,49, ,50.3, ,7.3, ,175.7, ,61.3, 
15,5/7/2022,127,0.27, ,0, ,654, ,10.6, ,75.7, ,56.4, ,65.6, ,80, ,32, ,49, ,46.1, ,10.5,Y,251.5,Y,64.2, 
15,5/8/2022,128,0.28, ,0, ,687, ,6.6, ,71.0, ,48.4, ,59.0, ,53, ,28, ,39, ,33.9, ,10.9,Y,260.9,Y,63.7, 
15,5/9/2022,129,0.21, ,0, ,631, ,6.1, ,67.0, ,38.1,Y,54.5,Y,66, ,28, ,42,Y,32.0,Y,7.3, ,174.7, ,62.3, 
15,5/10/2022,130,0.25, ,0, ,851,R,5.7, ,67.6, ,49.8, ,60.2, ,68, ,26, ,32, ,30.3, ,9.3, ,223.0, ,61.1, 
15,5/11/2022,131,0.27, ,0, ,712,R,5.9, ,70.7, ,36.4,Y,56.2, ,67, ,22, ,38, ,31.2, ,8.6, ,205.4, ,60.7, 
15,5/12/2022,132,0.25, ,0, ,653, ,6.1, ,76.4, ,37.3,Y,59.9, ,64, ,20, ,35, ,32.0, ,6.4, ,152.5, ,60.5, 
15,5/13/2022,133,0.28, ,0, ,704, ,9.3, ,82.1, ,46.9, ,66.5, ,63, ,28, ,42, ,42.7, ,6.8, ,162.6, ,60.7, 
15,5/14/2022,134,0.29, ,0, ,697, ,11.9, ,87.8, ,51.9, ,72.0, ,68, ,28, ,44, ,49.0, ,6.8, ,163.6, ,61.4, 
15,5/15/2022,135,0.30, ,0, ,616, ,11.2, ,93.4, ,55.5, ,76.6, ,60, ,24, ,36, ,47.5, ,7.1, ,170.0, ,62.4, 
15,5/16/2022,136,0.32, ,0, ,710, ,8.6, ,87.7, ,56.8, ,72.6, ,45, ,19, ,31, ,40.7, ,7.9, ,189.7, ,62.9, 
15,5/17/2022,137,0.29, ,0, ,711, ,9.2, ,87.5, ,46.4, ,70.0, ,58, ,23, ,37, ,42.4, ,6.1, ,146.0, ,63.1, 
15,5/18/2022,138,0.31, ,0, ,708, ,10.0, ,93.0, ,55.5, ,75.0, ,56, ,20, ,34, ,44.7, ,6.0, ,144.0, ,63.5, 
15,5/19/2022,139,0.41, ,0, ,708, ,11.1, ,94.7, ,62.8, ,80.6, ,46, ,21, ,31, ,47.3, ,12.0,Y,288.3,Y,64.1, 
15,5/20/2022,140,0.36, ,0, ,707, ,6.2, ,80.2, ,54.4, ,69.6, ,37, ,19, ,25, ,32.2, ,11.8,Y,282.5,Y,63.3, 
15,5/21/2022,141,0.29, ,0, ,725, ,5.8, ,87.0, ,44.8, ,68.9, ,57, ,13, ,24, ,30.9, ,4.6, ,110.9, ,63.1, 
15,5/22/2022,142,0.31, ,0, ,706, ,6.9, ,91.3, ,47.3, ,73.2, ,49, ,15, ,25, ,35.1, ,5.7, ,136.2, ,63.4, 
15,5/23/2022,143,0.33, ,0, ,712, ,8.7, ,91.8, ,55.5, ,75.4, ,44, ,18, ,29, ,41.0, ,6.9, ,165.0, ,63.7, 
15,5/24/2022,144,0.33, ,0, ,709, ,10.2, ,96.8, ,57.4, ,78.4, ,49, ,19, ,31, ,45.0, ,6.3, ,150.9, ,64.4, 
15,5/25/2022,145,0.31, ,0, ,694, ,9.7, ,102.5, ,56.9, ,82.6, ,57, ,13, ,25, ,43.6, ,3.8, ,90.8, ,65.0, 
15,5/26/2022,146,0.32, ,0, ,672, ,11.5, ,100.2, ,64.8, ,81.8, ,47, ,17, ,31, ,48.2, ,5.9, ,140.8, ,65.6, 
15,5/27/2022,147,0.27, ,0, ,628, ,12.1, ,87.8, ,56.4, ,72.7, ,70, ,25, ,44, ,49.5, ,6.3, ,150.9, ,65.7, 
15,5/28/2022,148,0.32, ,0, ,687, ,10.9, ,84.3, ,60.3, ,71.9, ,63, ,24, ,41, ,46.9, ,10.1, ,243.6, ,65.1, 
15,5/29/2022,149,0.33, ,0, ,735, ,9.2, ,81.0, ,54.6, ,67.9, ,74, ,16, ,39, ,42.3, ,10.6, ,255.2, ,63.9, 
15,5/30/2022,150,0.32, ,0, ,733, ,7.5, ,83.8, ,51.4, ,67.9, ,52, ,19, ,32, ,37.2, ,8.0, ,192.0, ,63.5, 
15,5/31/2022,151,0.31, ,0, ,739, ,8.0, ,84.7, ,47.5, ,68.5, ,57, ,21, ,34, ,38.7, ,6.9, ,164.4, ,64.8, 
