218,5/1/2022,121,0.32, ,0, ,654, ,8.9, ,93.2, ,56.7, ,78.5, ,45, ,14, ,27, ,41.4, ,7.8, ,187.9, ,68.7, 
218,5/2/2022,122,0.31, ,0, ,656, ,10.0, ,90.3, ,61.1, ,77.9, ,57, ,12, ,30, ,44.4, ,7.8, ,186.6, ,69.7, 
218,5/3/2022,123,0.29, ,0, ,653, ,9.8, ,91.9, ,59.4, ,77.3, ,63, ,10, ,31, ,44.1, ,6.5, ,155.1, ,70.4, 
218,5/4/2022,124,0.29, ,0, ,674, ,8.6, ,94.7, ,57.2, ,77.8, ,60, ,13, ,26, ,40.5, ,5.6, ,133.6, ,71.2, 
218,5/5/2022,125,0.33, ,0, ,664, ,7.5, ,95.8, ,56.4, ,81.4, ,51, ,12, ,20, ,37.1, ,6.8, ,162.3, ,71.7, 
218,5/6/2022,126,0.33, ,0, ,664, ,8.4, ,94.3, ,59.1, ,81.1, ,47, ,10, ,23, ,40.0, ,7.2, ,172.1, ,71.9, 
218,5/7/2022,127,0.37, ,0, ,659, ,10.2, ,98.0, ,63.7, ,82.9, ,47, ,13, ,27, ,45.0, ,10.3, ,246.1, ,72.3, 
218,5/8/2022,128,0.38, ,0, ,629, ,10.5, ,85.6, ,65.5, ,74.9, ,53, ,23, ,35, ,45.8, ,15.0,R,359.1,R,71.6, 
218,5/9/2022,129,0.32, ,0, ,658, ,8.5, ,84.0, ,61.9, ,71.5, ,47, ,17, ,32, ,40.4, ,11.3, ,270.8, ,70.3, 
218,5/10/2022,130,0.33, ,0, ,681, ,6.5, ,84.3, ,57.8, ,70.8, ,44, ,15, ,25, ,33.4, ,9.8, ,235.3, ,69.8, 
218,5/11/2022,131,0.32, ,0, ,703, ,5.3, ,79.8, ,52.4, ,67.7, ,37, ,12, ,23, ,28.4, ,10.1, ,241.2, ,67.8, 
218,5/12/2022,132,0.26, ,0, ,692, ,6.4, ,86.3, ,50.4, ,69.5, ,52, ,9, ,26, ,33.2, ,4.6, ,110.9, ,68.3, 
218,5/13/2022,133,0.29, ,0, ,688, ,7.6, ,98.5, ,52.2, ,76.0, ,57, ,8, ,25, ,37.3, ,4.7, ,112.0, ,69.7, 
218,5/14/2022,134,0.32, ,0, ,690, ,7.9, ,99.7, ,58.1, ,81.1, ,54, ,9, ,22, ,38.3, ,5.5, ,132.9, ,70.6, 
218,5/15/2022,135,0.36, ,0, ,643, ,7.5, ,103.0, ,61.6, ,85.6, ,49, ,7, ,18, ,37.0, ,7.9, ,188.8, ,71.7, 
218,5/16/2022,136,0.35, ,0, ,675, ,9.1, ,101.7, ,67.2, ,86.1, ,35, ,11, ,21, ,42.2, ,7.8, ,188.2, ,72.3, 
218,5/17/2022,137,0.34, ,0, ,684, ,11.1, ,96.3, ,65.7, ,83.2, ,51, ,15, ,29, ,47.3, ,7.9, ,190.0, ,72.9, 
218,5/18/2022,138,0.30, ,0, ,668, ,13.3, ,92.4, ,63.2, ,79.2, ,65, ,23, ,39, ,52.2, ,6.0, ,145.2, ,73.6, 
218,5/19/2022,139,0.30, ,0, ,681, ,13.3, ,92.9, ,64.9, ,80.1, ,64, ,23, ,38, ,52.1, ,6.0, ,143.3, ,74.3, 
218,5/20/2022,140,0.36, ,0, ,663, ,12.4, ,88.7, ,66.0, ,76.8, ,55, ,26, ,39, ,50.2, ,12.5, ,299.9, ,74.0, 
218,5/21/2022,141,0.31, ,0, ,678, ,11.2, ,86.6, ,61.4, ,76.1, ,60, ,18, ,36, ,47.6, ,8.0, ,192.8, ,72.6, 
218,5/22/2022,142,0.31, ,0, ,675, ,12.6, ,90.2, ,64.3, ,78.5, ,57, ,25, ,38, ,50.7, ,7.6, ,181.9, ,73.2, 
218,5/23/2022,143,0.30, ,0, ,673, ,12.4, ,92.4, ,61.4, ,78.9, ,60, ,17, ,37, ,50.3, ,5.6, ,134.2, ,74.0, 
218,5/24/2022,144,0.31, ,0, ,690, ,13.5, ,94.2, ,60.8, ,78.7, ,69, ,20, ,40, ,52.5, ,5.7, ,137.2, ,74.3, 
218,5/25/2022,145,0.33, ,0, ,691, ,13.7, ,97.8, ,63.9, ,81.2, ,67, ,16, ,38, ,52.9, ,6.9, ,165.2, ,74.5, 
218,5/26/2022,146,0.32, ,0, ,687, ,13.0, ,97.8, ,64.3, ,82.6, ,67, ,15, ,34, ,51.6, ,6.3, ,150.1, ,75.0, 
218,5/27/2022,147,0.33, ,0, ,661, ,11.3, ,99.2, ,63.7, ,83.0, ,60, ,14, ,29, ,47.8, ,6.9, ,164.7, ,75.6, 
218,5/28/2022,148,0.39, ,0, ,662, ,11.5, ,90.0, ,69.6, ,78.8, ,48, ,21, ,34, ,48.2, ,14.0,Y,336.7,Y,74.9, 
218,5/29/2022,149,0.43, ,0, ,674, ,10.8, ,92.4, ,68.0, ,78.6, ,48, ,18, ,32, ,46.7, ,17.3,R,415.2,R,72.7, 
218,5/30/2022,150,0.37, ,0, ,708, ,9.2, ,93.9, ,67.5, ,80.9, ,46, ,13, ,26, ,42.5, ,10.8, ,259.2, ,72.5, 
218,5/31/2022,151,0.32, ,0, ,709, ,10.1, ,97.5, ,68.8, ,81.7, ,47, ,12, ,27, ,44.9, ,6.2, ,149.2, ,73.4, 
