220,5/1/2022,121,0.25, ,0, ,690, ,9.2, ,83.5, ,52.9, ,67.9, ,56, ,24, ,39, ,42.4, ,5.1, ,123.0, ,65.9, 
220,5/2/2022,122,0.25, ,0, ,686, ,8.5, ,91.4, ,45.8, ,66.5, ,61, ,20, ,38, ,40.2, ,4.7, ,111.9, ,66.4, 
220,5/3/2022,123,0.23, ,0, ,690, ,8.9, ,89.4, ,48.3, ,67.9, ,79, ,17, ,38, ,41.4, ,3.0, ,73.1, ,67.3, 
220,5/4/2022,124,0.25, ,0, ,701, ,6.5, ,90.5, ,46.9, ,69.6, ,59, ,11, ,26, ,33.7, ,3.4, ,80.9, ,67.9, 
220,5/5/2022,125,0.29, ,0, ,688, ,6.5, ,86.5, ,60.6, ,74.0, ,37, ,11, ,23, ,33.5, ,5.8, ,140.1, ,69.3, 
220,5/6/2022,126,0.29, ,0, ,686, ,8.8, ,89.0, ,55.0, ,74.3, ,47, ,20, ,30, ,41.2, ,6.1, ,147.3, ,70.2, 
220,5/7/2022,127,0.27, ,0, ,694, ,9.5, ,82.2, ,60.6, ,69.6, ,61, ,11, ,38, ,43.1, ,7.6, ,182.1, ,71.2, 
220,5/8/2022,128,0.26, ,0, ,706, ,8.2, ,71.1, ,48.4, ,60.7, ,55, ,35, ,45, ,39.5, ,8.4, ,201.3, ,70.4, 
220,5/9/2022,129,0.23, ,0, ,696, ,5.7, ,70.0, ,43.1, ,54.4, ,57, ,20, ,39, ,30.3, ,7.1, ,171.5, ,68.5, 
220,5/10/2022,130,0.22, ,0, ,668, ,5.2, ,68.0, ,39.3,Y,54.2, ,60, ,25, ,36, ,27.9, ,5.4, ,129.0, ,66.5, 
220,5/11/2022,131,0.22, ,0, ,733,R,4.6, ,63.3, ,41.1, ,52.1, ,59, ,22, ,34, ,25.0, ,5.9, ,141.1, ,64.6, 
220,5/12/2022,132,0.24, ,0, ,725, ,5.2, ,86.6, ,38.7,Y,62.2, ,55, ,13, ,27, ,28.0, ,3.5, ,84.6, ,64.6, 
220,5/13/2022,133,0.25, ,0, ,726, ,6.3, ,89.6, ,45.8, ,69.5, ,49, ,10, ,25, ,32.6, ,2.7, ,65.8, ,66.8, 
220,5/14/2022,134,0.26, ,0, ,728, ,6.3, ,92.6, ,47.4, ,72.7, ,57, ,9, ,23, ,32.6, ,2.6, ,62.8, ,68.3, 
220,5/15/2022,135,0.26, ,0, ,603, ,6.4, ,93.5, ,55.6, ,75.8, ,35, ,10, ,21, ,33.1, ,4.9, ,118.1, ,69.2, 
220,5/16/2022,136,0.30, ,0, ,727, ,7.7, ,88.8, ,57.8, ,76.2, ,63, ,12, ,25, ,37.7, ,5.7, ,136.6, ,69.8, 
220,5/17/2022,137,0.29, ,0, ,728, ,7.4, ,87.5, ,57.3, ,73.7, ,46, ,15, ,26, ,36.8, ,5.2, ,125.6, ,69.9, 
220,5/18/2022,138,0.28, ,0, ,715, ,8.3, ,96.0, ,59.9, ,79.0, ,56, ,11, ,25, ,39.8, ,3.7, ,88.9, ,70.9, 
220,5/19/2022,139,0.30, ,0, ,716, ,10.2, ,93.4, ,58.0, ,78.0, ,54, ,18, ,31, ,44.9, ,5.6, ,135.1, ,71.3, 
220,5/20/2022,140,0.27, ,0, ,732, ,10.9, ,82.5, ,56.6, ,66.6, ,75, ,27, ,49, ,46.8, ,7.6, ,183.0, ,70.7, 
220,5/21/2022,141,0.25, ,0, ,723, ,9.3, ,82.1, ,54.1, ,65.6, ,65, ,18, ,43, ,42.7, ,5.5, ,132.2, ,69.7, 
220,5/22/2022,142,0.28, ,0, ,724, ,7.6, ,88.4, ,52.3, ,72.1, ,61, ,14, ,28, ,37.3, ,5.0, ,119.6, ,70.5, 
220,5/23/2022,143,0.28, ,0, ,723, ,7.4, ,97.6, ,56.2, ,77.4, ,41, ,13, ,23, ,36.7, ,3.6, ,87.2, ,72.3, 
220,5/24/2022,144,0.29, ,0, ,723, ,7.6, ,99.9, ,56.1, ,79.1, ,45, ,12, ,22, ,37.3, ,3.6, ,87.1, ,73.1, 
220,5/25/2022,145,0.31, ,0, ,713, ,7.8, ,98.2, ,61.4, ,83.0, ,39, ,13, ,20, ,38.3, ,4.4, ,105.2, ,74.2, 
220,5/26/2022,146,0.32, ,0, ,724, ,8.1, ,92.1, ,65.0, ,79.3, ,32, ,19, ,24, ,39.1, ,6.3, ,151.0, ,75.0, 
220,5/27/2022,147,0.29, ,0, ,692, ,8.6, ,87.3, ,62.8, ,73.1, ,49, ,22, ,31, ,40.7, ,6.5, ,156.3, ,73.5, 
220,5/28/2022,148,0.28, ,0, ,710, ,10.9, ,77.9, ,60.1, ,68.3, ,61, ,37, ,46, ,46.8, ,8.5,Y,204.7,Y,73.2, 
220,5/29/2022,149,0.29, ,0, ,747, ,7.2, ,76.3, ,55.1, ,64.9, ,61, ,18, ,34, ,36.2, ,10.1,R,242.7,R,72.9, 
220,5/30/2022,150,0.29, ,0, ,750, ,5.5, ,77.3, ,56.0, ,66.9, ,39, ,14, ,24, ,29.2, ,7.6, ,182.0, ,71.6, 
220,5/31/2022,151,0.26, ,0, ,742, ,5.8, ,84.8, ,56.6, ,70.1, ,45, ,13, ,23, ,30.7, ,4.3, ,103.1, ,71.0, 
