105,5/1/2022,121,0.29, ,0, ,607, ,7.4, ,82.3, ,45.4, ,64.8, ,73, ,13, ,35, ,36.8, ,9.3, ,222.8, ,72.8, 
105,5/2/2022,122,0.29, ,0, ,602, ,7.4, ,82.3, ,43.6, ,65.4, ,56, ,18, ,35, ,36.9, ,8.1, ,194.8, ,73.5, 
105,5/3/2022,123,0.30, ,0, ,831,R,5.3, ,80.9, ,54.2, ,70.3, ,44, ,15, ,21, ,28.7, ,7.7, ,184.5, ,73.7, 
105,5/4/2022,124,0.25, ,0, ,609, ,6.4, ,90.4, ,45.7, ,70.3, ,42, ,15, ,25, ,33.0, ,3.6, ,86.4, ,73.9, 
105,5/5/2022,125,0.29, ,0, ,547, ,7.9, ,90.5, ,51.6, ,71.3, ,44, ,17, ,30, ,38.3, ,7.5, ,179.8, ,75.0, 
105,5/6/2022,126,0.26, ,0, ,595, ,11.7, ,88.0, ,54.3, ,70.3, ,70, ,27, ,46, ,48.8, ,8.3, ,198.6, ,75.8, 
105,5/7/2022,127,0.27, ,0, ,604, ,9.0, ,79.8, ,52.3, ,65.5, ,81, ,18, ,42, ,41.8, ,9.9, ,238.5, ,76.7, 
105,5/8/2022,128,0.28, ,0, ,609, ,5.5, ,71.9, ,41.8, ,57.3, ,55, ,20, ,34, ,29.4, ,10.2, ,245.8, ,74.4, 
105,5/9/2022,129,0.20, ,0, ,526, ,5.2, ,67.0, ,36.8,Y,53.6,Y,61, ,19, ,37,Y,28.2,Y,6.5, ,155.6, ,71.8, 
105,5/10/2022,130,0.23, ,0, ,598, ,5.3, ,68.3, ,37.2,Y,54.1,Y,61, ,21, ,37,Y,28.6,Y,7.6, ,182.8, ,70.8, 
105,5/11/2022,131,0.28, ,0, ,636, ,5.8, ,72.9, ,43.7, ,58.5, ,60, ,18, ,34, ,30.6, ,9.9, ,238.4, ,70.3, 
105,5/12/2022,132,0.26, ,0, ,589, ,4.9,Y,78.3, ,42.9, ,61.4, ,48, ,12, ,26,Y,26.4,Y,7.0, ,167.0, ,70.8, 
105,5/13/2022,133,0.29, ,0, ,619, ,8.6, ,87.4, ,49.3, ,68.7, ,54, ,21, ,36, ,40.6, ,8.4, ,200.9, ,72.6, 
105,5/14/2022,134,0.30, ,0, ,618, ,10.4, ,91.6, ,54.7, ,74.3, ,64, ,23, ,36, ,45.7, ,7.3, ,176.3, ,75.9, 
105,5/15/2022,135,0.32, ,0, ,573, ,9.0, ,96.3, ,55.5, ,76.2, ,51, ,16, ,29, ,41.8, ,7.7, ,183.7, ,77.7, 
105,5/16/2022,136,0.31, ,0, ,630, ,8.0, ,89.3, ,55.3, ,71.3, ,57, ,15, ,30, ,38.6, ,8.3, ,200.2, ,78.4, 
105,5/17/2022,137,0.32, ,0, ,631, ,8.2, ,89.9, ,48.9, ,71.5, ,55, ,17, ,31, ,39.4, ,8.6, ,206.8, ,77.3, 
105,5/18/2022,138,0.34, ,0, ,633, ,8.3, ,96.6, ,56.7, ,77.4, ,49, ,14, ,26, ,39.6, ,7.6, ,183.6, ,77.9, 
105,5/19/2022,139,0.41, ,0, ,634, ,9.3, ,97.5, ,67.6,Y,82.8, ,33, ,16, ,24, ,42.5, ,12.0,Y,287.7,Y,79.7, 
105,5/20/2022,140,0.39, ,0, ,649, ,4.6,Y,81.6, ,60.6, ,69.9, ,32, ,12, ,18,Y,25.0,Y,13.4,R,322.0,R,78.5, 
105,5/21/2022,141,0.30, ,0, ,654, ,4.4,Y,88.7, ,48.4, ,71.4, ,37, ,8, ,17,Y,24.3,Y,5.8, ,139.8, ,78.6, 
105,5/22/2022,142,0.33, ,0, ,635, ,5.5,Y,93.6, ,54.6, ,75.9, ,30, ,11, ,18,Y,29.2,Y,7.1, ,170.8, ,80.5, 
105,5/23/2022,143,0.37, ,0, ,640, ,6.9, ,94.9, ,56.7, ,77.7, ,41, ,11, ,21, ,35.2, ,9.0, ,216.6, ,80.5, 
105,5/24/2022,144,0.34, ,0, ,638, ,7.7, ,98.8, ,59.2, ,79.4, ,39, ,14, ,22, ,37.7, ,6.8, ,163.1, ,80.7, 
105,5/25/2022,145,0.31, ,0, ,623, ,7.2, ,102.6, ,55.7, ,83.8, ,30, ,11, ,18, ,35.9, ,4.7, ,113.3, ,82.4, 
105,5/26/2022,146,0.32, ,0, ,580, ,9.8, ,99.0, ,62.8, ,79.5, ,47, ,18, ,29, ,44.1, ,7.6, ,183.1, ,84.3,Y
105,5/27/2022,147,0.25, ,0, ,563, ,11.6, ,86.9, ,56.6, ,71.1, ,72, ,27, ,45, ,48.5, ,7.5, ,179.2, ,82.6, 
105,5/28/2022,148,0.29, ,0, ,558, ,10.0, ,86.6, ,59.1, ,71.0, ,58, ,23, ,39, ,44.5, ,9.1, ,219.6, ,82.4, 
105,5/29/2022,149,0.34, ,0, ,658, ,7.7, ,82.1, ,50.9, ,68.5, ,74, ,14, ,33, ,37.9, ,10.8, ,260.3, ,81.1, 
105,5/30/2022,150,0.34, ,0, ,656, ,6.5, ,84.8, ,48.8, ,68.7, ,52, ,13, ,27, ,33.5, ,9.9, ,238.8, ,79.6, 
105,5/31/2022,151,0.32, ,0, ,658, ,6.1, ,88.0, ,50.6, ,71.0, ,49, ,12, ,24, ,32.1, ,7.7, ,183.7, ,78.7, 
