159,5/1/2022,121,--,N,0, ,634, ,12.5, ,75.4, ,51.8, ,63.1, ,85, ,42, ,63, ,50.4, ,3.9, ,94.3, ,70.9, 
159,5/2/2022,122,--,N,0, ,481, ,13.0, ,77.0, ,55.1, ,63.7, ,82, ,44, ,65, ,51.6, ,3.5, ,84.7, ,71.7, 
159,5/3/2022,123,--,N,0, ,402, ,13.1, ,74.5, ,55.3, ,63.0, ,84, ,48, ,66, ,51.6, ,3.3, ,79.1, ,72.0, 
159,5/4/2022,124,--,N,0, ,647, ,13.2, ,85.5, ,51.6, ,66.8, ,93, ,29, ,59, ,51.9, ,3.4, ,82.2, ,72.4, 
159,5/5/2022,125,--,N,0, ,644, ,12.9, ,85.0, ,54.9, ,67.6, ,94, ,25, ,56, ,51.3, ,3.5, ,82.8, ,73.8, 
159,5/6/2022,126,--,N,0, ,631, ,12.1, ,82.5, ,53.3, ,68.1, ,82, ,31, ,51, ,49.5, ,3.5, ,83.8, ,74.5, 
159,5/7/2022,127,--,N,0, ,580, ,14.2, ,79.1, ,55.8, ,65.4, ,88, ,45, ,66, ,54.0, ,4.2, ,100.3, ,74.9, 
159,5/8/2022,128,--,N,0.05, ,155, ,12.9, ,67.0, ,51.6, ,60.4, ,95, ,52, ,72, ,51.4, ,3.4, ,82.3, ,74.0, 
159,5/9/2022,129,--,N,0, ,411, ,9.2, ,68.3, ,48.5, ,58.2, ,85, ,32, ,56, ,42.5, ,3.4, ,82.1, ,71.2, 
159,5/10/2022,130,--,N,0, ,678, ,6.9,Y,72.3, ,45.2,Y,57.7, ,76, ,22, ,43,Y,35.1,Y,3.8, ,92.2, ,70.6, 
159,5/11/2022,131,--,N,0, ,699, ,6.2,Y,73.3, ,45.2,Y,58.7, ,73, ,6, ,37,Y,32.5,Y,4.2, ,101.5, ,70.8, 
159,5/12/2022,132,--,N,0, ,698, ,4.7,R,83.6, ,46.0, ,65.1, ,52, ,9, ,--,R,--,I,3.6, ,85.6, ,71.4, 
159,5/13/2022,133,--,N,0, ,693, ,5.8,Y,92.9, ,54.3, ,73.4, ,40, ,9, ,21,Y,30.6,Y,3.4, ,81.8, ,73.0, 
159,5/14/2022,134,--,N,0, ,703, ,7.0,Y,96.7,Y,57.6, ,77.4,Y,47, ,10, ,22,Y,35.3,Y,3.4, ,81.3, ,75.0, 
159,5/15/2022,135,--,N,0, ,591, ,9.3, ,87.1, ,58.3, ,72.6, ,68, ,19, ,34, ,42.6, ,3.7, ,87.8, ,76.2,Y
159,5/16/2022,136,--,N,0, ,659, ,14.0, ,79.4, ,57.4, ,66.8, ,88, ,43, ,62, ,53.6, ,4.1, ,99.2, ,76.6,Y
159,5/17/2022,137,--,N,0, ,473, ,13.8, ,76.7, ,57.2, ,63.9, ,86, ,44, ,68, ,53.1, ,3.6, ,86.9, ,76.2,Y
159,5/18/2022,138,--,N,0, ,590, ,14.1, ,80.9, ,57.7, ,65.7, ,85, ,41, ,65, ,53.8, ,4.0, ,95.0, ,76.1,Y
159,5/19/2022,139,--,N,0, ,538, ,14.6, ,74.1, ,58.5, ,63.5, ,85, ,55, ,73, ,54.7, ,4.3, ,104.4, ,76.5,Y
159,5/20/2022,140,--,N,0.15, ,111, ,15.3, ,64.5, ,55.8, ,59.3, ,98, ,69, ,89, ,56.0, ,2.7,Y,65.3,Y,75.0, 
159,5/21/2022,141,--,N,0.01, ,337, ,14.0, ,72.3, ,56.5, ,62.6, ,92, ,52, ,72, ,53.6, ,3.2, ,77.3, ,72.4, 
159,5/22/2022,142,--,N,0, ,623, ,13.2, ,76.4, ,55.2, ,64.0, ,90, ,46, ,65, ,52.0, ,3.4, ,82.7, ,72.2, 
159,5/23/2022,143,--,N,0, ,548, ,13.7, ,76.2, ,53.5, ,62.5, ,89, ,47, ,71, ,52.9, ,3.8, ,90.7, ,72.7, 
159,5/24/2022,144,--,N,0, ,679, ,14.5, ,83.6, ,57.9, ,67.9, ,86, ,39, ,62, ,54.5, ,4.0, ,95.4, ,74.3, 
159,5/25/2022,145,--,N,0, ,666, ,15.2, ,81.7, ,55.4, ,68.0, ,93, ,45, ,65, ,55.7, ,4.2, ,100.2, ,75.6, 
159,5/26/2022,146,--,N,0, ,645, ,15.0, ,82.2, ,59.6, ,67.3, ,89, ,41, ,66, ,55.3, ,4.1, ,97.4, ,76.5, 
159,5/27/2022,147,--,N,0, ,562, ,13.3, ,79.6, ,57.7, ,65.3, ,79, ,38, ,62, ,52.1, ,3.9, ,93.8, ,76.7, 
159,5/28/2022,148,--,N,0, ,129, ,13.7, ,67.5, ,57.9, ,62.2, ,84, ,58, ,72, ,52.9, ,3.2, ,76.3, ,75.4, 
159,5/29/2022,149,--,N,0, ,325, ,13.0, ,75.5, ,57.6, ,64.4, ,80, ,43, ,63, ,51.6, ,3.5, ,84.6, ,74.1, 
159,5/30/2022,150,--,N,0, ,641, ,12.3, ,78.3, ,54.7, ,65.2, ,87, ,39, ,58, ,50.1, ,3.7, ,88.0, ,74.4, 
159,5/31/2022,151,--,N,0, ,678, ,12.4, ,81.8, ,53.9, ,66.9, ,87, ,33, ,55, ,50.3, ,3.8, ,90.9, ,75.4, 
