183,5/1/2022,121,--,N,0, ,689, ,4.8, ,80.2, ,49.4, ,64.3, ,44, ,10, ,23, ,25.9, ,10.2, ,245.2, ,63.3, 
183,5/2/2022,122,--,N,0, ,643, ,4.9, ,82.8, ,44.1, ,63.8, ,59, ,14, ,24, ,26.5, ,5.6, ,134.7, ,63.1, 
183,5/3/2022,123,--,N,0, ,701, ,4.1, ,77.2, ,48.6, ,62.9, ,35, ,11, ,21, ,22.4, ,14.5, ,347.4, ,63.4, 
183,5/4/2022,124,--,N,0, ,697, ,5.0, ,82.0, ,51.0, ,65.4, ,45, ,11, ,23, ,27.0, ,8.1, ,193.2, ,63.4, 
183,5/5/2022,125,--,N,0, ,506, ,6.2, ,83.9, ,49.6, ,68.4, ,58, ,13, ,26, ,32.3, ,6.0, ,144.2, ,64.5, 
183,5/6/2022,126,--,N,0, ,609, ,6.9, ,92.7, ,56.6, ,73.5, ,46, ,12, ,24, ,35.0, ,5.3, ,127.9, ,65.8, 
183,5/7/2022,127,--,N,0, ,752,R,5.4, ,81.1, ,56.0, ,69.8, ,49, ,11, ,22, ,28.9, ,13.3, ,320.0, ,67.1, 
183,5/8/2022,128,--,N,0, ,719, ,3.6, ,76.0, ,45.8, ,59.7, ,36, ,11, ,21, ,19.4, ,11.3, ,271.2, ,65.6, 
183,5/9/2022,129,--,N,0, ,724, ,2.7,Y,66.5, ,38.6,Y,52.1,Y,36, ,11, ,20,Y,12.8,Y,10.4, ,248.9, ,62.5, 
183,5/10/2022,130,--,N,0, ,729,R,3.2,Y,61.0,Y,36.8,Y,49.5,Y,43, ,17, ,27,Y,16.9,Y,13.9, ,332.7, ,60.5, 
183,5/11/2022,131,--,N,0, ,709, ,3.7, ,58.3,Y,39.7,Y,49.0,Y,50, ,21, ,32,Y,20.2,Y,16.0, ,383.3, ,58.1,Y
183,5/12/2022,132,--,N,0, ,691, ,3.8, ,69.2, ,36.5,Y,54.5, ,51, ,14, ,26, ,20.8, ,5.5, ,131.3, ,57.8,Y
183,5/13/2022,133,--,N,0, ,717, ,5.5, ,80.1, ,40.5, ,61.4, ,61, ,12, ,30, ,29.4, ,5.6, ,135.2, ,59.7, 
183,5/14/2022,134,--,N,0, ,716, ,6.1, ,87.9, ,47.6, ,68.9, ,62, ,11, ,25, ,31.9, ,5.7, ,137.0, ,62.3, 
183,5/15/2022,135,--,N,0, ,612, ,6.4, ,89.0, ,52.1, ,71.1, ,59, ,10, ,25, ,33.2, ,6.6, ,158.0, ,64.9, 
183,5/16/2022,136,--,N,0, ,708, ,7.0, ,92.0, ,60.1, ,75.3, ,44, ,10, ,23, ,35.4, ,6.2, ,149.2, ,66.6, 
183,5/17/2022,137,--,N,0, ,712, ,5.5, ,88.0, ,62.3, ,75.2, ,30, ,10, ,18, ,29.2, ,9.0, ,215.9, ,68.5, 
183,5/18/2022,138,--,N,0, ,710, ,5.3, ,91.9, ,62.2, ,77.6, ,30, ,9, ,16, ,28.6, ,9.4, ,224.8, ,69.5, 
183,5/19/2022,139,--,N,0, ,679, ,6.8, ,95.1, ,56.2, ,76.9, ,56, ,10, ,22, ,34.7, ,8.8, ,211.0, ,70.8, 
183,5/20/2022,140,--,N,0, ,684, ,4.2, ,75.7, ,52.2, ,63.1, ,28, ,13, ,21, ,22.9, ,16.8, ,403.7, ,69.4, 
183,5/21/2022,141,--,N,0, ,718, ,3.9, ,77.5, ,46.9, ,63.7, ,35, ,10, ,19, ,21.4, ,6.8, ,163.5, ,67.2, 
183,5/22/2022,142,--,N,0, ,704, ,5.4, ,85.0, ,51.2, ,69.1, ,47, ,12, ,22, ,28.8, ,5.9, ,141.7, ,67.8, 
183,5/23/2022,143,--,N,0, ,694, ,5.1, ,84.9, ,57.5, ,73.1, ,30, ,11, ,18, ,27.7, ,6.7, ,160.9, ,69.3, 
183,5/24/2022,144,--,N,0, ,718, ,5.0, ,91.2, ,59.1, ,75.0, ,39, ,9, ,17, ,27.2, ,6.0, ,144.7, ,70.4, 
183,5/25/2022,145,--,N,0, ,707, ,6.6, ,94.4, ,61.8, ,78.3, ,32, ,10, ,20, ,33.9, ,6.7, ,162.0, ,71.9, 
183,5/26/2022,146,--,N,0, ,724, ,7.6, ,91.3, ,58.5, ,77.7, ,54, ,12, ,23, ,37.4, ,10.2, ,245.9, ,73.0, 
183,5/27/2022,147,--,N,0, ,585, ,7.4, ,89.4, ,59.3, ,76.4, ,56, ,11, ,24, ,36.6, ,8.2, ,197.1, ,73.1, 
183,5/28/2022,148,--,N,0, ,714, ,6.7, ,86.0, ,59.9, ,72.9, ,52, ,13, ,24, ,34.3, ,11.7, ,281.1, ,72.6, 
183,5/29/2022,149,--,N,0, ,763,R,4.3, ,80.2, ,56.0, ,68.6, ,27, ,10, ,18, ,23.3, ,15.1, ,362.4, ,70.9, 
183,5/30/2022,150,--,N,0, ,755, ,4.6, ,76.7, ,52.0, ,65.2, ,35, ,13, ,22, ,25.0, ,8.9, ,213.5, ,69.5, 
183,5/31/2022,151,--,N,0, ,750, ,4.9, ,81.8, ,52.7, ,66.0, ,36, ,11, ,22, ,26.5, ,12.2, ,293.6, ,69.0, 
