125,5/1/2022,121,0.25, ,0, ,703,R,9.6, ,76.5, ,52.0, ,65.5, ,69, ,25, ,45, ,43.5, ,5.1, ,121.9, ,68.6, 
125,5/2/2022,122,0.27, ,0, ,698,R,8.9, ,81.3, ,47.6, ,67.4, ,74, ,22, ,39, ,41.4, ,4.5, ,108.1, ,69.0, 
125,5/3/2022,123,0.25, ,0, ,709,R,8.4, ,76.7, ,52.1, ,64.2, ,65, ,25, ,41, ,39.9, ,4.8, ,115.9, ,69.2, 
125,5/4/2022,124,0.27, ,0, ,719,R,8.1, ,89.3, ,46.7, ,70.1, ,62, ,18, ,32, ,39.2, ,3.4, ,80.4, ,69.5, 
125,5/5/2022,125,0.30, ,0, ,708,R,8.8, ,91.5, ,53.3, ,74.6, ,54, ,15, ,30, ,41.1, ,4.7, ,112.5, ,70.9, 
125,5/6/2022,126,0.26, ,0, ,703,R,11.8, ,82.4, ,54.8, ,70.6, ,62, ,34, ,46, ,48.9, ,4.6, ,109.4, ,70.9, 
125,5/7/2022,127,0.14, ,0, ,372, ,12.8, ,73.8, ,56.5, ,64.9, ,75, ,47, ,61, ,51.0, ,5.0, ,120.3, ,70.6, 
125,5/8/2022,128,0.27, ,0, ,725,R,7.4, ,71.0, ,53.0, ,60.9, ,63, ,25, ,41, ,36.9, ,7.4,R,178.1,R,69.4, 
125,5/9/2022,129,0.22, ,0, ,670, ,6.1, ,64.5, ,45.9, ,54.4,Y,60, ,26, ,42,Y,31.8,Y,4.8, ,115.7, ,68.2, 
125,5/10/2022,130,0.23, ,0, ,692, ,5.9,Y,66.4, ,43.5, ,54.7,Y,67, ,20, ,40,Y,30.9,Y,5.6, ,134.0, ,67.2, 
125,5/11/2022,131,0.23, ,0, ,666, ,6.2, ,66.1, ,42.5,Y,54.5,Y,68, ,26, ,43,Y,32.4,Y,5.9, ,141.6, ,66.9, 
125,5/12/2022,132,0.26, ,0, ,726,R,6.8, ,75.5, ,40.6,Y,61.1, ,60, ,24, ,37, ,34.6, ,4.1, ,97.8, ,66.8, 
125,5/13/2022,133,0.27, ,0, ,741,R,7.7, ,79.7, ,46.7, ,65.2, ,58, ,23, ,36, ,37.8, ,4.9, ,118.3, ,67.1, 
125,5/14/2022,134,0.28, ,0, ,728,R,10.7, ,86.9, ,49.7, ,71.1, ,62, ,28, ,41, ,46.2, ,3.8, ,90.3, ,68.1, 
125,5/15/2022,135,0.28, ,0, ,649, ,12.1, ,90.8, ,58.0, ,76.4, ,64, ,26, ,39, ,49.7, ,4.3, ,102.8, ,69.7, 
125,5/16/2022,136,0.30, ,0, ,741,R,9.1, ,86.3, ,60.2, ,73.8, ,49, ,21, ,32, ,42.2, ,4.8, ,115.5, ,70.7, 
125,5/17/2022,137,0.30, ,0, ,743,R,9.1, ,84.9, ,56.5, ,72.2, ,57, ,21, ,34, ,42.2, ,5.6, ,133.2, ,70.8, 
125,5/18/2022,138,0.30, ,0, ,718, ,10.4, ,90.9, ,55.9, ,75.7, ,59, ,22, ,34, ,45.6, ,3.8, ,91.8, ,71.1, 
125,5/19/2022,139,0.32, ,0, ,727,R,12.2, ,90.0, ,58.7, ,77.1, ,59, ,28, ,39, ,49.9, ,5.3, ,127.0, ,72.8, 
125,5/20/2022,140,0.30, ,0, ,735,R,8.0, ,80.5, ,58.9, ,71.0, ,50, ,18, ,31, ,38.7, ,5.6, ,134.8, ,73.4, 
125,5/21/2022,141,0.29, ,0, ,745,R,6.5, ,83.7, ,50.7, ,70.2, ,49, ,15, ,26, ,33.5, ,4.2, ,99.9, ,72.4, 
125,5/22/2022,142,0.30, ,0, ,743,R,6.9, ,87.5, ,50.3, ,73.0, ,45, ,16, ,25, ,34.9, ,4.2, ,102.0, ,72.2, 
125,5/23/2022,143,0.31, ,0, ,738,R,8.5, ,89.0, ,55.1, ,75.0, ,48, ,17, ,28, ,40.2, ,4.4, ,104.7, ,73.2, 
125,5/24/2022,144,0.31, ,0, ,733,R,10.5, ,93.8, ,58.4, ,78.8, ,54, ,20, ,31, ,45.8, ,4.0, ,96.0, ,73.6, 
125,5/25/2022,145,0.32, ,0, ,732, ,11.6, ,97.7, ,62.8, ,82.0, ,52, ,18, ,31, ,48.4, ,3.9, ,94.4, ,74.9, 
125,5/26/2022,146,0.35, ,0, ,726, ,10.3, ,97.9, ,61.4, ,82.1, ,60, ,17, ,28, ,45.4, ,5.1, ,123.6, ,75.9, 
125,5/27/2022,147,0.27, ,0, ,683, ,12.1, ,85.0, ,57.6, ,72.8, ,64, ,33, ,44, ,49.7, ,4.2, ,99.7, ,75.7, 
125,5/28/2022,148,0.31, ,0, ,733, ,11.7, ,82.1, ,61.4, ,72.0, ,66, ,28, ,44, ,48.7, ,7.3,R,175.0,R,75.3, 
125,5/29/2022,149,0.22, ,0, ,514, ,10.7, ,77.7, ,56.7, ,67.0, ,67, ,32, ,47, ,46.3, ,6.0, ,143.1, ,74.5, 
125,5/30/2022,150,0.29, ,0, ,764,R,8.1, ,80.0, ,49.7, ,67.7, ,62, ,24, ,35, ,38.9, ,4.4, ,106.6, ,73.5, 
125,5/31/2022,151,0.30, ,0, ,766,R,7.6, ,82.3, ,51.7, ,70.6, ,50, ,19, ,30, ,37.6, ,4.7, ,112.9, ,73.4, 
