259,5/1/2022,121,0.15, ,0, ,582, ,11.7, ,58.8, ,43.6, ,51.4, ,99, ,80, ,90, ,48.6, ,5.4, ,129.7, ,60.1, 
259,5/2/2022,122,0.16, ,0.05, ,562, ,10.4, ,56.5, ,45.0, ,50.8, ,99, ,66, ,82, ,45.5, ,8.9, ,213.9, ,60.0, 
259,5/3/2022,123,0.17, ,0, ,635, ,11.1, ,57.7, ,46.8, ,51.7, ,95, ,77, ,85, ,47.4, ,8.9, ,212.4, ,59.7, 
259,5/4/2022,124,0.09, ,0, ,403, ,12.2, ,56.3, ,47.1, ,51.0, ,99, ,88, ,95, ,49.8, ,4.6, ,111.2, ,60.5, 
259,5/5/2022,125,0.03, ,0.18, ,160, ,13.1, ,60.1, ,48.2, ,53.5, ,99, ,84, ,94, ,51.8, ,5.9, ,141.0, ,59.0, 
259,5/6/2022,126,0.09, ,0.06, ,318, ,14.1, ,65.1, ,51.8, ,58.2, ,99, ,70, ,85, ,53.7, ,6.4, ,153.9, ,60.3, 
259,5/7/2022,127,0.11, ,0.11, ,450, ,11.4, ,57.7, ,44.7, ,51.0, ,99, ,71, ,89, ,48.0, ,6.4, ,153.8, ,60.2, 
259,5/8/2022,128,0.09, ,0.39, ,386, ,9.8, ,53.7, ,40.0, ,46.8,Y,99, ,74, ,90,Y,43.9,Y,7.1, ,169.7, ,58.1, 
259,5/9/2022,129,0.11, ,0.17, ,482, ,9.1, ,53.8, ,38.3, ,45.9,Y,99, ,67, ,86,Y,42.0,Y,4.5, ,107.4, ,56.9,Y
259,5/10/2022,130,0.17, ,0.00, ,670, ,9.0, ,55.1, ,37.1,Y,46.6,Y,99, ,66, ,83,Y,41.8,Y,5.6, ,135.2, ,57.6,Y
259,5/11/2022,131,0.13, ,0, ,480, ,10.6, ,58.4, ,44.8, ,50.3, ,99, ,66, ,85, ,46.1, ,4.3, ,104.3, ,59.1, 
259,5/12/2022,132,0.07, ,0.00, ,249, ,10.6, ,60.7, ,42.6, ,51.6, ,99, ,54, ,81, ,46.0, ,6.0, ,143.0, ,58.4, 
259,5/13/2022,133,0.07, ,0.01, ,280, ,14.5, ,66.0, ,51.0, ,56.5, ,99, ,77, ,93, ,54.5, ,5.5, ,133.0, ,59.5, 
259,5/14/2022,134,0.16, ,0, ,581, ,15.2, ,62.9, ,52.9, ,56.7, ,99, ,88, ,97, ,55.9, ,5.0, ,119.3, ,62.3, 
259,5/15/2022,135,0.13, ,0.01, ,484, ,15.4, ,66.7, ,54.0, ,58.2, ,100, ,70, ,93, ,56.2, ,5.0, ,121.0, ,65.4, 
259,5/16/2022,136,0.12, ,0.03, ,466, ,13.1, ,59.2, ,48.2, ,54.0, ,100, ,79, ,92, ,51.7, ,8.8, ,210.4, ,63.7, 
259,5/17/2022,137,0.15, ,0, ,560, ,11.7, ,58.8, ,44.5, ,52.6, ,100, ,75, ,87, ,48.7, ,8.6, ,205.8, ,61.5, 
259,5/18/2022,138,0.18, ,0, ,620, ,12.5, ,68.4, ,42.6, ,55.7, ,100, ,56, ,82, ,50.4, ,5.9, ,141.7, ,62.0, 
259,5/19/2022,139,0.17, ,0, ,623, ,11.4, ,58.4, ,48.9, ,52.8, ,100, ,67, ,84, ,48.1, ,11.6,Y,279.2,Y,61.3, 
259,5/20/2022,140,0.18, ,0, ,661, ,10.5, ,58.4, ,46.0, ,51.4, ,99, ,64, ,81, ,45.8, ,9.5, ,228.6, ,59.7, 
259,5/21/2022,141,0.16, ,0, ,620, ,12.0, ,58.7, ,41.9, ,51.6, ,100, ,76, ,92, ,49.3, ,7.1, ,169.5, ,60.7, 
259,5/22/2022,142,0.10, ,0, ,422, ,12.5, ,58.5, ,48.0, ,51.1, ,99, ,89, ,98, ,50.6, ,6.3, ,151.9, ,60.9, 
259,5/23/2022,143,0.15, ,0, ,567, ,12.7, ,59.4, ,48.5, ,52.3, ,99, ,83, ,94, ,50.8, ,6.7, ,161.8, ,61.1, 
259,5/24/2022,144,0.17, ,0, ,638, ,13.0, ,61.1, ,45.8, ,53.3, ,100, ,77, ,94, ,51.6, ,5.2, ,125.8, ,62.5, 
259,5/25/2022,145,0.17, ,0, ,666, ,12.6, ,62.2, ,39.8, ,51.8, ,100, ,76, ,96, ,50.6, ,5.0, ,121.0, ,62.9, 
259,5/26/2022,146,0.10, ,0, ,416, ,13.9, ,70.2, ,48.2, ,54.4, ,100, ,77, ,96, ,53.4, ,4.8, ,114.9, ,63.2, 
259,5/27/2022,147,0.08, ,0.01, ,352, ,13.9, ,60.1, ,45.8, ,53.6, ,100, ,93, ,99, ,53.3, ,4.3, ,103.3, ,61.8, 
259,5/28/2022,148,0.03, ,0.03, ,165, ,14.4, ,62.0, ,50.7, ,54.5, ,100, ,93, ,99, ,54.3, ,5.4, ,128.9, ,61.0, 
259,5/29/2022,149,0.16, ,0, ,592, ,12.3, ,58.4, ,45.7, ,52.6, ,99, ,75, ,91, ,50.0, ,8.1, ,194.6, ,60.8, 
259,5/30/2022,150,0.19, ,0, ,706, ,11.8, ,57.9, ,46.8, ,52.1, ,99, ,73, ,89, ,48.8, ,9.4, ,225.4, ,60.9, 
259,5/31/2022,151,0.19, ,0, ,725, ,12.8, ,62.9, ,42.6, ,53.9, ,100, ,69, ,91, ,51.2, ,5.2, ,124.0, ,61.2, 
