148,5/1/2022,121,0.23, ,0, ,680, ,9.9, ,77.5, ,42.0, ,60.3, ,94, ,28, ,55, ,44.3, ,5.1, ,123.2, ,61.1,H
148,5/2/2022,122,0.23, ,0, ,671, ,10.1, ,76.6, ,42.1, ,60.7, ,99, ,32, ,55, ,44.7, ,5.2, ,123.9, ,61.8, 
148,5/3/2022,123,0.24, ,0, ,695,R,7.9, ,78.5, ,47.6, ,61.4, ,87, ,21, ,43, ,38.6, ,5.1, ,123.1, ,59.8,H
148,5/4/2022,124,0.23, ,0, ,688, ,10.6, ,89.0, ,43.3, ,65.8, ,94, ,18, ,49, ,46.2, ,2.3, ,55.7, ,61.0,H
148,5/5/2022,125,0.25, ,0, ,614, ,11.0, ,84.4, ,47.1, ,66.5, ,97, ,26, ,50, ,47.1, ,5.1, ,123.5, ,63.3, 
148,5/6/2022,126,0.24, ,0, ,667, ,13.9, ,81.9, ,55.7, ,67.7, ,87, ,38, ,60, ,53.3, ,6.4, ,154.6, ,63.6, 
148,5/7/2022,127,0.24, ,0, ,689, ,10.7, ,75.2, ,52.9, ,62.3, ,85, ,33, ,56, ,46.3, ,6.9, ,165.0, ,63.9, 
148,5/8/2022,128,0.22, ,0, ,645, ,7.4, ,68.1, ,44.4, ,55.5, ,77, ,30, ,49, ,36.8, ,6.7, ,161.0, ,48.3,R
148,5/9/2022,129,0.17, ,0, ,536, ,6.7,Y,65.5, ,38.3, ,52.6,Y,85, ,30, ,50,Y,34.4,Y,4.6, ,111.5, ,60.8, 
148,5/10/2022,130,0.21, ,0, ,690, ,6.8,Y,65.6, ,38.6, ,53.1, ,85, ,27, ,50,Y,34.7,Y,5.3, ,126.8, ,60.3, 
148,5/11/2022,131,0.23, ,0, ,710,R,7.5, ,70.3, ,36.9,Y,55.4, ,93, ,28, ,50, ,37.0, ,5.8, ,139.3, ,60.2, 
148,5/12/2022,132,0.23, ,0, ,668, ,7.7, ,75.1, ,39.1, ,59.4, ,93, ,18, ,45, ,37.9, ,4.9, ,117.5, ,60.8, 
148,5/13/2022,133,0.26, ,0, ,700, ,11.2, ,82.7, ,49.3, ,66.4, ,81, ,32, ,51, ,47.6, ,5.8, ,138.2, ,62.1, 
148,5/14/2022,134,0.26, ,0, ,700, ,13.5, ,88.0, ,53.1, ,71.2, ,87, ,28, ,52, ,52.5, ,4.7, ,113.8, ,65.4, 
148,5/15/2022,135,0.27, ,0, ,674, ,13.1, ,90.8, ,51.6, ,71.9, ,95, ,30, ,49, ,51.8, ,4.9, ,116.8, ,65.2, 
148,5/16/2022,136,0.27, ,0, ,713, ,11.1, ,83.4, ,53.5, ,68.1, ,73, ,31, ,47, ,47.3, ,6.1, ,147.6, ,67.3, 
148,5/17/2022,137,0.26, ,0, ,707, ,11.9, ,86.0, ,46.7, ,67.7, ,88, ,28, ,51, ,49.1, ,5.0, ,118.8, ,66.7, 
148,5/18/2022,138,0.27, ,0, ,708, ,12.3, ,91.3, ,50.8, ,73.7, ,80, ,24, ,43, ,50.0, ,4.3, ,102.6, ,63.4,H
148,5/19/2022,139,0.31, ,0, ,699, ,12.5, ,91.0, ,62.4,Y,76.6, ,69, ,25, ,40, ,50.4, ,6.8, ,163.2, ,64.5,H
148,5/20/2022,140,0.28, ,0, ,726,R,7.0, ,80.0, ,47.2, ,65.8, ,93, ,19, ,32, ,35.4, ,6.7, ,161.8, ,66.3,H
148,5/21/2022,141,0.25, ,0, ,728,R,8.7, ,85.4, ,42.3, ,65.7, ,98, ,18, ,40, ,41.0, ,3.0, ,72.4, ,66.6, 
148,5/22/2022,142,0.27, ,0, ,711, ,9.8, ,89.4, ,46.4, ,70.6, ,95, ,18, ,38, ,44.0, ,4.0, ,96.7, ,63.6,H
148,5/23/2022,143,0.29, ,0, ,709, ,10.8, ,89.0, ,57.2, ,73.5, ,68, ,23, ,38, ,46.5, ,5.3, ,127.9, ,64.7,H
148,5/24/2022,144,0.27, ,0, ,713, ,13.4, ,93.8, ,50.5, ,72.7, ,92, ,23, ,49, ,52.3, ,3.2, ,76.3, ,68.5, 
148,5/25/2022,145,0.27, ,0, ,709, ,13.8, ,100.0, ,53.6, ,77.5, ,93, ,15, ,43, ,53.1, ,2.5, ,59.2, ,68.8,H
148,5/26/2022,146,0.26, ,0, ,645, ,15.1, ,93.4, ,55.9, ,74.0, ,95, ,29, ,53, ,55.6, ,4.2, ,99.7, ,72.0, 
148,5/27/2022,147,0.22, ,0, ,596, ,13.9, ,82.4, ,55.0, ,68.3, ,87, ,40, ,59, ,53.3, ,5.2, ,124.9, ,71.7, 
148,5/28/2022,148,0.25, ,0, ,649, ,12.3, ,80.8, ,58.9, ,67.4, ,77, ,38, ,54, ,50.1, ,6.6, ,157.7, ,71.3, 
148,5/29/2022,149,0.27, ,0, ,723, ,10.2, ,78.2, ,54.2, ,65.8, ,88, ,21, ,47, ,45.0, ,6.8, ,163.0, ,70.3, 
148,5/30/2022,150,0.28, ,0, ,735, ,8.9, ,80.8, ,53.6, ,67.0, ,73, ,21, ,39, ,41.4, ,6.1, ,145.2, ,69.6, 
148,5/31/2022,151,0.27, ,0, ,735, ,9.1, ,87.2, ,46.8, ,68.4, ,74, ,17, ,38, ,42.0, ,4.5, ,107.4, ,69.5, 
