261,5/1/2022,121,0.19, ,0, ,694,R,6.4, ,70.9, ,27.9, ,49.3, ,94, ,24, ,53, ,33.1, ,3.4, ,82.5, ,56.3, 
261,5/2/2022,122,0.22, ,0, ,703,R,5.7, ,60.8, ,35.7, ,48.6, ,85, ,26, ,49, ,30.1, ,8.8, ,211.9, ,56.9, 
261,5/3/2022,123,0.19, ,0, ,695,R,6.5, ,67.5, ,27.8, ,47.4, ,93, ,28, ,58, ,33.5, ,4.1, ,98.1, ,56.8, 
261,5/4/2022,124,0.22, ,0, ,681, ,8.2, ,83.6, ,30.2, ,58.1, ,91, ,22, ,50, ,39.5, ,3.3, ,79.8, ,58.1, 
261,5/5/2022,125,0.16, ,0, ,382, ,9.6, ,64.0, ,51.1,Y,58.0, ,71, ,42, ,59, ,43.6, ,10.1,Y,242.2,Y,58.7, 
261,5/6/2022,126,0.22, ,0.00, ,508, ,8.7, ,68.2, ,47.6, ,56.8, ,72, ,38, ,55, ,40.9, ,13.8,R,331.3,R,58.0, 
261,5/7/2022,127,0.17, ,0, ,514, ,6.2, ,56.8, ,30.5, ,46.6, ,76, ,44, ,57, ,32.3, ,7.7, ,184.5, ,57.2, 
261,5/8/2022,128,0.14, ,0, ,560, ,4.4, ,48.6,Y,23.3,Y,35.9,Y,88, ,38, ,61,Y,23.9,Y,6.5, ,155.3, ,55.7, 
261,5/9/2022,129,0.08, ,0.18, ,347, ,5.4, ,45.0,Y,22.1,Y,34.8,Y,97, ,49, ,78,Y,28.8,Y,4.6, ,109.8, ,54.2, 
261,5/10/2022,130,0.13, ,0.01, ,524, ,6.2, ,62.9, ,30.4, ,40.0,Y,98, ,46, ,73,Y,32.2,Y,4.3, ,104.4, ,53.9, 
261,5/11/2022,131,0.19, ,0, ,678, ,5.6, ,59.9, ,24.0,Y,45.2, ,96, ,28, ,55, ,29.9, ,4.2, ,99.8, ,54.5, 
261,5/12/2022,132,0.15, ,0, ,468, ,6.8, ,61.5, ,36.4, ,49.8, ,80, ,36, ,56, ,34.8, ,5.8, ,138.9, ,55.2, 
261,5/13/2022,133,0.13, ,0, ,413, ,8.5, ,68.2, ,29.5, ,51.7, ,96, ,41, ,65, ,40.5, ,4.2, ,100.0, ,55.2, 
261,5/14/2022,134,0.22, ,0, ,651, ,10.2, ,76.0, ,40.4, ,59.0, ,92, ,32, ,60, ,45.0, ,4.5, ,106.9, ,57.1, 
261,5/15/2022,135,0.23, ,0, ,636, ,9.8, ,80.4, ,38.6, ,60.2, ,98, ,31, ,55, ,44.0, ,5.3, ,126.5, ,58.6, 
261,5/16/2022,136,0.22, ,0, ,678, ,8.2, ,72.8, ,34.1, ,54.3, ,90, ,30, ,57, ,39.3, ,4.5, ,107.0, ,59.1, 
261,5/17/2022,137,0.23, ,0, ,735,R,7.7, ,76.0, ,34.9, ,55.1, ,96, ,24, ,52, ,37.9, ,4.4, ,104.7, ,60.0, 
261,5/18/2022,138,0.24, ,0, ,693, ,8.9, ,76.1, ,36.2, ,58.9, ,85, ,36, ,52, ,41.5, ,5.0, ,120.7, ,60.9, 
261,5/19/2022,139,0.25, ,0, ,744,R,6.2, ,63.3, ,35.9, ,50.6, ,72, ,24, ,49, ,32.2, ,10.1,Y,242.5,Y,61.4, 
261,5/20/2022,140,0.22, ,0, ,759,R,5.2, ,65.8, ,25.9,Y,47.4, ,87, ,24, ,47, ,28.0, ,5.2, ,124.3, ,60.5, 
261,5/21/2022,141,0.23, ,0, ,745,R,6.3, ,72.4, ,29.9, ,52.6, ,87, ,21, ,47, ,32.8, ,4.4, ,104.6, ,61.0, 
261,5/22/2022,142,0.23, ,0, ,719, ,6.5, ,74.0, ,33.3, ,54.6, ,82, ,22, ,44, ,33.4, ,4.5, ,106.9, ,61.7, 
261,5/23/2022,143,0.25, ,0, ,735, ,7.8, ,76.3, ,34.2, ,57.5, ,86, ,30, ,48, ,38.1, ,5.0, ,121.1, ,62.4, 
261,5/24/2022,144,0.25, ,0, ,731, ,8.7, ,80.7, ,36.3, ,60.7, ,90, ,21, ,48, ,40.8, ,4.1, ,97.8, ,63.3, 
261,5/25/2022,145,0.27, ,0, ,744, ,9.3, ,86.2, ,40.7, ,65.4, ,87, ,18, ,43, ,42.6, ,4.3, ,103.5, ,64.6, 
261,5/26/2022,146,0.20,E,0, ,632, ,9.2, ,80.6, ,46.1, ,68.3, ,83, ,29, ,39, ,42.4, ,6.0,H,144.5,H,65.4, 
261,5/27/2022,147,0.14, ,0, ,344, ,9.2, ,70.9, ,43.0, ,58.4, ,85, ,34, ,55, ,42.3, ,5.0, ,120.5, ,63.7, 
261,5/28/2022,148,0.19, ,0, ,529, ,8.5, ,65.6, ,35.2, ,52.4, ,94, ,47, ,63, ,40.3, ,7.0, ,166.9, ,62.7, 
261,5/29/2022,149,0.18, ,0, ,488, ,6.5, ,62.9, ,39.5, ,50.1, ,72, ,36, ,53, ,33.5, ,8.5,Y,204.7,Y,61.8, 
261,5/30/2022,150,0.22, ,0, ,739, ,5.9, ,62.7, ,29.1,Y,46.4, ,89, ,30, ,55, ,31.1, ,5.5, ,132.2, ,62.1, 
261,5/31/2022,151,0.23, ,0, ,760,R,7.0, ,77.2, ,30.5,Y,54.0, ,89, ,23, ,49, ,35.4, ,3.2, ,75.8, ,63.0, 
