171,5/1/2022,121,0.19, ,0, ,629, ,11.1, ,67.9, ,49.4, ,56.9, ,85, ,48, ,70, ,47.2, ,4.3, ,104.0, ,62.8, 
171,5/2/2022,122,0.14, ,0, ,519, ,10.8, ,61.7, ,48.3, ,55.0, ,84, ,58, ,74, ,46.7, ,4.3, ,102.8, ,63.2, 
171,5/3/2022,123,0.21, ,0, ,641, ,9.5, ,73.9, ,42.1, ,58.4, ,91, ,28, ,57, ,43.3, ,3.5, ,84.9, ,62.8, 
171,5/4/2022,124,0.21, ,0, ,636, ,11.5, ,80.5, ,45.4, ,60.4, ,91, ,33, ,64, ,48.3, ,3.6, ,85.7, ,63.0, 
171,5/5/2022,125,0.16, ,0, ,519, ,11.5, ,66.6, ,50.0, ,58.1, ,91, ,31, ,69, ,48.2, ,4.1, ,98.3, ,63.7, 
171,5/6/2022,126,0.16, ,0.01, ,527, ,15.2, ,70.6, ,57.0, ,61.7, ,95, ,66, ,81, ,55.8, ,4.2, ,100.0, ,64.6, 
171,5/7/2022,127,0.19, ,0, ,649, ,11.6, ,63.7, ,51.4, ,57.3, ,87, ,60, ,72, ,48.5, ,5.1, ,121.6, ,65.5, 
171,5/8/2022,128,0.17, ,0, ,576, ,8.5, ,59.7, ,48.6, ,53.5, ,72, ,48, ,61, ,40.2, ,6.2,Y,147.9,Y,64.7, 
171,5/9/2022,129,0.19, ,0, ,648, ,8.0, ,60.4, ,47.4, ,52.7, ,73, ,45, ,59, ,38.7, ,5.0, ,120.3, ,63.9, 
171,5/10/2022,130,0.19, ,0, ,664, ,8.5, ,59.8, ,46.1, ,52.4, ,78, ,49, ,63, ,40.4, ,4.7, ,113.9, ,63.6, 
171,5/11/2022,131,0.19, ,0, ,661, ,9.1, ,62.9, ,40.7,Y,52.4, ,88, ,49, ,68, ,42.2, ,3.9, ,94.6, ,63.1, 
171,5/12/2022,132,0.18, ,0, ,630, ,10.5, ,63.0, ,48.8, ,55.0, ,85, ,57, ,71, ,45.8, ,4.3, ,102.7, ,63.3, 
171,5/13/2022,133,0.19, ,0, ,642, ,13.1, ,70.7, ,48.2, ,59.0, ,91, ,56, ,77, ,51.7, ,3.7, ,87.9, ,63.6, 
171,5/14/2022,134,0.20, ,0, ,654, ,14.3, ,75.7, ,51.2, ,61.8, ,96, ,54, ,76, ,54.2, ,3.0, ,72.9, ,64.7, 
171,5/15/2022,135,0.15, ,0, ,536, ,13.9, ,64.9, ,53.6, ,57.9, ,94, ,75, ,85, ,53.4, ,4.1, ,98.9, ,65.1, 
171,5/16/2022,136,0.16, ,0, ,552, ,12.6, ,63.8, ,52.1, ,57.1, ,91, ,71, ,79, ,50.7, ,5.1, ,122.5, ,65.5, 
171,5/17/2022,137,0.20, ,0, ,662, ,11.5, ,69.5, ,50.8, ,57.9, ,84, ,52, ,70, ,48.3, ,4.5, ,107.2, ,65.5, 
171,5/18/2022,138,0.21, ,0, ,655, ,12.5, ,81.2, ,46.1, ,62.4, ,92, ,34, ,65, ,50.5, ,3.0, ,72.4, ,65.4, 
171,5/19/2022,139,0.20, ,0, ,649, ,12.6, ,68.5, ,52.5, ,60.4, ,93, ,50, ,70, ,50.7, ,3.6, ,86.7, ,65.9, 
171,5/20/2022,140,0.22, ,0.01,H,684, ,9.8, ,73.6, ,46.1, ,59.3, ,89, ,31, ,57, ,43.9, ,3.9, ,92.7, ,65.6, 
171,5/21/2022,141,0.22, ,0, ,689, ,10.5, ,78.7, ,45.4, ,60.6, ,85, ,32, ,58, ,45.9, ,3.4, ,82.1, ,65.3, 
171,5/22/2022,142,0.21, ,0, ,671, ,11.8, ,75.5, ,48.3, ,59.5, ,90, ,42, ,68, ,48.9, ,3.7, ,89.3, ,65.4, 
171,5/23/2022,143,0.22, ,0, ,675, ,11.8, ,75.8, ,49.5, ,61.5, ,89, ,38, ,63, ,48.9, ,3.4, ,82.7, ,65.7, 
171,5/24/2022,144,0.25,R,0, ,681, ,12.2, ,88.7,Y,50.0, ,69.7,Y,91,H,21,H,49,Y,49.9,Y,3.0, ,72.1, ,66.1, 
171,5/25/2022,145,0.25,R,0, ,638, ,13.0, ,87.1,Y,55.2, ,71.9,R,90, ,33, ,--,R,--,I,5.4, ,130.2, ,68.5, 
171,5/26/2022,146,0.18, ,0, ,561, ,13.7, ,70.3, ,53.0, ,61.0, ,89, ,61, ,75, ,52.9, ,4.8, ,115.3, ,67.6, 
171,5/27/2022,147,0.19, ,0, ,603, ,13.3, ,67.8, ,55.4, ,60.8, ,88, ,62, ,73, ,52.2, ,4.8, ,115.9, ,67.8, 
171,5/28/2022,148,0.20, ,0, ,638, ,13.7, ,69.9, ,55.7, ,61.9, ,88, ,49, ,72, ,52.9, ,4.9, ,118.8, ,68.4, 
171,5/29/2022,149,0.21, ,0, ,697, ,12.0, ,68.9, ,53.0, ,59.6, ,88, ,50, ,69, ,49.3, ,4.4, ,105.1, ,68.6, 
171,5/30/2022,150,0.21, ,0, ,695, ,11.1, ,69.8, ,50.0, ,58.4, ,83, ,47, ,67, ,47.4, ,4.2, ,100.3, ,67.9, 
171,5/31/2022,151,0.22, ,0, ,695, ,11.5, ,75.8, ,46.9, ,60.9, ,93, ,38, ,63, ,48.3, ,3.3, ,79.5, ,67.3, 
