13,5/1/2022,121,0.22, ,0, ,683, ,8.6, ,69.9, ,44.8, ,58.1, ,92, ,30, ,52, ,40.8, ,5.6, ,133.4, ,54.6, 
13,5/2/2022,122,0.17, ,0, ,518, ,7.7, ,62.8, ,47.5, ,54.8, ,68, ,42, ,52, ,37.8, ,6.3, ,150.9, ,54.7, 
13,5/3/2022,123,0.24, ,0, ,703,R,6.5, ,70.4, ,43.8, ,58.8, ,61, ,28, ,38, ,33.4, ,5.6, ,134.3, ,54.6, 
13,5/4/2022,124,0.26, ,0, ,700, ,6.7, ,77.3, ,52.8, ,66.3, ,38, ,22, ,30, ,34.3, ,5.2, ,123.8, ,55.0, 
13,5/5/2022,125,0.22, ,0, ,544, ,7.7, ,73.1, ,53.5, ,62.3, ,57, ,27, ,40, ,37.9, ,6.1, ,147.3, ,55.8, 
13,5/6/2022,126,0.17, ,0, ,497, ,11.1, ,68.2, ,47.8, ,57.9, ,93, ,54, ,68, ,47.3, ,6.1, ,145.9, ,56.0, 
13,5/7/2022,127,0.18, ,0.00, ,598, ,9.3, ,64.0, ,44.7, ,52.5, ,98, ,40, ,69, ,42.7, ,5.6, ,134.9, ,56.3, 
13,5/8/2022,128,0.11, ,0.11, ,404, ,6.9, ,51.7, ,35.5, ,43.3, ,95, ,50, ,72, ,35.0, ,6.6, ,158.1, ,55.7, 
13,5/9/2022,129,0.11, ,0.11, ,433, ,6.4, ,49.4, ,33.2,Y,39.7,Y,92, ,54, ,77,Y,33.0,Y,6.3, ,151.9, ,54.2, 
13,5/10/2022,130,0.13, ,0, ,521, ,6.2, ,52.8, ,32.4,Y,40.2,Y,91, ,49, ,73,Y,32.4,Y,5.1, ,123.2, ,53.3, 
13,5/11/2022,131,0.20, ,0, ,719, ,5.6, ,59.7, ,32.4,Y,46.8, ,75, ,38, ,51, ,29.8, ,5.0, ,119.0, ,52.8, 
13,5/12/2022,132,0.21, ,0, ,664, ,5.4, ,63.4, ,40.8, ,52.2, ,69, ,24, ,41, ,29.0, ,5.4, ,130.6, ,53.2, 
13,5/13/2022,133,0.24, ,0, ,707, ,7.0, ,72.0, ,41.9, ,58.8, ,59, ,30, ,41, ,35.3, ,4.9, ,118.8, ,53.7, 
13,5/14/2022,134,0.26, ,0, ,711, ,9.8, ,79.9, ,50.9, ,66.7, ,62, ,30, ,44, ,43.9, ,5.4, ,130.0, ,54.7, 
13,5/15/2022,135,0.26, ,0, ,689, ,11.4, ,82.1, ,57.6, ,69.1, ,73, ,31, ,47, ,48.0, ,5.7, ,136.3, ,56.0, 
13,5/16/2022,136,0.24, ,0, ,722, ,10.6, ,73.8, ,51.4, ,63.2, ,79, ,34, ,54, ,46.1, ,4.4, ,106.0, ,56.9, 
13,5/17/2022,137,0.26, ,0, ,730, ,8.5, ,78.1, ,50.3, ,65.2, ,64, ,28, ,40, ,40.4, ,5.2, ,124.5, ,56.9, 
13,5/18/2022,138,0.28, ,0, ,701, ,9.1, ,84.4, ,55.7, ,71.7, ,54, ,21, ,34, ,42.0, ,5.2, ,125.4, ,57.4, 
13,5/19/2022,139,0.28, ,0, ,666, ,6.7, ,79.0, ,54.8, ,68.4, ,46, ,8, ,28, ,34.1, ,5.8, ,139.4, ,58.0, 
13,5/20/2022,140,0.29, ,0, ,746,R,3.7,Y,75.9, ,47.8, ,63.0, ,34, ,13, ,19,Y,19.9,Y,6.7, ,160.1, ,57.6, 
13,5/21/2022,141,0.27, ,0, ,731, ,4.9,Y,75.9, ,51.5, ,64.8, ,37, ,17, ,23,Y,26.4,Y,5.7, ,135.9, ,57.4, 
13,5/22/2022,142,0.28, ,0, ,716, ,6.2, ,79.4, ,53.8, ,67.1, ,42, ,18, ,27, ,32.4, ,5.6, ,133.6, ,57.7, 
13,5/23/2022,143,0.28, ,0, ,715, ,8.2, ,81.6, ,54.9, ,69.4, ,46, ,25, ,33, ,39.3, ,5.6, ,134.1, ,58.0, 
13,5/24/2022,144,0.30, ,0, ,719, ,7.7, ,85.5, ,60.3, ,74.6, ,42, ,18, ,26, ,37.9, ,5.6, ,135.3, ,58.7, 
13,5/25/2022,145,0.30, ,0, ,703, ,9.3, ,90.5, ,62.6, ,77.6, ,43, ,20, ,29, ,42.6, ,5.1, ,122.2, ,59.5, 
13,5/26/2022,146,0.27, ,0, ,649, ,9.7, ,84.1, ,55.5, ,71.2, ,65, ,23, ,37, ,43.8, ,5.3, ,127.2, ,60.4, 
13,5/27/2022,147,0.22, ,0, ,600, ,11.1, ,75.2, ,52.7, ,63.7, ,71, ,41, ,55, ,47.3, ,5.5, ,130.9, ,60.2, 
13,5/28/2022,148,0.15, ,0, ,415, ,10.6, ,66.7, ,49.4, ,57.0, ,92, ,47, ,67, ,46.2, ,6.6, ,159.3, ,60.2, 
13,5/29/2022,149,0.23, ,0, ,702, ,8.6, ,68.0, ,47.0, ,57.2, ,93, ,32, ,54, ,40.7, ,4.7, ,112.9, ,59.5, 
13,5/30/2022,150,0.25, ,0, ,747, ,6.8, ,70.4, ,48.2, ,59.4, ,60, ,24, ,39, ,34.8, ,5.3, ,126.2, ,59.1, 
13,5/31/2022,151,0.29, ,0, ,751, ,6.3, ,78.8, ,50.8, ,65.6, ,49, ,19, ,29, ,32.8, ,6.8, ,163.9, ,59.0, 
