253,5/1/2022,121,0.18, ,0, ,672, ,11.8, ,62.8, ,50.6, ,55.0, ,87, ,68, ,80, ,48.8, ,6.4, ,154.7, ,57.8, 
253,5/2/2022,122,0.14, ,0, ,507, ,11.0, ,62.6, ,39.4, ,53.2, ,91, ,66, ,80, ,47.1, ,5.6, ,134.7, ,58.4, 
253,5/3/2022,123,0.20, ,0, ,698,R,9.6, ,66.2, ,35.2,Y,51.2, ,95, ,52, ,75, ,43.5, ,4.7, ,112.5, ,56.6,Y
253,5/4/2022,124,0.17, ,0, ,661, ,11.2, ,60.9, ,37.2, ,49.9, ,97, ,77, ,91, ,47.5, ,4.0, ,96.1, ,56.4,Y
253,5/5/2022,125,0.17, ,0, ,572, ,12.5, ,66.4, ,48.1, ,56.2, ,98, ,53, ,81, ,50.4, ,3.8, ,91.6, ,58.2, 
253,5/6/2022,126,0.17, ,0.02, ,588, ,15.8,Y,69.9, ,53.7, ,60.9, ,97, ,72, ,87,Y,56.9,Y,3.2, ,76.7, ,60.1, 
253,5/7/2022,127,0.18, ,0, ,626, ,12.4, ,62.6, ,49.7, ,55.3, ,97, ,71, ,83, ,50.2, ,7.4, ,177.5, ,60.7, 
253,5/8/2022,128,0.16, ,0.01, ,587, ,10.2, ,59.5, ,40.5, ,51.7, ,92, ,59, ,78, ,44.9, ,5.7, ,136.4, ,59.9, 
253,5/9/2022,129,0.18, ,0.00, ,668, ,8.8, ,59.5, ,38.9, ,49.3, ,96, ,52, ,74, ,41.2, ,3.3, ,80.3, ,60.4, 
253,5/10/2022,130,0.19, ,0, ,695, ,9.0, ,59.5, ,37.0,Y,49.7, ,96, ,58, ,74, ,41.9, ,5.3, ,126.7, ,61.1, 
253,5/11/2022,131,0.19, ,0, ,717,R,10.0, ,60.1, ,40.9, ,51.3, ,93, ,65, ,78, ,44.5, ,5.0, ,120.8, ,62.8, 
253,5/12/2022,132,0.19, ,0, ,677, ,10.9, ,62.0, ,42.0, ,53.2, ,96, ,60, ,79, ,46.8, ,5.1, ,122.8, ,63.2, 
253,5/13/2022,133,0.17, ,0, ,604, ,13.0, ,66.6, ,43.2, ,55.9, ,96, ,64, ,85, ,51.6, ,5.8, ,140.2, ,64.4, 
253,5/14/2022,134,0.18, ,0, ,671, ,13.4, ,63.3, ,50.5, ,55.3, ,98, ,78, ,90, ,52.4, ,5.1, ,123.0, ,66.9, 
253,5/15/2022,135,0.10, ,0, ,371, ,14.1, ,62.5, ,51.3, ,56.4, ,97, ,83, ,91, ,53.7, ,5.3, ,127.3, ,66.3, 
253,5/16/2022,136,0.07, ,0.02, ,313, ,13.1, ,60.2, ,45.1, ,54.6, ,97, ,77, ,90, ,51.7, ,4.9, ,118.7, ,64.2, 
253,5/17/2022,137,0.18, ,0, ,637, ,11.4, ,61.4, ,43.8, ,53.5, ,93, ,70, ,81, ,47.9, ,5.3, ,127.2, ,64.4, 
253,5/18/2022,138,0.21, ,0, ,715, ,11.6, ,71.2, ,39.5, ,56.2, ,97, ,48, ,75, ,48.5, ,4.5, ,107.3, ,65.4, 
253,5/19/2022,139,0.21, ,0, ,720, ,11.2, ,64.4, ,48.6, ,56.3, ,93, ,54, ,72, ,47.4, ,6.5, ,155.3, ,67.0, 
253,5/20/2022,140,0.21, ,0, ,737,R,9.6, ,67.4, ,39.7, ,54.1, ,92, ,41, ,67, ,43.3, ,5.5, ,130.8, ,66.8, 
253,5/21/2022,141,0.19, ,0, ,731,R,10.4, ,64.8, ,36.8,Y,50.8, ,96, ,65, ,83, ,45.7, ,3.8, ,91.4, ,66.2, 
253,5/22/2022,142,0.19, ,0, ,712, ,11.4, ,63.0, ,44.1, ,53.5, ,95, ,68, ,82, ,48.1, ,4.4, ,106.8, ,67.4, 
253,5/23/2022,143,0.20, ,0, ,722, ,10.7, ,62.5, ,41.1, ,52.9, ,96, ,65, ,78, ,46.4, ,4.8, ,115.3, ,67.0, 
253,5/24/2022,144,0.21, ,0, ,724, ,11.7, ,74.2, ,40.2, ,56.4, ,96, ,55, ,76, ,48.8, ,3.0,Y,70.9,Y,67.9,H
253,5/25/2022,145,0.21,R,0, ,713, ,13.1, ,74.8, ,44.7, ,59.3, ,94, ,55, ,76, ,51.8, ,2.8,Y,66.3,Y,69.4,Y
253,5/26/2022,146,0.18, ,0, ,613, ,13.7, ,66.7, ,53.3, ,58.8, ,94, ,69, ,81, ,52.9, ,4.0, ,97.0, ,70.1,Y
253,5/27/2022,147,0.10, ,0.19, ,372, ,13.7, ,65.2, ,53.1, ,58.0, ,96, ,68, ,83, ,53.0, ,3.2,Y,76.2,Y,68.6, 
253,5/28/2022,148,0.17, ,0.02, ,595, ,14.7, ,68.4, ,53.3, ,59.3, ,98, ,62, ,85, ,54.8, ,3.6, ,87.5, ,68.8, 
253,5/29/2022,149,0.21, ,0, ,746,R,12.0, ,62.5, ,48.4, ,55.9, ,95, ,68, ,78, ,49.3, ,7.5, ,179.6, ,68.2, 
253,5/30/2022,150,0.20, ,0, ,743,R,10.9, ,61.4, ,42.9, ,53.0, ,95, ,67, ,79, ,46.8, ,5.5, ,130.9, ,66.9, 
253,5/31/2022,151,0.21, ,0, ,747,R,11.4, ,65.9, ,42.3, ,54.8, ,94, ,61, ,78, ,48.1, ,4.4, ,105.1, ,67.6, 
