178,5/1/2022,121,0.21, ,0.00, ,694,R,9.4, ,72.2, ,42.9, ,56.6, ,94, ,33, ,60, ,42.9, ,4.3, ,104.2, ,61.0, 
178,5/2/2022,122,0.16, ,0, ,564, ,9.8, ,63.4, ,43.8, ,53.6, ,90, ,40, ,70, ,44.0, ,5.0, ,120.6, ,60.8, 
178,5/3/2022,123,0.23, ,0.00, ,707,R,8.0, ,77.5, ,38.6, ,58.0, ,92, ,22, ,49, ,38.7, ,3.9, ,92.8, ,60.2, 
178,5/4/2022,124,0.24, ,0, ,704,R,9.3, ,80.1, ,42.2, ,62.3, ,93, ,24, ,49, ,42.7, ,4.0, ,95.9, ,61.2, 
178,5/5/2022,125,0.17, ,0, ,547, ,10.8, ,65.3, ,47.9, ,56.3, ,91, ,34, ,70, ,46.5, ,5.5, ,131.0, ,61.1, 
178,5/6/2022,126,0.13, ,0.01, ,453, ,13.8, ,65.6, ,53.7, ,58.7, ,94, ,71, ,82, ,53.2, ,4.2, ,101.6, ,61.8, 
178,5/7/2022,127,0.19, ,0, ,632, ,9.9, ,64.0, ,48.9, ,56.0, ,84, ,50, ,65, ,44.3, ,5.3, ,127.4, ,62.1, 
178,5/8/2022,128,0.20, ,0, ,680, ,7.2,Y,57.7, ,42.4, ,50.8, ,72, ,42, ,57,Y,36.2,Y,6.9, ,165.5, ,60.4, 
178,5/9/2022,129,0.18, ,0, ,661, ,7.2,Y,55.5, ,39.9, ,48.3, ,86, ,44, ,63,Y,36.2,Y,5.2, ,124.9, ,58.9, 
178,5/10/2022,130,0.19, ,0.00, ,710,R,7.3,Y,56.7, ,35.4,Y,46.9,Y,93, ,44, ,67,Y,36.3,Y,4.3, ,103.4, ,58.2,Y
178,5/11/2022,131,0.20, ,0, ,720,R,7.8, ,62.3, ,34.1,Y,50.1, ,94, ,41, ,64, ,38.2, ,3.8, ,92.1, ,58.4, 
178,5/12/2022,132,0.19, ,0, ,685, ,8.6, ,61.4, ,36.7,Y,50.8, ,93, ,48, ,68, ,40.7, ,4.0, ,95.7, ,59.0, 
178,5/13/2022,133,0.22, ,0.00, ,705, ,11.4, ,73.6, ,42.2, ,59.2, ,94, ,42, ,66, ,47.9, ,4.2, ,100.0, ,60.5, 
178,5/14/2022,134,0.25, ,0.00, ,722,R,12.2, ,81.8, ,48.8, ,65.0, ,95, ,26, ,58, ,49.7, ,3.8, ,91.8, ,62.9, 
178,5/15/2022,135,0.21, ,0, ,671, ,12.9, ,71.2, ,50.5, ,58.6, ,92, ,60, ,77, ,51.3, ,6.0, ,144.7, ,63.5, 
178,5/16/2022,136,0.20, ,0, ,692, ,11.9, ,63.8, ,49.4, ,55.8, ,92, ,65, ,78, ,49.2, ,7.6, ,181.5, ,62.7, 
178,5/17/2022,137,0.23, ,0, ,721, ,11.1, ,75.2, ,48.9, ,58.6, ,91, ,41, ,66, ,47.3, ,6.4, ,152.7, ,62.8, 
178,5/18/2022,138,0.25, ,0, ,722, ,11.2, ,87.1, ,44.2, ,67.3, ,93, ,22, ,49, ,47.6, ,4.1, ,98.5, ,64.0, 
178,5/19/2022,139,0.26, ,0, ,721, ,10.8, ,77.8, ,55.1, ,67.4, ,84, ,27, ,47, ,46.6, ,4.7, ,111.8, ,65.9, 
178,5/20/2022,140,0.27, ,0, ,758,R,6.5,R,76.8, ,47.9, ,61.9, ,71, ,12, ,--,R,--,I,5.1, ,122.2, ,65.0, 
178,5/21/2022,141,0.26, ,0, ,746,R,8.7, ,76.6, ,41.9, ,61.3, ,92, ,20, ,47, ,41.0, ,4.4, ,106.4, ,64.1, 
178,5/22/2022,142,0.24, ,0, ,717, ,10.7, ,77.6, ,45.5, ,62.1, ,90, ,31, ,56, ,46.3, ,4.9, ,117.1, ,64.5, 
178,5/23/2022,143,0.25, ,0, ,727, ,11.0, ,81.6, ,46.3, ,64.3, ,93, ,27, ,53, ,46.9, ,4.6, ,109.7, ,65.0, 
178,5/24/2022,144,0.27, ,0, ,738,R,10.1, ,92.8,Y,46.8, ,70.3,Y,93, ,13, ,40,Y,44.8,Y,2.8, ,67.7, ,65.9, 
178,5/25/2022,145,0.27,R,0, ,727, ,11.5, ,92.7,Y,51.4, ,72.1,Y,90, ,22, ,43,Y,48.3,Y,3.3, ,79.1, ,67.4, 
178,5/26/2022,146,0.18, ,0, ,615, ,12.6, ,66.4, ,52.5, ,58.2, ,85, ,63, ,76, ,50.7, ,5.4, ,130.0, ,66.8, 
178,5/27/2022,147,0.18, ,0, ,644, ,12.3, ,62.8, ,51.5, ,56.5, ,91, ,68, ,79, ,50.0, ,6.0, ,144.7, ,65.8, 
178,5/28/2022,148,0.19, ,0, ,621, ,12.6, ,64.8, ,52.3, ,58.0, ,93, ,55, ,77, ,50.7, ,5.4, ,130.2, ,65.0, 
178,5/29/2022,149,0.23, ,0, ,749,R,9.9, ,70.2, ,45.7, ,59.3, ,94, ,31, ,58, ,44.4, ,4.7, ,111.8, ,64.9, 
178,5/30/2022,150,0.23, ,0, ,757,R,9.6, ,70.9, ,44.4, ,58.9, ,91, ,31, ,57, ,43.5, ,4.3, ,104.4, ,64.7, 
178,5/31/2022,151,0.25, ,0, ,745,R,9.5, ,78.6, ,46.0, ,62.9, ,95, ,25, ,49, ,43.2, ,4.6, ,110.9, ,64.8, 
