136,9/1/2022,244,0.25, ,0, ,504, ,30.8, ,123.6,R,86.2, ,99.6, ,63, ,29, ,48, ,76.2, ,4.2, ,100.5, ,87.2, 
136,9/2/2022,245,0.24, ,0, ,499, ,34.4,Y,116.6,Y,86.1, ,98.2, ,76, ,40, ,55,Y,79.5,Y,5.2, ,125.5, ,87.4, 
136,9/3/2022,246,0.25, ,0, ,508, ,30, ,--,S,85.5, ,98.2, ,64, ,29, ,48, ,75.4, ,4.5, ,108.6, ,87.8, 
136,9/4/2022,247,0.24, ,0, ,436, ,30.2, ,--,S,87.4, ,103.6,Y,58,H,22,H,41,Y,75.6,Y,4.3, ,103.7, ,88.0, 
136,9/5/2022,248,0.29,R,0, ,518, ,24.5, ,--,S,85.8, ,103.7,Y,58,H,15,H,33,Y,69.3,Y,5.1, ,123.5, ,88.2, 
136,9/6/2022,249,0.29,R,0, ,510, ,28.1, ,--,S,83.8, ,103.1,Y,65,H,19,H,39,Y,73.4,Y,5.6, ,135.1, ,88.1,Y
136,9/7/2022,250,0.23,R,0, ,478, ,39.8,R,--,S,86.5, ,99.1,H,76,H,39,H,--,R,--,I,5.0, ,120.2, ,88.2,Y
136,9/8/2022,251,0.13, ,0, ,237, ,28.4, ,117.8,Y,84.1, ,93.4, ,70, ,34, ,53, ,73.7, ,4.9, ,117.8, ,88.1,Y
136,9/9/2022,252,0.03,R,1.41, ,54, ,27.4, ,90.1, ,75.2, ,81.4, ,96, ,47, ,75, ,72.7, ,5.2, ,125.6, ,86.7, 
136,9/10/2022,253,0.05, ,0.08, ,177, ,28.3, ,84.4,Y,75.0, ,79.6, ,92, ,69, ,82, ,73.6, ,3.6, ,86.8, ,83.9, 
136,9/11/2022,254,0.14, ,0, ,386, ,30.9,Y,109.4, ,75.5, ,86.4, ,89, ,53, ,72,Y,76.3,Y,4.3, ,102.8, ,83.3, 
136,9/12/2022,255,0.09, ,0, ,250, ,29.1, ,93.9, ,76.5, ,85.5, ,83, ,55, ,70, ,74.4, ,3.3, ,79.1, ,83.4, 
136,9/13/2022,256,0.20, ,0, ,491, ,26.1, ,97.0, ,76.0, ,87.7, ,83, ,43, ,58, ,71.2, ,4.3, ,103.1, ,83.6, 
136,9/14/2022,257,0.21, ,0, ,487, ,24.1, ,107.4, ,74.2, ,87.2, ,74, ,41, ,55, ,68.9, ,4.4, ,105.8, ,83.6, 
136,9/15/2022,258,0.22, ,0, ,510, ,19.8, ,120.2,Y,70.4, ,86.2, ,73, ,31, ,46, ,63.2, ,4.2, ,101.5, ,83.1, 
136,9/16/2022,259,0.23, ,0, ,501, ,18.1, ,112.4, ,70.1, ,86.0, ,72, ,25, ,43, ,60.6, ,4.6, ,111.5, ,82.4, 
136,9/17/2022,260,0.22, ,0, ,501, ,19.2, ,113.5, ,69.3, ,86.0, ,75, ,24, ,45, ,62.4, ,4.7, ,112.1, ,82.0, 
136,9/18/2022,261,0.22, ,0, ,501, ,20.3, ,126.0,R,67.2, ,86.0, ,72, ,28, ,48, ,64.0, ,4.2, ,101.5, ,81.6, 
136,9/19/2022,262,0.23, ,0, ,495, ,16.1, ,--,S,65.7, ,85.0, ,74, ,17, ,39, ,57.4, ,4.5, ,106.9, ,81.1, 
136,9/20/2022,263,0.24, ,0, ,484, ,15.3, ,--,S,67.4, ,84.8, ,60, ,20, ,37, ,56.0, ,5.4, ,128.8, ,80.8, 
136,9/21/2022,264,0.24, ,0, ,493, ,15.7, ,103.2, ,69.9, ,85.8, ,63, ,20, ,37, ,56.6, ,5.3, ,126.8, ,80.8, 
136,9/22/2022,265,0.23,H,0, ,485, ,17.6, ,--,S,66.6, ,88.2, ,63,H,22,H,39, ,59.8, ,4.3, ,103.7, ,80.5, 
136,9/23/2022,266,0.23, ,0, ,422, ,21.2, ,112.2, ,74.7, ,94.0, ,54, ,25, ,39, ,65.2, ,4.7, ,113.5, ,80.7, 
136,9/24/2022,267,0.24, ,0, ,446, ,24.1, ,116.5,Y,79.5, ,97.0,Y,55, ,28, ,40,Y,68.8,Y,4.6, ,111.3, ,81.6, 
136,9/25/2022,268,0.25, ,0, ,446, ,21.0, ,--,S,79.7, ,98.2,Y,45,H,16,H,34,Y,64.8,Y,4.7, ,113.8, ,82.4, 
136,9/26/2022,269,0.26, ,0, ,479, ,15.3, ,120.3,R,81.1,Y,96.6,Y,47, ,10, ,26,Y,55.9,Y,4.6, ,110.2, ,82.9, 
136,9/27/2022,270,0.26,R,0, ,448, ,17.5, ,122.0,R,75.3, ,95.3, ,49, ,15, ,31, ,59.8, ,5.2, ,125.4, ,82.7, 
136,9/28/2022,271,0.22,H,0, ,424, ,27.0,Y,--,S,80.5, ,94.9,H,69,H,30,H,48,Y,72.2,Y,4.4, ,106.4, ,82.8, 
136,9/29/2022,272,0.15, ,0, ,344, ,27.2,Y,101.1, ,79.9, ,89.3, ,84, ,41, ,58,Y,72.5,Y,3.9, ,93.1, ,83.2, 
136,9/30/2022,273,0.20, ,0, ,444, ,22.2, ,117.2,Y,76.6, ,88.8, ,68, ,28, ,48, ,66.5, ,4.3, ,104.2, ,83.0, 
