62,9/1/2022,244,0.25, ,0, ,545, ,13.7, ,101.1, ,72.6, ,87.5, ,53, ,21, ,31, ,53.0, ,2.8, ,66.8, ,78.5, 
62,9/2/2022,245,0.24, ,0, ,564, ,17.5, ,101.5, ,72.6, ,85.7, ,63, ,27, ,42, ,59.6, ,2.9, ,70.5, ,80.1, 
62,9/3/2022,246,0.25, ,0, ,564, ,18.3, ,103.9, ,79.7,Y,90.0,Y,46, ,29, ,38,Y,61.0,Y,3.3, ,78.7, ,82.4,Y
62,9/4/2022,247,0.22, ,0, ,490, ,20.0, ,100.6, ,76.2,Y,85.9, ,70, ,31, ,47, ,63.5, ,3.8, ,91.1, ,83.7,Y
62,9/5/2022,248,0.23, ,0, ,563, ,20.6, ,104.3, ,73.2, ,85.1, ,74, ,30, ,50, ,64.4, ,2.6, ,62.7, ,83.8,Y
62,9/6/2022,249,0.24, ,0, ,557, ,17.8, ,103.1, ,72.5, ,86.4, ,68, ,22, ,41, ,60.2, ,3.0, ,73.1, ,83.9,Y
62,9/7/2022,250,0.24, ,0, ,546, ,17.7, ,104.0, ,73.7,Y,87.5, ,70, ,23, ,40, ,60.0, ,3.5, ,82.8, ,84.4,Y
62,9/8/2022,251,0.16, ,0, ,306, ,17.2, ,100.9, ,74.3,Y,87.1, ,68, ,24, ,39, ,59.2, ,3.8, ,91.6, ,83.9,Y
62,9/9/2022,252,0.07, ,0.62, ,90, ,21.9, ,88.8, ,68.6, ,77.6, ,100, ,34, ,68, ,66.1, ,7.0,R,167.8,R,81.5,Y
62,9/10/2022,253,0.06, ,0, ,207, ,23.1,Y,81.8, ,68.7, ,73.1, ,100, ,56, ,83,Y,67.7,Y,2.3, ,55.0, ,78.1, 
62,9/11/2022,254,0.13,R,0.03, ,376, ,23.7,Y,88.4, ,68.6, ,74.3, ,100, ,50, ,82,Y,68.4,Y,1.8, ,43.8, ,78.1, 
62,9/12/2022,255,0.08,R,0.00, ,281, ,23.5,Y,86.1, ,67.2, ,72.6, ,100, ,65, ,86,Y,68.1,Y,1.9, ,44.5, ,77.8, 
62,9/13/2022,256,0.14,R,0, ,418, ,20.0, ,83.6, ,64.9, ,71.4, ,100, ,53, ,76, ,63.5, ,2.2, ,53.5, ,78.1, 
62,9/14/2022,257,0.15,R,0, ,454, ,18.6, ,80.9, ,61.4, ,67.4, ,100, ,53, ,81, ,61.5, ,2.1, ,51.3, ,77.5, 
62,9/15/2022,258,0.15,R,0, ,454, ,17.1, ,83.2, ,60.3, ,66.8, ,100, ,43, ,76, ,59.0, ,1.9, ,45.5, ,77.2, 
62,9/16/2022,259,0.17,R,0, ,520, ,16.6, ,83.0, ,57.3, ,66.8, ,100, ,43, ,74, ,58.3, ,2.1, ,50.5, ,76.4, 
62,9/17/2022,260,0.15,R,0.00, ,479, ,16.6, ,82.3, ,57.8, ,65.7, ,100, ,41, ,77, ,58.2, ,2.1, ,49.8, ,76.1, 
62,9/18/2022,261,0.15,R,0, ,472, ,15.5, ,81.1, ,58.1, ,66.2, ,98, ,41, ,70, ,56.3, ,2.1, ,51.4, ,76.4, 
62,9/19/2022,262,0.17, ,0, ,502, ,15.9, ,84.1, ,57.3, ,66.7, ,100, ,33, ,71, ,57.1, ,2.5, ,60.0, ,75.6, 
62,9/20/2022,263,0.18, ,0, ,513, ,15.9, ,87.9, ,58.1, ,69.0, ,100, ,29, ,66, ,57.1, ,2.8, ,67.6, ,75.4, 
62,9/21/2022,264,0.18, ,0.01, ,519, ,14.9, ,85.7, ,59.3, ,69.8, ,100, ,29, ,60, ,55.2, ,2.3, ,54.2, ,74.7, 
62,9/22/2022,265,0.19, ,0, ,533, ,11.7, ,92.2, ,60.8, ,73.1, ,73, ,14, ,42, ,48.7, ,3.5, ,83.6, ,73.9, 
62,9/23/2022,266,0.20, ,0,H,490,H,11.7,H,94.4, ,64.2, ,78.4,H,61,H,22,H,35, ,48.7, ,3.5,H,85.1,H,74.0,H
62,9/24/2022,267,0,H,0,H,496,H,11.9,H,95.1, ,70.7, ,80.0,H,--,H,--,H,34, ,49.0, ,2.7,H,64.6,H,75.5,H
62,9/25/2022,268,0,H,0,H,498,H,12.8,H,95.4, ,70.3, ,79.7,H,--,H,--,H,37, ,51.1, ,1.7,H,41.8,H,76.7,H
62,9/26/2022,269,0,H,0,H,496,H,14.4,H,95.4, ,65.5, ,80.7,H,--,H,--,H,40, ,54.4, ,1.9,H,46.2,H,76.0,H
62,9/27/2022,270,0,H,0,H,501,H,15.5,H,100.3, ,72.1, ,83.5,H,--,H,--,H,40, ,56.3, ,3.2,H,77.1,H,76.8,H
62,9/28/2022,271,0,H,0,H,516,H,16.8,H,98.6, ,66.6, ,80.6,H,--,H,--,H,47, ,58.6, ,3.0,H,72.5,H,76.4,H
62,9/29/2022,272,0,H,0,H,485,H,18.6,H,88.7, ,63.3, ,75.1,H,--,H,--,H,62, ,61.4, ,3.6,H,86.6,H,76.2,H
62,9/30/2022,273,0,H,0.00,R,430,H,17.6,H,82.3, ,56.8, ,65.4,H,--,H,--,H,82, ,59.9, ,1.8,H,42.0,H,74.0,H
