222,9/1/2022,244,0.23, ,0, ,608,R,13.4, ,103.7, ,59.3, ,79.0, ,70, ,20, ,40, ,52.4, ,3.4, ,81.9, ,70.6, 
222,9/2/2022,245,0.28, ,0, ,604,R,12.2, ,99.9, ,62.1, ,81.4, ,70, ,15, ,33, ,49.8, ,5.9, ,140.4, ,71.7, 
222,9/3/2022,246,0.22, ,0, ,593,R,13.5, ,95.5, ,60.6, ,78.4, ,67, ,25, ,41, ,52.6, ,3.6, ,86.0, ,71.9, 
222,9/4/2022,247,0.23, ,0, ,583, ,13.3, ,103.6, ,60.0, ,80.0, ,69, ,20, ,38, ,52.2, ,3.5, ,83.2, ,71.5, 
222,9/5/2022,248,0.24,R,0, ,559, ,16.1, ,109.4,Y,62.0, ,84.1,Y,67, ,19, ,40,Y,57.4,Y,4.0, ,95.9, ,72.0, 
222,9/6/2022,249,0.21,R,0, ,521, ,19.0, ,113.5,R,68.1,Y,85.5,Y,69, ,24, ,46,Y,62.1,Y,2.7, ,64.1, ,73.2, 
222,9/7/2022,250,0.21, ,0, ,723,R,21.1,Y,104.9, ,73.8,R,90.1,R,76, ,29, ,--,R,--,I,3.4, ,81.7, ,75.2, 
222,9/8/2022,251,0.24, ,0, ,539, ,17.7, ,111.3,Y,71.1,Y,86.5,Y,74, ,22, ,41,Y,60.0,Y,4.5, ,108.7, ,75.3, 
222,9/9/2022,252,0.28, ,0, ,528, ,13.6, ,105.8, ,68.7,Y,85.7,Y,70, ,17, ,32,Y,52.8,Y,6.3, ,150.1, ,74.6, 
222,9/10/2022,253,0.20, ,0, ,434, ,15.2, ,90.8, ,63.6, ,76.8, ,82, ,30, ,48, ,55.9, ,4.7, ,113.9, ,73.9, 
222,9/11/2022,254,0.09, ,0, ,266, ,16.6, ,88.7, ,63.7, ,74.7, ,83, ,32, ,57, ,58.3, ,1.9, ,46.7, ,73.0, 
222,9/12/2022,255,0.15, ,0, ,384, ,17.7, ,85.9, ,63.2, ,74.5, ,91, ,37, ,61, ,60.1, ,4.1, ,98.6, ,73.4, 
222,9/13/2022,256,0.19, ,0, ,522, ,15.5, ,80.4, ,59.1, ,70.0, ,83, ,49, ,62, ,56.4, ,7.0, ,167.3, ,72.4, 
222,9/14/2022,257,0.17, ,0, ,517, ,14.3, ,76.9, ,53.0, ,65.3, ,96, ,47, ,67, ,54.1, ,4.9, ,116.5, ,69.3, 
222,9/15/2022,258,0.16, ,0, ,504, ,14.4, ,79.8, ,51.6, ,65.3, ,97, ,44, ,68, ,54.4, ,3.2, ,75.9, ,69.0, 
222,9/16/2022,259,0.17, ,0, ,509, ,14.5, ,82.0, ,51.9, ,66.7, ,98, ,41, ,65, ,54.5, ,3.2, ,76.1, ,68.7, 
222,9/17/2022,260,0.17, ,0, ,380, ,14.0, ,77.4, ,54.9, ,66.1, ,91, ,48, ,64, ,53.5, ,8.2, ,196.0, ,68.4, 
222,9/18/2022,261,0.06,R,0.31, ,228, ,15.9, ,68.4,Y,55.9, ,60.8, ,99, ,61, ,87, ,57.0, ,6.2, ,148.6, ,67.6, 
222,9/19/2022,262,0.10, ,0.83, ,352, ,16.8, ,72.3, ,57.8, ,63.7, ,99, ,61, ,83, ,58.6, ,4.4, ,104.4, ,67.7, 
222,9/20/2022,263,0.13, ,0.01, ,441, ,17.6, ,75.6, ,57.9, ,64.6, ,99, ,55, ,85, ,59.9, ,2.9, ,70.2, ,68.2, 
222,9/21/2022,264,0.11, ,0, ,358, ,16.7, ,74.6, ,56.5, ,63.5, ,99, ,62, ,84, ,58.5, ,4.0, ,95.4, ,68.0, 
222,9/22/2022,265,0.16, ,0, ,503, ,15.0, ,80.9, ,54.9, ,66.1, ,99, ,37, ,68, ,55.4, ,5.9, ,140.4, ,67.3, 
222,9/23/2022,266,0.16, ,0, ,506,R,15.9, ,93.9, ,54.5, ,70.8, ,98, ,33, ,62, ,57.1, ,3.4, ,81.2, ,67.8, 
222,9/24/2022,267,0.16, ,0, ,506,R,16.5, ,91.0, ,54.4, ,70.4, ,99, ,32, ,65, ,58.1, ,2.7, ,65.8, ,68.2, 
222,9/25/2022,268,0.16, ,0, ,490, ,16.2, ,98.4, ,54.4, ,73.1, ,95, ,27, ,58, ,57.5, ,2.5, ,59.9, ,68.6, 
222,9/26/2022,269,0.16, ,0, ,483, ,18.0,Y,92.2, ,57.0, ,73.0, ,98, ,34, ,65,Y,60.5,Y,2.6, ,61.4, ,69.3, 
222,9/27/2022,270,0.15, ,0, ,455, ,16.9, ,84.7, ,57.2, ,69.0, ,99, ,42, ,70, ,58.7, ,3.6, ,85.6, ,69.3, 
222,9/28/2022,271,0.14, ,0, ,447, ,15.4, ,81.9, ,52.0, ,66.5, ,99, ,42, ,70, ,56.2, ,3.8, ,91.7, ,68.4, 
222,9/29/2022,272,0.17, ,0, ,478,R,12.4, ,86.6, ,56.6, ,69.2, ,78, ,23, ,51, ,50.3, ,5.2, ,124.3, ,66.7, 
222,9/30/2022,273,0.20, ,0, ,478,R,11.9, ,89.2, ,56.1, ,71.6, ,81, ,26, ,45, ,49.2, ,6.4, ,152.9, ,66.3, 
