197,9/1/2022,244,0.27, ,0, ,549, ,11.4, ,106.8, ,68.4, ,87.0, ,54, ,12, ,26, ,48.1, ,4.8, ,114.1, ,71.0, 
197,9/2/2022,245,0.27, ,0, ,561, ,13.9, ,105.5, ,68.5, ,87.4, ,50, ,18, ,31, ,53.4, ,5.1, ,123.3, ,71.3, 
197,9/3/2022,246,0.23, ,0, ,485, ,15.8, ,102.5, ,67.8, ,84.3, ,60, ,24, ,39, ,56.9, ,4.6, ,109.2, ,71.7, 
197,9/4/2022,247,0.21, ,0.22, ,491, ,18.6,Y,101.2, ,67.0, ,82.0, ,70, ,31, ,50,Y,61.5,Y,4.4, ,106.0, ,71.7, 
197,9/5/2022,248,0.23, ,0, ,554, ,19.3,Y,102.1, ,67.4, ,84.4, ,80, ,30, ,48,Y,62.5,Y,4.1, ,98.9, ,71.9, 
197,9/6/2022,249,0.22, ,0, ,439, ,18.0, ,104.3, ,66.5, ,86.3, ,78, ,25, ,42, ,60.5, ,5.7, ,136.4, ,71.9, 
197,9/7/2022,250,0.22, ,0, ,415, ,16.9, ,101.8, ,70.5, ,88.8,Y,57, ,28, ,36,Y,58.7,Y,5.5, ,132.2, ,72.0, 
197,9/8/2022,251,0.12, ,0, ,278, ,18.2,Y,98.7, ,66.2, ,82.3, ,74, ,36, ,48,Y,60.9,Y,3.8, ,90.4, ,72.1, 
197,9/9/2022,252,0.14, ,0.03, ,285, ,20.1,Y,95.7, ,65.2, ,77.8, ,93, ,38, ,62,Y,63.7,Y,5.6, ,135.5, ,71.7, 
197,9/10/2022,253,0.05, ,0.02, ,186, ,24.2,R,84.8, ,70.3,Y,74.2, ,95, ,63, ,--,R,--,I,3.3, ,78.5, ,71.4, 
197,9/11/2022,254,0.14, ,0.64, ,397, ,24.1,R,109.0, ,66.9, ,76.4, ,97, ,48, ,--,R,--,I,4.4, ,104.5, ,71.8, 
197,9/12/2022,255,0.15, ,0, ,443, ,23.9,R,89.4, ,68.0, ,76.5, ,94, ,61, ,--,R,--,I,6.2, ,148.7, ,71.6, 
197,9/13/2022,256,0.20, ,0, ,493, ,22.3,R,91.9, ,67.6, ,77.0, ,81, ,60, ,--,R,--,I,8.0, ,191.8, ,71.5, 
197,9/14/2022,257,0.21, ,0, ,550, ,16.0, ,79.7, ,58.6, ,70.2, ,89, ,41, ,63, ,57.2, ,7.2, ,172.3, ,70.8, 
197,9/15/2022,258,0.20, ,0, ,550, ,13.6, ,78.9, ,51.6, ,67.0, ,88, ,36, ,60, ,52.7, ,5.3, ,128.0, ,69.6, 
197,9/16/2022,259,0.19, ,0, ,540, ,13.8, ,85.3, ,49.9, ,68.4, ,89, ,33, ,58, ,53.2, ,4.3, ,102.1, ,68.8, 
197,9/17/2022,260,0.20, ,0, ,551, ,14.1, ,78.6, ,56.2, ,67.4, ,88, ,41, ,61, ,53.7, ,7.2, ,173.4, ,68.5, 
197,9/18/2022,261,0.20, ,0, ,529, ,13.1, ,75.1, ,50.3, ,64.0, ,90, ,47, ,65, ,51.8, ,8.4, ,201.5, ,67.7, 
197,9/19/2022,262,0.19, ,0, ,526, ,12.2, ,80.6, ,49.6, ,65.6, ,90, ,39, ,57, ,49.8, ,6.2, ,149.9, ,66.6, 
197,9/20/2022,263,0.19, ,0, ,525, ,13.1, ,78.4, ,49.8, ,66.0, ,81, ,46, ,60, ,51.8, ,6.4, ,153.9, ,66.1, 
197,9/21/2022,264,0.19, ,0, ,543, ,10.9, ,76.2, ,47.8, ,64.0, ,86, ,31, ,53, ,46.7, ,6.3, ,151.0, ,65.7, 
197,9/22/2022,265,0.17, ,0, ,538, ,10.1, ,86.7, ,42.0, ,63.1, ,86, ,27, ,51, ,44.7, ,3.0, ,71.6, ,65.0, 
197,9/23/2022,266,0.18, ,0, ,517, ,11.7, ,93.5, ,44.4, ,69.4, ,78, ,21, ,47, ,48.6, ,3.3, ,79.8, ,64.6, 
197,9/24/2022,267,0.21, ,0, ,495, ,14.3, ,96.3, ,59.4, ,78.9, ,73, ,27, ,42, ,54.1, ,4.8, ,116.0, ,65.2, 
197,9/25/2022,268,0.22, ,0, ,496, ,14.9, ,102.9, ,62.5, ,82.7,Y,65, ,23, ,39,Y,55.2,Y,5.0, ,119.9, ,66.1, 
197,9/26/2022,269,0.21, ,0, ,487, ,13.7, ,102.6, ,60.3, ,81.5,Y,73, ,15, ,37,Y,52.9,Y,4.4, ,106.7, ,66.8, 
197,9/27/2022,270,0.21, ,0, ,495, ,11.9, ,99.9, ,59.4, ,79.6, ,59, ,12, ,34, ,49.1, ,4.4, ,106.3, ,66.9, 
197,9/28/2022,271,0.23, ,0, ,511, ,10.9, ,99.3, ,56.9, ,79.9, ,65, ,15, ,31, ,46.8, ,5.4, ,129.5, ,66.9, 
197,9/29/2022,272,0.25, ,0, ,510, ,10.6, ,95.8, ,55.3, ,77.3, ,65, ,15, ,33, ,46.1, ,7.3, ,175.0, ,66.9, 
197,9/30/2022,273,0.20, ,0, ,500, ,12.1, ,93.7, ,52.4, ,73.2, ,75, ,23, ,43, ,49.5, ,6.0, ,143.1, ,66.7, 
