206,9/1/2022,244,0.25, ,0, ,586, ,15.4, ,99.4, ,58.4, ,79.3, ,72, ,26, ,45, ,56.2, ,4.3, ,104.2, ,78.7, 
206,9/2/2022,245,0.28, ,0, ,587, ,12.8, ,99.5, ,65.2, ,81.8, ,65, ,20, ,35, ,51.2, ,5.5, ,131.3, ,78.1, 
206,9/3/2022,246,0.28, ,0, ,587, ,13.2, ,99.1, ,64.3, ,81.0, ,59, ,20, ,36, ,51.9, ,6.2, ,148.2, ,79.0, 
206,9/4/2022,247,0.24, ,0, ,578, ,15.9, ,98.5, ,62.5, ,81.2, ,71, ,26, ,44, ,57.1, ,3.8, ,91.0, ,79.7, 
206,9/5/2022,248,0.24,R,0, ,548, ,17.2, ,106.4,Y,64.8, ,84.4,Y,69, ,24, ,43,Y,59.2,Y,4.0, ,95.2, ,80.1, 
206,9/6/2022,249,0.24,R,0, ,559, ,19.6,Y,111.4,R,67.3,Y,89.5,R,72, ,23, ,--,R,--,I,3.1, ,75.2, ,80.9,Y
206,9/7/2022,250,0.27, ,0, ,549, ,16.3, ,102.7,Y,71.0,Y,86.4,Y,66, ,23, ,38,Y,57.8,Y,5.1, ,122.2, ,81.5,Y
206,9/8/2022,251,0.27, ,0, ,527, ,14.9, ,103.4,Y,68.6,Y,86.1,Y,53, ,24, ,35,Y,55.3,Y,5.5, ,133.1, ,81.3,Y
206,9/9/2022,252,0.23, ,0, ,530, ,17.0, ,100.5, ,67.2,Y,84.3,Y,62, ,27, ,42,Y,58.9,Y,4.1, ,98.6, ,81.4,Y
206,9/10/2022,253,0.14, ,0, ,290, ,17.0, ,86.5, ,68.4,Y,76.3, ,70, ,42, ,55, ,58.9, ,5.8, ,138.0, ,81.1,Y
206,9/11/2022,254,0.18, ,0, ,376, ,14.2, ,89.0, ,67.5,Y,77.5, ,75, ,27, ,44, ,53.9, ,4.9, ,117.5, ,80.4,Y
206,9/12/2022,255,0.22, ,0, ,490, ,11.2, ,91.6, ,65.6, ,77.4, ,52, ,24, ,35, ,47.6, ,4.9, ,118.2, ,80.0,Y
206,9/13/2022,256,0.19, ,0, ,460, ,13.7, ,81.6, ,60.1, ,69.0, ,74, ,39, ,56, ,52.9, ,7.6,Y,183.3,Y,79.5,Y
206,9/14/2022,257,0.19, ,0, ,534, ,13.9, ,79.2, ,53.7, ,66.9, ,91, ,43, ,62, ,53.3, ,6.6, ,157.3, ,78.6, 
206,9/15/2022,258,0.18, ,0, ,503, ,13.7, ,79.1, ,53.1, ,65.6, ,90, ,43, ,64, ,53.0, ,5.6, ,134.1, ,78.0, 
206,9/16/2022,259,0.17, ,0, ,525, ,14.0, ,82.1, ,52.1, ,66.3, ,94, ,39, ,63, ,53.5, ,3.8, ,91.5, ,77.4, 
206,9/17/2022,260,0.19, ,0, ,517, ,12.7, ,82.5, ,52.2, ,65.3, ,90, ,33, ,59, ,50.8, ,4.8, ,116.3, ,76.9, 
206,9/18/2022,261,0.10, ,0.07, ,235, ,14.6, ,74.8, ,57.0, ,64.4, ,93, ,44, ,71, ,54.8, ,6.9,Y,165.8,Y,76.5, 
206,9/19/2022,262,0.09, ,0.03, ,308, ,17.7, ,74.9, ,60.2, ,65.6, ,97, ,59, ,82, ,60.0, ,5.4, ,129.8, ,76.0, 
206,9/20/2022,263,0.16, ,0, ,509, ,16.3, ,80.6, ,59.2, ,68.0, ,99, ,39, ,70, ,57.7, ,3.6, ,86.7, ,75.8, 
206,9/21/2022,264,0.16, ,0, ,456, ,14.4, ,78.4, ,55.5, ,66.0, ,93, ,46, ,66, ,54.3, ,4.8, ,114.8, ,75.3, 
206,9/22/2022,265,0.19, ,0, ,521, ,13.9, ,81.6, ,52.8, ,66.1, ,94, ,38, ,63, ,53.3, ,6.0, ,143.0, ,74.4, 
206,9/23/2022,266,0.18, ,0, ,519, ,14.6, ,88.0, ,52.3, ,70.1, ,91, ,33, ,58, ,54.7, ,3.4, ,81.9, ,74.0, 
206,9/24/2022,267,0.19, ,0, ,516,R,14.3, ,91.9, ,53.2, ,72.5, ,92, ,25, ,52, ,54.1, ,3.6, ,85.2, ,74.2, 
206,9/25/2022,268,0.19, ,0, ,490, ,15.4, ,91.1, ,60.8, ,75.0, ,78, ,34, ,52, ,56.2, ,4.8, ,116.0, ,74.4, 
206,9/26/2022,269,0.19, ,0, ,483, ,15.5, ,90.8, ,58.7, ,73.9, ,80, ,35, ,54, ,56.3, ,5.1, ,121.5, ,74.8, 
206,9/27/2022,270,0.19, ,0, ,502, ,12.8, ,87.7, ,58.4, ,71.2, ,73, ,30, ,49, ,51.1, ,6.0, ,145.1, ,74.8, 
206,9/28/2022,271,0.20, ,0, ,488, ,12.5, ,87.8, ,54.8, ,71.3, ,79, ,28, ,48, ,50.4, ,6.2, ,148.1, ,74.4, 
206,9/29/2022,272,0.17, ,0, ,481, ,15.3, ,84.6, ,56.9, ,69.7, ,93, ,32, ,62, ,56.0, ,4.9, ,118.0, ,74.3, 
206,9/30/2022,273,0.17, ,0, ,486, ,13.6, ,88.3, ,54.5, ,70.3, ,92, ,28, ,54, ,52.7, ,3.4, ,80.5, ,73.9, 
