159,9/1/2022,244,--,N,0, ,567, ,15.2, ,103.7, ,74.9,Y,87.0, ,60, ,19, ,35, ,55.8, ,3.3, ,79.6, ,85.2, 
159,9/2/2022,245,--,N,0, ,518, ,18.3, ,102.6, ,72.2, ,86.2, ,70, ,26, ,43, ,61.0, ,3.5, ,83.1, ,85.9, 
159,9/3/2022,246,--,N,0, ,532, ,18.0, ,105.4, ,76.0,Y,89.0,Y,63, ,26, ,39,Y,60.5,Y,3.6, ,85.9, ,86.5, 
159,9/4/2022,247,--,N,0, ,532, ,19.5, ,109.3,Y,79.7,R,89.9,Y,65, ,19, ,41,Y,62.8,Y,3.5, ,85.2, ,87.4, 
159,9/5/2022,248,--,N,0, ,542, ,21.3, ,103.8, ,74.8,Y,88.2,Y,75, ,29, ,47,Y,65.3,Y,3.5, ,84.1, ,88.0, 
159,9/6/2022,249,--,N,0, ,531, ,20.6, ,103.4, ,72.0, ,86.1, ,75, ,28, ,48, ,64.3, ,3.4, ,82.4, ,88.1, 
159,9/7/2022,250,--,N,0, ,496, ,19.6, ,104.3, ,73.0, ,86.7,Y,77, ,23, ,45,Y,62.9,Y,3.2, ,77.0, ,88.1, 
159,9/8/2022,251,--,N,0, ,315, ,17.7, ,101.7, ,73.1,Y,85.7, ,66, ,24, ,42, ,60.1, ,3.1, ,74.1, ,87.2, 
159,9/9/2022,252,--,N,0.21, ,194, ,19.3, ,96.2, ,69.9, ,84.9,H,100,H,30,H,47, ,62.5, ,4.3, ,102.7, ,86.4, 
159,9/10/2022,253,--,N,0, ,168, ,23.9,Y,80.6, ,69.5, ,75.5, ,100, ,64, ,79,Y,68.7,Y,3.2, ,76.8, ,83.7, 
159,9/11/2022,254,--,N,0.10, ,483, ,22.9,Y,92.5, ,70.7, ,79.3, ,96, ,41, ,67,Y,67.4,Y,3.5, ,84.7, ,82.5, 
159,9/12/2022,255,--,N,0, ,440, ,22.2,Y,88.6, ,69.5, ,77.1, ,98, ,49, ,70,Y,66.5,Y,3.1, ,75.3, ,82.4, 
159,9/13/2022,256,--,N,0, ,393, ,19.1, ,85.7, ,67.7, ,75.5, ,86, ,43, ,63, ,62.1, ,3.3, ,80.2, ,81.3, 
159,9/14/2022,257,--,N,0, ,443, ,18.4, ,84.6, ,65.6, ,72.8, ,89, ,40, ,67, ,61.1, ,3.3, ,79.6, ,80.3, 
159,9/15/2022,258,--,N,0, ,477, ,16.6, ,83.9, ,63.8, ,72.1, ,81, ,38, ,62, ,58.2, ,3.6, ,86.9, ,80.1, 
159,9/16/2022,259,--,N,0, ,518, ,16.9, ,84.1, ,60.5, ,70.8, ,88, ,42, ,66, ,58.7, ,3.6, ,85.2, ,79.4, 
159,9/17/2022,260,--,N,0, ,383, ,16.4, ,80.8, ,61.3, ,69.2, ,90, ,44, ,67, ,57.9, ,3.0, ,71.7, ,78.7, 
159,9/18/2022,261,--,N,0, ,495, ,15.5, ,79.8, ,60.9, ,69.9, ,85, ,41, ,62, ,56.3, ,3.8, ,91.9, ,78.7, 
159,9/19/2022,262,--,N,0, ,525, ,15.0, ,83.6, ,58.0, ,69.0, ,90, ,34, ,62, ,55.4, ,3.3, ,78.1, ,78.1, 
159,9/20/2022,263,--,N,0, ,521, ,15.5, ,85.0, ,60.5, ,71.2, ,87, ,30, ,60, ,56.4, ,3.4, ,81.3, ,78.0, 
159,9/21/2022,264,--,N,0, ,529, ,13.7, ,83.9, ,59.5, ,70.2, ,88, ,27, ,54, ,52.9, ,3.3, ,79.6, ,78.0, 
159,9/22/2022,265,--,N,0, ,539, ,10.6, ,91.6, ,56.6, ,72.8, ,69, ,14, ,39, ,46.1, ,3.2, ,75.8, ,77.4, 
159,9/23/2022,266,--,N,0, ,494, ,10.7, ,95.2, ,59.0, ,76.5, ,62, ,21, ,34, ,46.4, ,3.2, ,77.7, ,77.6, 
159,9/24/2022,267,--,N,0, ,486, ,12.1, ,94.6, ,65.4, ,78.1, ,62, ,16, ,37, ,49.6, ,3.2, ,77.8, ,78.8, 
159,9/25/2022,268,--,N,0, ,492, ,12.5, ,95.3, ,64.4, ,77.7, ,61, ,20, ,39, ,50.5, ,3.2, ,75.6, ,79.3, 
159,9/26/2022,269,--,N,0, ,438, ,13.5, ,96.9, ,64.6, ,78.2, ,66, ,24, ,41, ,52.5, ,3.1, ,73.7, ,79.5, 
159,9/27/2022,270,--,N,0, ,483, ,13.9, ,100.3, ,64.3, ,80.2, ,61, ,21, ,39, ,53.4, ,3.1, ,74.9, ,79.6, 
159,9/28/2022,271,--,N,0, ,478, ,16.5, ,98.3, ,65.0, ,79.1, ,79, ,25, ,49, ,58.1, ,3.3, ,79.8, ,80.1, 
159,9/29/2022,272,--,N,0, ,474, ,18.5, ,90.1, ,63.2, ,74.7, ,90, ,41, ,63, ,61.2, ,3.2, ,77.5, ,80.1, 
159,9/30/2022,273,--,N,0, ,471, ,17.5, ,83.1, ,62.8, ,71.4, ,88, ,43, ,67, ,59.7, ,3.6, ,85.4, ,79.5, 
