39,9/1/2022,244,0.23, ,0, ,574, ,18.0, ,104.5, ,63.6, ,82.2, ,83, ,22, ,48, ,60.5, ,2.6, ,63.2, ,80.5, 
39,9/2/2022,245,0.25, ,0, ,570, ,17.1, ,106.9,Y,66.6, ,85.7, ,87, ,16, ,41, ,59.1, ,3.5, ,83.2, ,81.7, 
39,9/3/2022,246,0.23, ,0, ,559, ,16.0, ,100.7, ,65.7, ,82.2, ,75, ,24, ,43, ,57.2, ,2.8, ,68.1, ,80.2, 
39,9/4/2022,247,0.23, ,0, ,554, ,17.4, ,105.3, ,64.8, ,84.9, ,81, ,18, ,42, ,59.5, ,3.2, ,77.2, ,80.3, 
39,9/5/2022,248,0.22, ,0, ,543, ,18.9, ,106.4,Y,69.0, ,85.6, ,80, ,18, ,45, ,61.9, ,2.9, ,69.2, ,81.0, 
39,9/6/2022,249,0.24,R,0, ,552, ,19.9, ,109.3,Y,69.1, ,88.8,Y,78, ,21, ,43,Y,63.4,Y,2.9, ,69.7, ,81.7, 
39,9/7/2022,250,0.26,R,0, ,542, ,17.2, ,108.3,Y,71.3,Y,90.0,Y,80, ,19, ,36,Y,59.2,Y,3.9, ,94.1, ,81.9, 
39,9/8/2022,251,0.23, ,0, ,526, ,16.8, ,101.7, ,67.9, ,84.2, ,73, ,21, ,42, ,58.6, ,3.7, ,89.1, ,80.8, 
39,9/9/2022,252,0.23, ,0, ,500, ,18.7, ,103.1, ,69.4, ,87.0,Y,74, ,24, ,43,Y,61.6,Y,4.2, ,100.7, ,81.0, 
39,9/10/2022,253,0.16,R,0.00, ,313, ,20.5, ,95.9, ,76.5,R,84.7,Y,65, ,37, ,50,Y,64.2,Y,4.3, ,103.7, ,81.0, 
39,9/11/2022,254,0.19, ,0, ,450, ,16.7, ,95.3, ,70.8,Y,82.3, ,70, ,28, ,44, ,58.3, ,3.3, ,79.8, ,80.3, 
39,9/12/2022,255,0.23, ,0, ,517, ,13.5, ,95.9, ,66.7, ,81.5, ,62, ,24, ,37, ,52.6, ,4.1, ,97.2, ,79.8, 
39,9/13/2022,256,0.18, ,0, ,406, ,12.3, ,91.4, ,66.1, ,77.1, ,58, ,22, ,39, ,49.9, ,4.4, ,105.4, ,78.5, 
39,9/14/2022,257,0.19, ,0, ,546, ,12.8, ,83.4, ,56.5, ,70.1, ,76, ,32, ,51, ,51.2, ,4.7, ,112.7, ,76.7, 
39,9/15/2022,258,0.19, ,0, ,533, ,13.2, ,83.9, ,56.7, ,70.5, ,76, ,33, ,52, ,52.0, ,4.6, ,109.6, ,75.9, 
39,9/16/2022,259,0.18, ,0, ,530, ,13.7, ,85.0, ,55.4, ,69.7, ,82, ,34, ,55, ,52.9, ,3.9, ,94.5, ,75.7, 
39,9/17/2022,260,0.19, ,0, ,527, ,13.1, ,86.2, ,53.9, ,70.2, ,88, ,27, ,52, ,51.7, ,3.6, ,86.5, ,75.4, 
39,9/18/2022,261,0.13, ,0, ,347, ,13.1, ,79.9, ,54.8, ,66.7, ,82, ,36, ,59, ,51.7, ,4.7, ,112.3, ,74.8, 
39,9/19/2022,262,0.10, ,0.04, ,291, ,16.9, ,75.4, ,62.0, ,66.8, ,97, ,52, ,75, ,58.7, ,4.6, ,109.4, ,74.4, 
39,9/20/2022,263,0.15, ,0.07, ,469, ,17.0, ,81.4, ,62.6, ,69.9, ,96, ,41, ,68, ,58.9, ,3.0, ,72.5, ,74.4, 
39,9/21/2022,264,0.17, ,0, ,513, ,14.9, ,81.3, ,59.0, ,69.3, ,92, ,37, ,61, ,55.3, ,4.4, ,105.4, ,74.6, 
39,9/22/2022,265,0.17, ,0, ,641,R,13.8, ,83.4, ,57.9, ,74.3, ,87, ,34, ,48, ,53.2, ,3.7, ,88.6, ,75.5, 
39,9/23/2022,266,0.18, ,0, ,528,R,14.5, ,90.3, ,52.2, ,69.9, ,92, ,28, ,58, ,54.5, ,2.9, ,69.7, ,74.4, 
39,9/24/2022,267,0.19, ,0, ,510, ,15.5, ,95.1, ,56.3, ,74.1, ,91, ,27, ,54, ,56.3, ,2.8, ,67.9, ,75.3, 
39,9/25/2022,268,0.19, ,0, ,488, ,15.5, ,96.5, ,59.4, ,77.3, ,87, ,24, ,48, ,56.3, ,2.7, ,64.3, ,76.7, 
39,9/26/2022,269,0.19, ,0, ,490, ,17.4, ,98.4, ,61.3, ,78.8, ,88, ,26, ,52, ,59.5, ,2.7, ,64.8, ,77.8, 
39,9/27/2022,270,0.18, ,0, ,477, ,16.2, ,95.7, ,63.5, ,77.4, ,75, ,29, ,51, ,57.6, ,3.5, ,84.2, ,78.4, 
39,9/28/2022,271,0.18, ,0, ,497, ,14.2, ,93.2, ,54.4, ,72.9, ,86, ,25, ,51, ,54.0, ,3.2, ,77.4, ,77.4, 
39,9/29/2022,272,0.17, ,0, ,490, ,14.1, ,90.4, ,54.4, ,71.1, ,88, ,26, ,54, ,53.6, ,3.4, ,81.8, ,76.6, 
39,9/30/2022,273,0.17, ,0, ,486, ,14.7, ,90.6, ,55.1, ,71.1, ,90, ,27, ,57, ,54.9, ,2.8, ,66.3, ,76.1, 
