195,9/1/2022,244,0.28, ,0, ,610,R,10.9, ,103.7, ,68.8, ,86.7, ,45, ,15, ,25, ,46.9, ,3.3, ,80.2, ,81.6, 
195,9/2/2022,245,0.28, ,0, ,600, ,8.7, ,105.2, ,75.7, ,88.8, ,32, ,8, ,19, ,41.0, ,3.6, ,87.1, ,81.4, 
195,9/3/2022,246,0.26, ,0, ,595, ,9.4, ,102.4, ,66.1, ,85.4, ,37, ,13, ,22, ,42.8, ,3.4, ,82.1, ,80.9, 
195,9/4/2022,247,0.27, ,0, ,589, ,9.7, ,104.4, ,77.0, ,88.2, ,29, ,11, ,21, ,43.7, ,3.6, ,86.8, ,80.3, 
195,9/5/2022,248,0.29, ,0, ,576, ,9.4, ,109.7,Y,80.6,Y,93.4,Y,27, ,9, ,18,Y,43.0,Y,3.9, ,94.3, ,80.1, 
195,9/6/2022,249,0.29,R,0, ,574, ,11.7, ,112.4,Y,81.9,Y,95.7,Y,31, ,12, ,20,Y,48.8,Y,4.0, ,95.3, ,80.3, 
195,9/7/2022,250,0.26, ,0, ,552, ,10.4, ,107.4,Y,80.0,Y,92.7,Y,30, ,11, ,20,Y,45.6,Y,3.1, ,75.5, ,80.7,Y
195,9/8/2022,251,0.27, ,0, ,528, ,11.2, ,108.0,Y,77.9,Y,92.2,Y,37, ,12, ,22,Y,47.6,Y,3.6, ,87.5, ,80.7,Y
195,9/9/2022,252,0.18, ,0, ,343, ,11.9, ,101.3, ,75.4, ,87.2, ,39, ,18, ,27, ,49.1, ,3.1, ,73.5, ,80.5, 
195,9/10/2022,253,0.16, ,0, ,336, ,12.5, ,89.9, ,71.2, ,78.5, ,46, ,25, ,37, ,50.4, ,2.8, ,67.4, ,79.8, 
195,9/11/2022,254,0.21, ,0, ,500, ,10.1, ,93.5, ,68.8, ,79.9, ,50, ,12, ,29, ,44.8, ,2.6, ,62.1, ,79.1, 
195,9/12/2022,255,0.10, ,0, ,230, ,12.1, ,87.1, ,70.7, ,76.4, ,51, ,27, ,39, ,49.5, ,2.1,Y,51.5,Y,78.5, 
195,9/13/2022,256,0.18, ,0, ,547, ,12.5, ,82.0, ,59.3, ,69.6, ,75, ,33, ,50, ,50.4, ,3.1, ,73.2, ,77.7, 
195,9/14/2022,257,0.16, ,0, ,521, ,12.5, ,78.4, ,54.6, ,65.3, ,88, ,34, ,59, ,50.5, ,2.9, ,69.4, ,76.9, 
195,9/15/2022,258,0.17, ,0, ,526, ,12.3, ,78.8, ,52.4, ,64.9, ,84, ,38, ,59, ,50.1, ,2.4, ,58.3, ,76.1, 
195,9/16/2022,259,0.15, ,0, ,439, ,11.9, ,81.1, ,54.2, ,66.1, ,79, ,33, ,54, ,49.1, ,2.7, ,65.8, ,75.8, 
195,9/17/2022,260,0.16, ,0, ,469, ,11.6, ,78.8, ,55.1, ,66.1, ,75, ,34, ,53, ,48.5, ,3.2, ,75.9, ,75.4, 
195,9/18/2022,261,0.07, ,0.19, ,210, ,12.9, ,75.2, ,56.2, ,63.0, ,94, ,32, ,65, ,51.2, ,3.3, ,78.4, ,74.8, 
195,9/19/2022,262,0.09, ,0.57, ,304, ,16.8,Y,74.6, ,58.5, ,63.0, ,100, ,62, ,85,Y,58.5,Y,2.4, ,56.9, ,73.8, 
195,9/20/2022,263,0.11, ,0.00, ,369, ,15.8, ,75.9, ,56.3, ,63.8, ,100, ,46, ,78, ,56.8, ,2.5, ,59.0, ,73.5, 
195,9/21/2022,264,0.08, ,0.07, ,271, ,14.0, ,75.0, ,57.6, ,63.0, ,93, ,44, ,71, ,53.5, ,2.8, ,68.1, ,73.3, 
195,9/22/2022,265,0.17, ,0, ,516, ,12.4, ,80.1, ,56.8, ,66.8, ,75, ,35, ,55, ,50.2, ,3.9, ,94.1, ,72.8, 
195,9/23/2022,266,0.18, ,0, ,511, ,13.0, ,87.1, ,58.7, ,71.9, ,80, ,29, ,49, ,51.5, ,3.7, ,88.1, ,72.8, 
195,9/24/2022,267,0.20, ,0, ,508, ,11.8, ,91.6, ,61.2, ,76.7, ,58, ,22, ,37, ,48.8, ,3.6, ,86.5, ,73.1, 
195,9/25/2022,268,0.20, ,0, ,491, ,12.4, ,93.3, ,69.0, ,78.9, ,55, ,24, ,37, ,50.3, ,3.6, ,85.5, ,73.5, 
195,9/26/2022,269,0.19, ,0, ,482, ,15.1, ,92.3, ,69.8, ,78.1, ,60, ,29, ,46, ,55.7, ,3.4, ,82.5, ,73.9, 
195,9/27/2022,270,0.17, ,0, ,487, ,13.0, ,88.6, ,60.1, ,73.2, ,86, ,24, ,46, ,51.4, ,2.6, ,62.9, ,73.7, 
195,9/28/2022,271,0.18, ,0, ,487, ,9.8, ,88.2, ,58.8, ,72.7, ,55, ,21, ,36, ,44.0, ,2.8, ,66.4, ,73.9, 
195,9/29/2022,272,0.18, ,0, ,484, ,11.5, ,85.3, ,58.1, ,71.2, ,66, ,31, ,44, ,48.2, ,3.3, ,78.8, ,73.7, 
195,9/30/2022,273,0.18, ,0, ,476, ,11.7, ,87.9, ,62.8, ,74.3, ,54, ,26, ,40, ,48.6, ,3.3, ,80.1, ,73.5, 
