64,9/1/2022,244,0.23, ,0, ,582, ,15.4, ,100.5, ,53.6, ,73.2, ,100, ,25, ,55, ,56.2, ,3.0, ,72.2, ,82.0,Y
64,9/2/2022,245,0.23, ,0, ,579, ,15.2, ,103.7,Y,54.2, ,75.2,Y,97, ,22, ,51,Y,55.7,Y,2.9,Y,69.5,Y,82.2,Y
64,9/3/2022,246,0.25,R,0, ,574, ,13.2, ,112.0,R,55.6, ,79.8,R,93, ,13, ,--,R,--,I,2.6,Y,62.9,Y,82.6,Y
64,9/4/2022,247,0.23,R,0, ,563, ,14.2, ,111.3,R,59.2, ,--,S,74,H,16,H,--,Q,--,Q,3.0, ,71.9, ,83.0,Y
64,9/5/2022,248,0.22,R,0, ,561, ,16.5, ,112.6,R,63.5,Y,--,S,73,H,19,H,--,Q,--,Q,2.8,Y,68.0,Y,83.7,Y
64,9/6/2022,249,0.24,R,0, ,568, ,17.7, ,110.0,R,63.7,Y,--,S,82,H,21,H,--,Q,--,Q,2.9, ,70.1, ,84.3,Y
64,9/7/2022,250,0.23,R,0, ,0,R,19.2, ,67.9,Y,66.3,Y,66.9, ,86, ,21, ,85, ,62.3, ,1.2,R,28.6,R,84.8,Y
64,9/8/2022,251,0.21,R,0, ,509, ,18.3, ,103.4,Y,60.0, ,79.8,R,99, ,24, ,--,R,--,I,2.9, ,69.0, ,84.9,Y
64,9/9/2022,252,0.14,R,0, ,334, ,19.0, ,100.1, ,63.0,Y,80.3,R,93,H,30,H,--,R,--,I,2.9, ,68.4, ,84.9,Y
64,9/10/2022,253,0.06,R,0, ,215, ,22.4,Y,87.6, ,--,S,77.4,R,86,H,46,H,--,R,--,I,3.1, ,75.4, ,84.7,Y
64,9/11/2022,254,0.10,R,0, ,299, ,23.1,Y,91.3, ,68.7,R,76.5,R,92,H,51,H,--,R,--,I,2.2,Y,53.8,Y,84.1,Y
64,9/12/2022,255,0.18, ,0, ,494, ,20.0, ,90.6, ,60.5, ,73.5,Y,98, ,48, ,71,Y,63.5,Y,3.3, ,79.0, ,83.8,Y
64,9/13/2022,256,0.18, ,0, ,551, ,16.5, ,84.8, ,53.9, ,66.9, ,98, ,45, ,73, ,58.1, ,3.3, ,79.6, ,83.7,Y
64,9/14/2022,257,0.17, ,0, ,527, ,15.0, ,80.0, ,54.5, ,64.5, ,97, ,45, ,72, ,55.4, ,3.0, ,72.1, ,83.4,Y
64,9/15/2022,258,0.18, ,0, ,549, ,15.1, ,80.9, ,56.7, ,66.2, ,92, ,43, ,69, ,55.6, ,3.3, ,79.0, ,83.0,Y
64,9/16/2022,259,0.17, ,0, ,525, ,15.0, ,80.3, ,52.7, ,64.5, ,98, ,45, ,72, ,55.5, ,3.2, ,76.3, ,82.7,Y
64,9/17/2022,260,0.12, ,0, ,406, ,14.4, ,75.9, ,49.4, ,60.9, ,99, ,50, ,79, ,54.3, ,2.8, ,67.9, ,82.3,Y
64,9/18/2022,261,0.16, ,0, ,479, ,14.3, ,76.0, ,48.1, ,63.8, ,99, ,50, ,70, ,54.1, ,3.7, ,87.9, ,81.7,Y
64,9/19/2022,262,0.07, ,0.00, ,250, ,17.9, ,73.9, ,61.2,Y,66.9, ,99, ,66, ,80, ,60.4, ,2.9, ,69.8, ,81.3,Y
64,9/20/2022,263,0.17, ,0, ,529, ,16.6, ,80.7, ,51.2, ,66.8, ,100, ,39, ,74, ,58.2, ,2.9, ,70.0, ,80.7,Y
64,9/21/2022,264,0.17, ,0, ,528, ,13.7, ,82.3, ,44.7, ,63.1, ,100, ,35, ,70, ,53.0, ,2.6, ,63.4, ,80.6,Y
64,9/22/2022,265,0.18, ,0, ,546, ,14.0, ,89.5, ,50.2, ,66.4, ,97, ,25, ,63, ,53.5, ,2.7, ,65.8, ,80.4,Y
64,9/23/2022,266,0.19, ,0, ,549,R,11.6, ,95.0, ,43.1, ,66.1, ,100, ,15, ,53, ,48.4, ,2.4, ,58.2, ,80.4,Y
64,9/24/2022,267,0.18, ,0, ,521, ,14.1, ,90.8, ,44.1, ,64.8, ,100, ,31, ,67, ,53.7, ,2.8, ,66.7, ,80.3,Y
64,9/25/2022,268,0.16, ,0, ,478, ,16.8, ,86.6, ,56.3, ,67.0, ,100, ,40, ,74, ,58.6, ,2.9, ,70.0, ,80.3,Y
64,9/26/2022,269,0.15, ,0, ,474, ,16.8, ,87.6, ,56.4, ,65.9, ,100, ,41, ,77, ,58.5, ,2.9, ,69.2, ,80.3,Y
64,9/27/2022,270,0.16, ,0, ,496, ,16.5, ,86.3, ,53.3, ,66.3, ,100, ,44, ,75, ,58.1, ,3.0, ,70.9, ,80.3,Y
64,9/28/2022,271,0.17, ,0, ,501, ,15.2, ,93.7, ,49.6, ,66.8, ,100, ,35, ,68, ,55.9, ,2.6, ,63.6, ,80.3,Y
64,9/29/2022,272,0.16, ,0, ,500, ,16.0, ,85.7, ,53.6, ,65.2, ,100, ,39, ,75, ,57.2, ,2.9, ,69.0, ,80.3,Y
64,9/30/2022,273,0.14, ,0, ,467, ,16.9, ,82.6, ,55.8, ,64.5, ,100, ,51, ,82, ,58.8, ,2.8, ,67.6, ,80.2,Y
