160,9/1/2022,244,0.22, ,0, ,632,R,14.2, ,80.4, ,52.9, ,63.9, ,95, ,45, ,70, ,54.0, ,4.3, ,104.3, ,74.7, 
160,9/2/2022,245,0.21, ,0, ,625,R,14.1, ,77.6, ,52.7, ,62.7, ,99, ,48, ,72, ,53.7, ,4.0, ,95.8, ,75.1, 
160,9/3/2022,246,0.25,R,0, ,627,R,11.6, ,101.2,R,56.4, ,75.0,Y,85,H,13,H,39,Y,48.5,Y,4.3, ,102.5, ,75.5, 
160,9/4/2022,247,0.23,R,0, ,598, ,12.5, ,98.0,Y,62.3,Y,--,S,65,H,22,H,--,Q,--,Q,4.0, ,97.0, ,76.8, 
160,9/5/2022,248,0.24,R,0, ,581, ,13.2, ,97.5,Y,66.4,R,79.0,R,63,H,20,H,--,R,--,I,3.9, ,92.9, ,78.1,Y
160,9/6/2022,249,0.24, ,0, ,605,R,14.9, ,95.2,Y,63.5,Y,75.6,R,67, ,29, ,--,R,--,I,3.8, ,92.1, ,78.7,Y
160,9/7/2022,250,0.23, ,0, ,598, ,15.8, ,89.0, ,59.5, ,72.2,Y,89, ,35, ,58,Y,56.9,Y,4.0, ,95.1, ,78.8,Y
160,9/8/2022,251,0.20, ,0, ,557, ,16.3, ,87.0, ,57.4, ,71.5,Y,99,H,36,H,62,Y,57.7,Y,3.5, ,84.5, ,78.7,Y
160,9/9/2022,252,0.13,R,0.01, ,331, ,15.5, ,93.7,Y,60.3,Y,72.6,Y,83,H,35,H,57,Y,56.4,Y,3.1, ,73.9, ,78.3,Y
160,9/10/2022,253,0.17, ,0.11, ,444, ,20.1,R,89.7,Y,64.2,Y,73.2,Y,94,H,46,H,--,R,--,I,3.9, ,92.7, ,77.8,Y
160,9/11/2022,254,0.13, ,0.01, ,381, ,21.9,R,85.0, ,62.0,Y,73.5,Y,93, ,56, ,--,R,--,I,3.4, ,81.5, ,77.7,Y
160,9/12/2022,255,0.17, ,0, ,509, ,17.6,Y,79.8, ,58.9, ,66.1, ,97, ,58, ,80,Y,59.9,Y,4.0, ,95.0, ,76.0,Y
160,9/13/2022,256,0.17, ,0, ,536, ,15.7, ,77.2, ,59.1, ,63.2, ,93, ,55, ,79, ,56.8, ,5.3, ,126.7, ,74.9, 
160,9/14/2022,257,0.18, ,0, ,595,R,14.8, ,73.9, ,50.8, ,62.2, ,95, ,52, ,78, ,55.1, ,5.2, ,124.8, ,74.0, 
160,9/15/2022,258,0.19, ,0, ,582,R,14.7, ,75.3, ,51.2, ,61.6, ,100, ,49, ,78, ,54.8, ,5.1, ,122.7, ,73.7, 
160,9/16/2022,259,0.18, ,0, ,581,R,14.1, ,73.1, ,51.1, ,60.4, ,99, ,53, ,78, ,53.6, ,4.9, ,118.0, ,73.1, 
160,9/17/2022,260,0.13, ,0, ,439, ,13.8, ,67.8, ,49.3, ,58.8, ,98, ,61, ,82, ,53.2, ,4.5, ,107.4, ,72.4, 
160,9/18/2022,261,0.10, ,0.10, ,254, ,14.2, ,71.9, ,53.0, ,62.9, ,95, ,50, ,72, ,53.9, ,7.6,R,182.1,R,72.0, 
160,9/19/2022,262,0.04, ,0.10, ,186, ,18.2,Y,68.8, ,60.1,Y,63.8, ,96, ,78, ,90,Y,60.8,Y,4.6, ,110.1, ,70.5, 
160,9/20/2022,263,0.17, ,0, ,549,R,15.7, ,73.0, ,53.7, ,62.5, ,98, ,58, ,81, ,56.7, ,3.7, ,89.3, ,69.5, 
160,9/21/2022,264,0.18, ,0, ,567,R,15.3, ,75.4, ,51.4, ,62.5, ,98, ,53, ,79, ,56.0, ,4.0, ,95.5, ,69.2, 
160,9/22/2022,265,0.21, ,0, ,572,R,14.0, ,85.2, ,57.1, ,68.7, ,96, ,30, ,58, ,53.5, ,5.4, ,129.8, ,69.2, 
160,9/23/2022,266,0.22, ,0, ,574,R,12.8, ,88.4, ,55.4, ,71.8, ,97, ,25, ,48, ,51.2, ,4.7, ,111.6, ,69.7, 
160,9/24/2022,267,0.14, ,0, ,493, ,16.0, ,72.1, ,55.4, ,60.9, ,99, ,63, ,87, ,57.2, ,4.0, ,95.0, ,70.4, 
160,9/25/2022,268,0.12, ,0, ,423, ,16.0, ,71.0, ,56.3, ,61.1, ,99, ,65, ,87, ,57.2, ,4.3, ,102.7, ,70.7, 
160,9/26/2022,269,0.13, ,0, ,431, ,15.6, ,71.1, ,56.9, ,60.8, ,98, ,63, ,86, ,56.5, ,4.6, ,111.5, ,70.8, 
160,9/27/2022,270,0.14, ,0, ,468, ,14.9, ,74.5, ,52.9, ,60.2, ,99, ,57, ,83, ,55.2, ,4.2, ,99.8, ,70.8, 
160,9/28/2022,271,0.16, ,0, ,512, ,14.1, ,78.9, ,51.0, ,61.2, ,99, ,44, ,77, ,53.8, ,3.7, ,88.1, ,70.4, 
160,9/29/2022,272,0.15, ,0, ,515,R,14.0, ,75.0, ,48.7, ,59.1, ,99, ,54, ,82, ,53.6, ,3.4, ,81.7, ,70.3, 
160,9/30/2022,273,0.13, ,0, ,455, ,15.6, ,74.2, ,51.9, ,60.2, ,99, ,60, ,88, ,56.6, ,4.8, ,115.1, ,70.3, 
