233,9/1/2022,244,--,N,0, ,596, ,11.8, ,109.5, ,75.6, ,94.0, ,38, ,10, ,22, ,49.0, ,3.1, ,75.4, ,--,S
233,9/2/2022,245,--,N,0, ,582, ,19.7, ,108.1, ,76.8, ,93.8, ,58, ,21, ,36, ,63.0, ,4.3, ,103.7, ,--,S
233,9/3/2022,246,--,N,0, ,575, ,19.3, ,107.0, ,79.0,Y,94.6, ,64, ,19, ,35, ,62.4, ,4.7, ,112.1, ,--,S
233,9/4/2022,247,--,N,0, ,568, ,18.4, ,108.3, ,78.3, ,94.1, ,60, ,20, ,34, ,61.2, ,3.9, ,93.8, ,--,S
233,9/5/2022,248,--,N,0, ,581, ,13.2, ,108.8, ,76.7, ,93.7, ,46, ,12, ,24, ,51.9, ,4.1, ,98.1, ,--,S
233,9/6/2022,249,--,N,0, ,570, ,10.7, ,109.5, ,72.9, ,94.6,Y,35, ,11, ,19,Y,46.2,Y,5.0, ,120.8, ,66.4,R
233,9/7/2022,250,--,N,0, ,565, ,17.8, ,108.2, ,79.9,Y,94.5,Y,68,H,18,H,32,Y,60.2,Y,4.8, ,115.9, ,66.7,R
233,9/8/2022,251,--,N,0.05, ,501, ,16.4, ,106.7, ,74.8, ,88.9, ,77, ,16, ,35, ,58.0, ,3.4, ,82.1, ,66.9,Y
233,9/9/2022,252,--,N,0, ,126, ,20.0, ,87.4, ,73.7, ,80.2, ,69, ,39, ,57, ,63.5, ,4.9, ,118.8, ,66.6,Y
233,9/10/2022,253,--,N,0.35, ,233, ,21.2,Y,79.6,Y,69.1, ,74.5, ,91, ,63, ,73,Y,65.2,Y,3.2, ,75.7, ,65.5,R
233,9/11/2022,254,--,N,0.15, ,359, ,20.9,Y,90.4, ,65.1, ,74.9, ,93, ,45, ,71,Y,64.8,Y,3.0, ,72.6, ,64.7,R
233,9/12/2022,255,--,N,0, ,313, ,18.6, ,89.8, ,64.5, ,76.1, ,98, ,31, ,60, ,61.4, ,3.3, ,78.2, ,63.9,R
233,9/13/2022,256,--,N,0, ,502, ,17.1, ,92.8, ,66.5, ,78.6, ,84, ,31, ,51, ,59.0, ,3.6, ,86.2, ,63.3,R
233,9/14/2022,257,--,N,0, ,483, ,14.8, ,93.4, ,66.6, ,78.8, ,81, ,25, ,44, ,55.0, ,4.1, ,98.7, ,62.8,R
233,9/15/2022,258,--,N,0, ,571, ,10.1, ,92.0, ,60.6, ,77.5, ,62, ,15, ,31, ,44.8, ,3.4, ,81.3, ,--,S
233,9/16/2022,259,--,N,0, ,565, ,9.8, ,92.8, ,61.1, ,77.8, ,54, ,16, ,30, ,43.9, ,3.4, ,81.8, ,--,S
233,9/17/2022,260,--,N,0, ,572, ,8.7, ,94.3, ,57.6, ,77.7, ,55, ,11, ,27, ,40.9, ,4.0, ,95.7, ,--,S
233,9/18/2022,261,--,N,0, ,576,R,7.0, ,92.5, ,59.6, ,77.9, ,49, ,10, ,21, ,35.5, ,4.3, ,103.9, ,--,S
233,9/19/2022,262,--,N,0, ,559, ,8.2, ,93.0, ,56.7, ,77.4, ,53, ,9, ,25, ,39.3, ,3.8, ,91.7, ,--,S
233,9/20/2022,263,--,N,0, ,551, ,7.8, ,95.8, ,59.8, ,80.4, ,40, ,13, ,22, ,38.0, ,4.8, ,114.9, ,--,S
233,9/21/2022,264,--,N,0, ,561, ,8.1, ,94.3, ,63.0, ,81.1, ,46, ,9, ,22, ,39.2, ,5.2, ,124.9, ,--,S
233,9/22/2022,265,--,N,0, ,554, ,8.4, ,90.8, ,51.4, ,75.6, ,54, ,14, ,28, ,39.9, ,2.8, ,66.4, ,--,S
233,9/23/2022,266,--,N,0, ,495, ,11.5, ,95.8, ,61.9, ,82.1, ,56, ,11, ,31, ,48.1, ,3.3, ,78.2, ,--,S
233,9/24/2022,267,--,N,0, ,460, ,17.4,Y,98.5, ,72.9, ,85.7, ,71, ,26, ,41,Y,59.5,Y,3.3, ,78.3, ,--,S
233,9/25/2022,268,--,N,0, ,516, ,14.1, ,102.3, ,71.3, ,86.7, ,68, ,12, ,33, ,53.7, ,2.6, ,61.8, ,--,S
233,9/26/2022,269,--,N,0, ,535, ,6.9, ,--,S,65.6, ,84.1, ,36, ,6, ,17, ,34.9, ,3.0, ,71.0, ,59.6,R
233,9/27/2022,270,--,N,0, ,485, ,10.1, ,101.9, ,66.9, ,84.4, ,42, ,14, ,25, ,44.7, ,4.2, ,101.3, ,59.4,R
233,9/28/2022,271,--,N,0.37, ,274, ,16.4,Y,98.5, ,68.9, ,82.1, ,64, ,22, ,44,Y,57.8,Y,3.4, ,82.6, ,59.5,R
233,9/29/2022,272,--,N,0, ,480, ,16.1,Y,98.6, ,68.6, ,83.1, ,82, ,21, ,42,Y,57.5,Y,3.8, ,91.1, ,59.5,R
233,9/30/2022,273,--,N,0, ,512, ,11.1, ,99.3, ,61.8, ,81.9, ,69, ,14, ,30, ,47.4, ,4.3, ,102.8, ,59.3,R
