210,5/1/2022,121,0.18, ,0, ,617, ,11.0, ,64.8, ,44.4, ,54.8, ,92, ,55, ,75, ,47.1, ,4.3, ,103.3, ,64.9, 
210,5/2/2022,122,0.16, ,0, ,577, ,10.6, ,63.0, ,44.2, ,53.3, ,92, ,58, ,76, ,46.0, ,4.4, ,105.3, ,65.3, 
210,5/3/2022,123,0.20, ,0, ,672, ,9.2, ,72.6, ,42.6, ,54.6, ,86, ,31, ,63, ,42.4, ,4.3, ,102.0, ,65.0, 
210,5/4/2022,124,0.15, ,0, ,564, ,11.2, ,65.6, ,43.4, ,52.3, ,97, ,52, ,84, ,47.6, ,4.6, ,109.3, ,65.3, 
210,5/5/2022,125,0.16, ,0, ,550, ,11.5, ,65.2, ,47.8, ,55.3, ,98, ,47, ,77, ,48.3, ,3.9, ,94.3, ,65.5, 
210,5/6/2022,126,0.19, ,0, ,633, ,13.3, ,72.0, ,47.4, ,58.8, ,91, ,60, ,79, ,52.2, ,3.8, ,91.3, ,65.9, 
210,5/7/2022,127,0.19, ,0, ,635, ,11.7, ,63.2, ,50.0, ,56.5, ,94, ,58, ,75, ,48.7, ,5.1,Y,121.9,Y,66.8, 
210,5/8/2022,128,0.18, ,0, ,619, ,9.8, ,60.5, ,45.0, ,53.1, ,89, ,53, ,71, ,43.9, ,5.4,Y,130.2,Y,66.4, 
210,5/9/2022,129,0.18, ,0, ,638, ,8.5, ,58.9, ,41.1, ,50.1, ,94, ,47, ,69, ,40.4, ,4.0, ,96.0, ,65.9, 
210,5/10/2022,130,0.17, ,0, ,629, ,8.4,Y,59.6, ,37.3,Y,49.0, ,91, ,53, ,71,Y,39.9,Y,4.6, ,111.4, ,65.5, 
210,5/11/2022,131,0.18, ,0, ,648, ,9.9, ,61.5, ,42.5, ,51.9, ,91, ,58, ,75, ,44.2, ,4.5, ,109.0, ,65.3, 
210,5/12/2022,132,0.18, ,0, ,630, ,9.2, ,65.2, ,37.8, ,52.3, ,90, ,48, ,69, ,42.4, ,3.9, ,94.7, ,65.4, 
210,5/13/2022,133,0.21, ,0, ,666, ,12.0, ,76.1, ,43.6, ,58.2, ,93, ,41, ,72, ,49.3, ,4.0, ,95.4, ,65.7, 
210,5/14/2022,134,0.20, ,0, ,659, ,13.6, ,68.6, ,51.7, ,58.9, ,97, ,59, ,80, ,52.7, ,4.7, ,111.6, ,66.7, 
210,5/15/2022,135,0.10, ,0, ,398, ,13.5, ,62.5, ,51.2, ,56.0, ,97, ,77, ,88, ,52.6, ,3.5, ,84.8, ,67.1, 
210,5/16/2022,136,0.10, ,0, ,379, ,12.4, ,62.3, ,46.4, ,55.6, ,93, ,71, ,82, ,50.2, ,3.8, ,91.7, ,66.6, 
210,5/17/2022,137,0.16, ,0, ,558, ,11.5, ,62.5, ,47.4, ,54.4, ,92, ,68, ,80, ,48.2, ,4.4, ,106.3, ,66.3, 
210,5/18/2022,138,0.21, ,0, ,687, ,11.7, ,69.7, ,43.6, ,58.0, ,90, ,47, ,71, ,48.6, ,4.3, ,103.7, ,66.7, 
210,5/19/2022,139,0.20, ,0, ,681, ,10.9, ,67.8, ,46.4, ,56.1, ,95, ,50, ,71, ,46.8, ,4.2, ,100.5, ,67.5, 
210,5/20/2022,140,0.20, ,0, ,696, ,9.4, ,64.7, ,40.7, ,53.5, ,92, ,44, ,67, ,42.9, ,3.7, ,88.2, ,67.5, 
210,5/21/2022,141,0.19, ,0, ,682, ,10.8, ,61.1, ,39.4, ,52.3, ,90, ,70, ,80, ,46.5, ,4.4, ,104.9, ,67.4, 
210,5/22/2022,142,0.17, ,0, ,619, ,11.5, ,61.3, ,46.3, ,53.5, ,92, ,70, ,82, ,48.2, ,4.2, ,101.7, ,67.7, 
210,5/23/2022,143,0.20, ,0, ,683, ,11.0, ,63.6, ,44.4, ,54.4, ,95, ,62, ,76, ,47.1, ,4.1, ,97.6, ,67.7, 
210,5/24/2022,144,0.22,R,0, ,689, ,11.7, ,76.4,Y,43.7, ,59.5,H,95,H,48,H,68, ,48.8, ,4.0, ,95.6, ,67.9, 
210,5/25/2022,145,0.20, ,0, ,667, ,13.4, ,69.8, ,51.0, ,58.8, ,93, ,58, ,79, ,52.4, ,4.1, ,99.0, ,68.6,Y
210,5/26/2022,146,0.14, ,0.00, ,492, ,14.0, ,69.4, ,53.3, ,58.6, ,97, ,62, ,83, ,53.5, ,3.8, ,90.0, ,69.1,Y
210,5/27/2022,147,0.13, ,0, ,444, ,13.1, ,64.3, ,54.2, ,58.7, ,92, ,63, ,78, ,51.7, ,4.2, ,100.3, ,69.1,Y
210,5/28/2022,148,0.19, ,0, ,646, ,13.5, ,68.9, ,50.7, ,58.7, ,93, ,62, ,80, ,52.5, ,4.1, ,98.1, ,69.2,Y
210,5/29/2022,149,0.20, ,0, ,683, ,11.6, ,65.8, ,49.8, ,56.8, ,93, ,52, ,73, ,48.4, ,5.3,Y,127.8,Y,69.9,Y
210,5/30/2022,150,0.19, ,0, ,685, ,10.8, ,62.2, ,47.0, ,54.3, ,88, ,61, ,75, ,46.6, ,4.7, ,111.7, ,69.8,Y
210,5/31/2022,151,0.21, ,0, ,710, ,10.6, ,66.8, ,46.7, ,55.9, ,88, ,50, ,70, ,46.1, ,4.2, ,101.4, ,69.6,Y
