88,5/1/2022,121,0.25, ,0, ,698, ,6.1, ,75.0, ,42.8, ,59.4, ,67, ,14, ,35, ,31.9, ,6.1, ,146.7, ,70.8, 
88,5/2/2022,122,0.26, ,0, ,683, ,6.1, ,82.7, ,42.2, ,61.8, ,53, ,12, ,32, ,31.8, ,5.6, ,135.5, ,71.3, 
88,5/3/2022,123,0.26, ,0, ,710,R,5.6, ,74.5, ,47.0, ,60.3, ,59, ,12, ,31, ,29.7, ,6.9, ,164.8, ,72.1, 
88,5/4/2022,124,0.27, ,0, ,699, ,5.1, ,87.7, ,41.4, ,65.7, ,50, ,12, ,24, ,27.5, ,5.6, ,135.3, ,72.5, 
88,5/5/2022,125,0.28, ,0, ,708, ,5.3, ,90.1, ,47.4, ,68.7, ,49, ,8, ,22, ,28.4, ,6.0, ,143.7, ,74.4, 
88,5/6/2022,126,0.26, ,0, ,692, ,8.9, ,82.8, ,53.4, ,67.4, ,58, ,23, ,39, ,41.4, ,6.0, ,144.0, ,75.3, 
88,5/7/2022,127,0.24, ,0, ,697, ,10.2, ,75.1, ,50.3, ,62.6, ,76, ,34, ,53, ,45.1, ,7.3, ,174.9, ,75.7, 
88,5/8/2022,128,0.24, ,0, ,718,R,5.7, ,70.9, ,42.3, ,55.3, ,73, ,10, ,38, ,30.3, ,6.0, ,143.2, ,74.4, 
88,5/9/2022,129,0.21, ,0, ,718, ,4.2,Y,64.3, ,34.3, ,48.3, ,58, ,17, ,36,Y,22.7,Y,5.7, ,136.2, ,71.8, 
88,5/10/2022,130,0.22, ,0, ,685, ,4.3,Y,63.0, ,32.0,Y,48.2, ,58, ,22, ,37,Y,23.4,Y,5.6, ,135.0, ,70.1, 
88,5/11/2022,131,0.23, ,0, ,734,R,4.1,Y,62.9, ,34.3, ,49.3, ,61, ,17, ,34,Y,22.3,Y,6.3, ,151.0, ,69.0, 
88,5/12/2022,132,0.25, ,0, ,726,R,4.6, ,72.0, ,35.5, ,56.1, ,55, ,16, ,30, ,24.8, ,6.0, ,144.1, ,69.2, 
88,5/13/2022,133,0.27, ,0, ,731,R,5.2, ,79.3, ,44.4, ,61.4, ,48, ,15, ,28, ,28.0, ,6.2, ,149.7, ,71.0, 
88,5/14/2022,134,0.28, ,0, ,704, ,8.2, ,85.1, ,45.5, ,66.9, ,55, ,20, ,36, ,39.4, ,6.2, ,148.9, ,73.1, 
88,5/15/2022,135,0.26, ,0, ,608, ,9.1, ,90.6, ,53.9, ,71.5, ,59, ,18, ,35, ,42.2, ,5.7, ,135.9, ,75.3, 
88,5/16/2022,136,0.29, ,0, ,727, ,6.8, ,85.9, ,52.2, ,68.9, ,54, ,13, ,28, ,34.6, ,5.8, ,138.7, ,76.7, 
88,5/17/2022,137,0.29, ,0, ,735,R,5.8, ,83.2, ,47.2, ,66.3, ,60, ,11, ,26, ,30.9, ,5.7, ,137.8, ,76.7, 
88,5/18/2022,138,0.30, ,0, ,721, ,6.9, ,89.4, ,50.7, ,71.4, ,51, ,14, ,26, ,35.0, ,5.3, ,126.6, ,77.5, 
88,5/19/2022,139,0.32, ,0, ,720, ,7.8, ,91.5, ,52.3, ,74.1, ,47, ,16, ,27, ,38.2, ,6.8, ,164.0, ,78.9, 
88,5/20/2022,140,0.28, ,0, ,731, ,6.3, ,79.0, ,49.0, ,64.1, ,74, ,12, ,31, ,32.6, ,7.1, ,170.5, ,78.8, 
88,5/21/2022,141,0.26, ,0, ,735, ,6.5, ,82.0, ,40.4, ,61.8, ,74, ,11, ,35, ,33.7, ,5.1, ,123.2, ,77.6, 
88,5/22/2022,142,0.29, ,0, ,735, ,5.0,Y,85.6, ,41.9, ,65.9, ,64, ,9, ,23,Y,27.2,Y,5.5, ,131.1, ,77.4, 
88,5/23/2022,143,0.31, ,0, ,733, ,5.6, ,88.2, ,50.3, ,70.5, ,39, ,12, ,22, ,29.8, ,5.8, ,140.3, ,78.5, 
88,5/24/2022,144,0.30, ,0, ,725, ,7.3, ,92.0, ,50.2, ,73.8, ,46, ,15, ,26, ,36.5, ,5.6, ,134.8, ,79.8, 
88,5/25/2022,145,0.32, ,0, ,719, ,7.8, ,100.2,Y,56.9, ,78.2,Y,47, ,10, ,24,Y,38.1,Y,5.9, ,141.4, ,81.9, 
88,5/26/2022,146,0.30, ,0, ,736, ,9.6, ,95.0, ,52.7, ,69.8, ,88, ,13, ,38, ,43.4, ,5.8, ,140.0, ,82.7, 
88,5/27/2022,147,0.25, ,0, ,657, ,11.1, ,85.8, ,49.0, ,64.4, ,98, ,23, ,54, ,47.3, ,4.8, ,114.1, ,81.4, 
88,5/28/2022,148,0.26, ,0, ,667, ,9.3, ,81.0, ,49.6, ,63.8, ,73, ,24, ,46, ,42.7, ,6.2, ,149.2, ,80.5, 
88,5/29/2022,149,0.27, ,0, ,733, ,7.2, ,75.5, ,45.3, ,61.5, ,74, ,20, ,38, ,35.9, ,6.3, ,150.6, ,79.1, 
88,5/30/2022,150,0.28, ,0, ,745, ,5.2, ,78.0, ,42.8, ,63.1, ,45, ,14, ,27, ,28.2, ,5.7, ,137.9, ,78.3, 
88,5/31/2022,151,0.29, ,0, ,757,R,4.7,Y,79.5, ,44.7, ,64.4, ,42, ,12, ,23,Y,25.8,Y,6.0, ,143.6, ,78.3, 
