228,5/1/2022,121,0.22, ,0, ,697,R,8.9, ,71.2, ,41.8, ,58.3, ,91, ,28, ,54, ,41.5, ,4.3, ,102.4, ,61.3, 
228,5/2/2022,122,0.18, ,0, ,593, ,8.6, ,63.5, ,47.7, ,55.7, ,64, ,46, ,57, ,40.5, ,4.8, ,114.0, ,61.7, 
228,5/3/2022,123,0.23, ,0, ,719,R,7.1, ,72.1, ,45.2, ,59.7, ,56, ,27, ,40, ,35.6, ,3.7, ,88.7, ,61.4, 
228,5/4/2022,124,0.25, ,0, ,717,R,7.7, ,77.5, ,53.9, ,66.5, ,46, ,24, ,35, ,37.9, ,3.5, ,83.1, ,63.3, 
228,5/5/2022,125,0.20, ,0, ,545, ,9.0, ,71.1, ,52.2, ,62.4, ,73, ,37, ,47, ,41.9, ,4.1, ,97.4, ,64.8, 
228,5/6/2022,126,0.15, ,0, ,478, ,12.0, ,67.0, ,46.2, ,57.6, ,95, ,61, ,74, ,49.4, ,4.5, ,107.2, ,64.8, 
228,5/7/2022,127,0.18, ,0, ,638, ,9.9, ,64.4, ,45.6, ,53.9, ,96, ,42, ,70, ,44.2, ,4.5, ,108.8, ,64.9, 
228,5/8/2022,128,0.14, ,0.02, ,526, ,7.1, ,55.7,Y,38.2, ,46.2,Y,94, ,44, ,67,Y,35.8,Y,5.1, ,123.3, ,62.9, 
228,5/9/2022,129,0.13, ,0.06, ,477, ,6.6, ,53.6,Y,35.5,Y,42.9,Y,91, ,42, ,70,Y,33.9,Y,5.1, ,122.7, ,59.9,Y
228,5/10/2022,130,0.16, ,0.00, ,647, ,6.4, ,55.2, ,33.1,Y,43.0,Y,93, ,43, ,68,Y,33.3,Y,4.1, ,99.6, ,58.6,Y
228,5/11/2022,131,0.20, ,0, ,716, ,6.1, ,60.8, ,34.3,Y,48.6, ,80, ,33, ,52, ,31.8, ,3.6, ,86.8, ,58.4,Y
228,5/12/2022,132,0.20, ,0, ,674, ,5.9, ,64.2, ,42.5, ,52.6, ,71, ,19, ,44, ,31.1, ,3.9, ,94.0, ,60.3, 
228,5/13/2022,133,0.24, ,0, ,716, ,7.0, ,73.3, ,44.8, ,61.0, ,55, ,29, ,38, ,35.5, ,3.7, ,88.5, ,61.5, 
228,5/14/2022,134,0.26, ,0, ,722, ,9.9, ,81.6, ,53.1, ,68.6, ,59, ,25, ,42, ,44.4, ,3.9, ,94.0, ,64.0, 
228,5/15/2022,135,0.25, ,0, ,700, ,12.1, ,82.5, ,55.0, ,69.5, ,80, ,33, ,49, ,49.6, ,3.9, ,93.4, ,66.7, 
228,5/16/2022,136,0.23, ,0, ,723, ,11.1, ,73.9, ,48.4, ,60.8, ,89, ,39, ,61, ,47.4, ,3.9, ,93.4, ,67.5, 
228,5/17/2022,137,0.26, ,0, ,740,R,9.2, ,79.6, ,53.3, ,66.9, ,73, ,25, ,41, ,42.5, ,3.7, ,89.1, ,67.4, 
228,5/18/2022,138,0.27, ,0, ,725, ,9.5, ,86.1, ,58.1, ,72.9, ,52, ,19, ,34, ,43.1, ,3.4, ,80.6, ,68.6, 
228,5/19/2022,139,0.26, ,0, ,685, ,7.3, ,80.1, ,55.7, ,69.6, ,48, ,9, ,29, ,36.4, ,3.7, ,89.6, ,69.3, 
228,5/20/2022,140,0.26, ,0, ,744,R,5.2,Y,74.9, ,43.3, ,61.9, ,48, ,15, ,27,Y,27.9,Y,4.6, ,109.7, ,68.1, 
228,5/21/2022,141,0.26, ,0, ,744,R,5.2,Y,76.7, ,53.4, ,66.0, ,34, ,17, ,24,Y,27.9,Y,3.6, ,86.9, ,68.4, 
228,5/22/2022,142,0.27, ,0, ,723, ,6.9, ,80.4, ,55.8, ,68.4, ,40, ,18, ,29, ,35.0, ,3.6, ,87.0, ,69.2, 
228,5/23/2022,143,0.27, ,0, ,726, ,8.5, ,82.7, ,56.8, ,70.7, ,45, ,23, ,33, ,40.3, ,3.4, ,82.3, ,70.1, 
228,5/24/2022,144,0.28, ,0, ,733, ,8.5, ,87.5, ,61.5, ,75.8, ,44, ,16, ,28, ,40.2, ,3.6, ,87.0, ,71.6, 
228,5/25/2022,145,0.28, ,0, ,706, ,10, ,91.8, ,66.6,Y,79.3, ,45, ,20, ,29, ,44.6, ,3.2, ,76.4, ,73.4, 
228,5/26/2022,146,0.25, ,0, ,653, ,10.4, ,82.2, ,53.6, ,70.2, ,74, ,25, ,41, ,45.5, ,4.0, ,96.4, ,74.2, 
228,5/27/2022,147,0.21, ,0, ,634, ,12.3, ,74.7, ,48.3, ,61.5, ,90, ,50, ,66, ,50.1, ,4.2, ,101.5, ,72.7, 
228,5/28/2022,148,0.14, ,0, ,449, ,11.7, ,68.2, ,50.7, ,57.3, ,97, ,48, ,73, ,48.8, ,5.0,Y,120.4,Y,71.9, 
228,5/29/2022,149,0.23, ,0, ,730, ,9.1, ,70.5, ,49.0, ,59.2, ,99, ,29, ,53, ,42.2, ,3.7, ,88.3, ,70.8, 
228,5/30/2022,150,0.24, ,0, ,762,R,7.1, ,72.2, ,47.9, ,60.2, ,64, ,23, ,40, ,35.8, ,3.7, ,89.4, ,70.5, 
228,5/31/2022,151,0.28, ,0, ,763,R,6.6, ,79.6, ,52.3, ,67.7, ,46, ,21, ,28, ,33.8, ,4.7, ,113.7, ,70.8, 
