246,5/1/2022,121,0.20, ,0, ,687, ,4.3, ,57.2, ,28.6, ,43.4, ,72, ,20, ,45, ,23.7, ,6.7, ,161.9, ,47.5, 
246,5/2/2022,122,0.29, ,0, ,682, ,4.6, ,63.7, ,29.6, ,50.2, ,68, ,23, ,37, ,24.9, ,13.3,R,320.3,R,47.3, 
246,5/3/2022,123,0.20, ,0, ,684, ,3.9, ,60.7, ,19.7,Y,43.7, ,77, ,22, ,41, ,21.4, ,6.3, ,151.9, ,47.2, 
246,5/4/2022,124,0.23, ,0, ,679, ,5.3, ,71.6, ,27.0, ,53.6, ,75, ,21, ,38, ,28.6, ,5.8, ,139.4, ,47.8, 
246,5/5/2022,125,0.33, ,0, ,616, ,5.2, ,66.3, ,50.9,Y,58.7, ,39, ,28, ,31, ,28.1, ,15.3,R,367.5,R,49.1, 
246,5/6/2022,126,0.32, ,0, ,660, ,6.9, ,68.5, ,51.0,Y,58.3, ,55, ,33, ,41, ,35.0, ,17.9,R,428.9,R,49.4, 
246,5/7/2022,127,0.30, ,0, ,682, ,3.9, ,62.0, ,40.7, ,52.2, ,47, ,17, ,29, ,21.2, ,15.6,R,373.4,R,49.5, 
246,5/8/2022,128,0.14,R,0.00, ,449, ,3.8, ,47.4,Y,23.9,Y,36.7,Y,89, ,28, ,52,Y,20.8,Y,12.4,R,297.5,R,48.2, 
246,5/9/2022,129,0.18, ,0, ,700, ,3.3, ,43.3,Y,21.1,Y,32.0,R,83, ,37, ,--,R,--,I,9.4,Y,226.5,Y,46.3,Y
246,5/10/2022,130,0.14,R,0, ,551, ,3.7, ,41.2,Y,20.4,Y,31.7,R,87, ,40, ,--,R,--,I,8.4, ,201.3, ,45.4,Y
246,5/11/2022,131,0.14, ,0, ,526, ,3.4, ,48.5,Y,19.9,Y,36.0,Y,81, ,23, ,48,Y,18.3,Y,5.9, ,140.9, ,42.5,R
246,5/12/2022,132,0.24, ,0, ,732, ,4.6, ,60.3, ,25.2, ,45.4, ,75, ,29, ,45, ,25.2, ,8.0, ,190.9, ,46.2,Y
246,5/13/2022,133,0.25, ,0, ,697, ,5.4, ,70.1, ,34.1, ,54.8, ,62, ,20, ,37, ,29.1, ,7.7, ,185.4, ,50.8, 
246,5/14/2022,134,0.25, ,0, ,698, ,6.8, ,75.9, ,35.7, ,58.7, ,73, ,23, ,40, ,34.6, ,5.6, ,133.9, ,56.3, 
246,5/15/2022,135,0.28, ,0, ,705, ,8.0, ,77.4, ,42.1, ,61.7, ,76, ,25, ,42, ,38.6, ,7.6, ,183.2, ,59.2, 
246,5/16/2022,136,0.28, ,0, ,712, ,5.4, ,72.8, ,39.0, ,60.2, ,52, ,16, ,30, ,28.8, ,8.2, ,197.5, ,58.0, 
246,5/17/2022,137,0.25, ,0, ,714, ,4.5, ,73.0, ,34.2, ,54.5, ,58, ,13, ,31, ,24.3, ,5.5, ,131.0, ,57.5, 
246,5/18/2022,138,0.27, ,0, ,698, ,5.9, ,78.5, ,36.1, ,62.5, ,61, ,15, ,30, ,30.9, ,7.0, ,169.1, ,57.0, 
246,5/19/2022,139,0.29, ,0, ,658, ,5.6, ,74.7, ,42.0, ,59.8, ,62, ,11, ,32, ,29.9, ,8.5, ,204.4, ,57.2, 
246,5/20/2022,140,0.22, ,0, ,723, ,3.1,Y,54.5, ,27.7, ,42.9, ,60, ,21, ,33,Y,15.9,Y,8.5, ,203.4, ,55.3, 
246,5/21/2022,141,0.23, ,0, ,711, ,4.5, ,64.6, ,27.0, ,48.9, ,66, ,26, ,38, ,24.7, ,6.0, ,143.3, ,54.1, 
246,5/22/2022,142,0.24, ,0, ,702, ,5.9, ,72.1, ,33.6, ,55.0, ,71, ,25, ,40, ,31.1, ,5.8, ,139.5, ,54.4, 
246,5/23/2022,143,0.24, ,0, ,701, ,5.7, ,71.0, ,33.5, ,54.0, ,74, ,24, ,40, ,30.3, ,5.3, ,127.8, ,54.9, 
246,5/24/2022,144,0.26, ,0, ,708, ,6.3, ,76.3, ,34.6, ,59.2, ,67, ,23, ,37, ,32.6, ,5.8, ,140.3, ,55.0, 
246,5/25/2022,145,0.27, ,0, ,686, ,7.8, ,81.1, ,40.7, ,63.9, ,67, ,26, ,39, ,38.2, ,6.4, ,153.9, ,55.6, 
246,5/26/2022,146,0.31, ,0, ,705, ,7.4, ,77.8, ,45.2, ,64.0, ,61, ,23, ,36, ,36.8, ,9.0,Y,215.6,Y,56.0, 
246,5/27/2022,147,0.21, ,0, ,431, ,6.8, ,72.0, ,40.7, ,58.8, ,71, ,26, ,40, ,34.7, ,9.1,Y,218.9,Y,55.2, 
246,5/28/2022,148,0.21, ,0.00, ,503, ,7.2, ,63.4, ,40.0, ,52.8, ,70, ,42, ,53, ,36.0, ,11.0,R,263.8,R,54.3, 
246,5/29/2022,149,0.24, ,0, ,725, ,5.5, ,63.8, ,39.1, ,51.2, ,60, ,29, ,43, ,29.2, ,8.9,Y,213.1,Y,53.5, 
246,5/30/2022,150,0.22, ,0, ,718, ,5.6, ,64.1, ,31.0, ,48.6, ,79, ,27, ,48, ,30.0, ,5.9, ,142.3, ,53.4, 
246,5/31/2022,151,0.23, ,0, ,735, ,5.0, ,64.6, ,29.2, ,48.0, ,82, ,24, ,44, ,27.2, ,5.9, ,142.6, ,53.3, 
