75,5/1/2022,121,0.20, ,0, ,643, ,13.3, ,71.6, ,50.3, ,61.3, ,95, ,55, ,72, ,52.2, ,5.1, ,121.6, ,66.1, 
75,5/2/2022,122,0.16, ,0, ,523, ,13.9, ,71.5, ,56.6, ,62.2, ,87, ,56, ,73, ,53.4, ,4.2, ,101.5, ,66.2, 
75,5/3/2022,123,0.12, ,0, ,394, ,13.3, ,68.4, ,53.9, ,61.5, ,86, ,58, ,71, ,52.2, ,4.3, ,103.0, ,66.4, 
75,5/4/2022,124,0.22, ,0, ,708,R,14.1, ,76.8, ,49.0, ,62.7, ,94, ,52, ,72, ,53.7, ,3.6, ,85.6, ,66.3, 
75,5/5/2022,125,0.22, ,0, ,671, ,15.2, ,77.5, ,54.4, ,65.7, ,94, ,48, ,70, ,55.7, ,3.6, ,85.7, ,67.2, 
75,5/6/2022,126,0.22, ,0, ,689, ,14.3, ,76.7, ,53.3, ,64.2, ,100, ,43, ,70, ,54.1, ,3.6, ,87.2, ,67.8, 
75,5/7/2022,127,0.22, ,0, ,710,R,14.6, ,75.7, ,57.7, ,64.6, ,91, ,51, ,70, ,54.8, ,5.5, ,132.4, ,68.3, 
75,5/8/2022,128,0.14, ,0.00, ,453, ,12.7, ,68.9, ,53.6, ,61.6, ,79, ,59, ,68, ,51.0, ,6.0,Y,143.7,Y,68.4, 
75,5/9/2022,129,0.17, ,0, ,563, ,10.1, ,67.3, ,48.0, ,58.2, ,87, ,41, ,61, ,44.8, ,4.1, ,98.4, ,67.5, 
75,5/10/2022,130,0.22, ,0, ,739,R,8.9, ,68.5, ,45.6, ,57.1, ,79, ,30, ,56, ,41.5, ,4.3, ,102.3, ,67.0, 
75,5/11/2022,131,0.22, ,0, ,715,R,7.8,Y,67.9, ,42.8,Y,57.0, ,79, ,31, ,49,Y,38.2,Y,4.1, ,99.3, ,66.6, 
75,5/12/2022,132,0.26, ,0, ,754,R,5.7,R,79.3, ,44.7,Y,64.0, ,61, ,13, ,--,R,--,I,3.8, ,91.6, ,65.9, 
75,5/13/2022,133,0.27, ,0, ,750,R,7.1,Y,87.5, ,51.3, ,70.0, ,44, ,18, ,28,Y,35.9,Y,3.6, ,86.3, ,66.1, 
75,5/14/2022,134,0.28, ,0, ,744,R,8.5,Y,89.9,Y,53.8, ,72.6,Y,52, ,14, ,31,Y,40.3,Y,3.5, ,82.9, ,66.9, 
75,5/15/2022,135,0.23, ,0, ,657, ,11.4, ,82.5, ,53.0, ,67.7, ,88, ,28, ,49, ,47.9, ,4.0, ,95.1, ,67.4, 
75,5/16/2022,136,0.22, ,0, ,711, ,14.5, ,72.9, ,56.1, ,63.4, ,89, ,57, ,73, ,54.6, ,4.5, ,107.4, ,68.1, 
75,5/17/2022,137,0.19, ,0, ,621, ,14.1, ,71.5, ,58.5, ,63.1, ,83, ,58, ,72, ,53.8, ,4.7, ,112.2, ,68.7, 
75,5/18/2022,138,0.19, ,0, ,618, ,14.5, ,73.1, ,56.2, ,62.9, ,93, ,57, ,74, ,54.5, ,4.3, ,103.7, ,69.1, 
75,5/19/2022,139,0.12, ,0, ,411, ,14.9, ,68.9, ,57.1, ,61.1, ,94, ,67, ,81, ,55.2, ,4.6, ,110.5, ,69.1, 
75,5/20/2022,140,0.06, ,0, ,218, ,14.5, ,65.9, ,57.9, ,61.1, ,87, ,69, ,79, ,54.5, ,5.9,Y,140.5,Y,68.1, 
75,5/21/2022,141,0.04, ,0.02, ,159, ,14.2, ,63.6, ,57.6, ,61.0, ,96, ,68, ,78, ,53.9, ,2.7, ,64.9, ,67.2, 
75,5/22/2022,142,0.22, ,0, ,722, ,13.9, ,72.2, ,57.9, ,63.9, ,83, ,52, ,69, ,53.4, ,4.4, ,105.1, ,67.4, 
75,5/23/2022,143,0.17, ,0, ,572, ,14.1, ,70.6, ,55.5, ,61.2, ,90, ,62, ,76, ,53.8, ,4.2, ,100.2, ,67.8, 
75,5/24/2022,144,0.21, ,0, ,678, ,15.0, ,73.7, ,56.2, ,63.6, ,92, ,57, ,75, ,55.5, ,4.1, ,98.1, ,68.5, 
75,5/25/2022,145,0.23, ,0, ,737,R,15.4, ,74.9, ,53.0, ,63.7, ,94, ,59, ,76, ,56.1, ,3.5, ,84.2, ,69.1, 
75,5/26/2022,146,0.22, ,0, ,699, ,15.0, ,73.8, ,57.6, ,63.9, ,94, ,58, ,74, ,55.4, ,4.0, ,97.1, ,69.6, 
75,5/27/2022,147,0.20, ,0, ,613, ,14.3, ,73.0, ,59.1, ,64.1, ,86, ,55, ,70, ,54.0, ,4.0, ,95.8, ,70.1, 
75,5/28/2022,148,0.08, ,0, ,288, ,14.2, ,69.6, ,57.9, ,62.3, ,93, ,58, ,74, ,53.9, ,4.1, ,98.6, ,69.7, 
75,5/29/2022,149,0.21, ,0, ,647, ,14.1, ,74.0, ,58.7, ,64.9, ,83, ,53, ,67, ,53.8, ,5.6,Y,134.2,Y,69.5, 
75,5/30/2022,150,0.22, ,0, ,694, ,13.8, ,74.6, ,58.3, ,65.0, ,84, ,47, ,65, ,53.2, ,4.4, ,106.1, ,69.8, 
75,5/31/2022,151,0.24, ,0, ,754,R,14.0, ,75.5, ,52.4, ,64.8, ,92, ,46, ,67, ,53.6, ,3.7, ,88.2, ,69.8, 
