227,5/1/2022,121,0,H,0,H,676,H,9.2,H,73.8, ,39.9, ,56.8,H,--,H,--,H,58, ,42.3, ,4.1,H,98.4,H,62.3,H
227,5/2/2022,122,0,H,0,H,589,H,9.1,H,65.8, ,45.7, ,55.5,H,--,H,--,H,61, ,42.1, ,3.7,H,88.5,H,62.3,H
227,5/3/2022,123,0,H,0,H,695,R,7.5,H,74.3, ,40.5, ,59.0,H,--,H,--,H,44, ,37.0, ,3.4,H,81.7,H,62.2,H
227,5/4/2022,124,0,H,0,H,686,H,8.4,H,80.8, ,47.2, ,65.9,H,--,H,--,H,39, ,40.1, ,3.7,H,88.6,H,63.1,H
227,5/5/2022,125,0.19, ,0, ,553, ,9.6, ,73.5, ,50.4, ,62.3, ,79, ,34, ,50, ,43.6, ,3.3, ,80.4, ,63.8, 
227,5/6/2022,126,0.14, ,0, ,479, ,12.1, ,69.5, ,46.1, ,58.4, ,89, ,54, ,72, ,49.6, ,3.2, ,77.3, ,63.8, 
227,5/7/2022,127,0.18, ,0, ,638, ,9.8, ,67.1, ,45.9, ,55.6, ,90, ,37, ,65, ,43.9, ,3.3, ,79.8, ,64.0, 
227,5/8/2022,128,0.16, ,0.03, ,553, ,7.2, ,58.4, ,38.0, ,48.0, ,93, ,37, ,63, ,36.1, ,4.3,Y,103.9,Y,62.8, 
227,5/9/2022,129,0.03,H,0.03,R,469,H,6.7,H,56.6, ,35.0,Y,44.8,H,92,H,63,H,66, ,34.2, ,3.8,H,91.4,H,61.0,H
227,5/10/2022,130,0,H,0,H,610,H,6.4,H,57.5, ,32.5,Y,44.5,H,--,H,--,H,64, ,33.1, ,3.8,H,91.1,H,60.1,Y
227,5/11/2022,131,0,H,0,H,719,R,6.3,H,64.2, ,33.7,Y,49.4,H,--,H,--,H,52, ,32.7, ,3.5,H,84.7,H,59.9,Y
227,5/12/2022,132,0,H,0,H,664,H,6.2,H,66.7, ,37.2, ,52.2,H,--,H,--,H,46, ,32.3, ,3.3,H,79.8,H,60.4,H
227,5/13/2022,133,0,H,0,H,697,H,7.6,H,75.4, ,41.5, ,60.8,H,--,H,--,H,42, ,37.4, ,3.6,H,86.9,H,61.1,H
227,5/14/2022,134,0,H,0,H,700,H,10.4,H,83.7, ,50.3, ,68.3,H,--,H,--,H,44, ,45.6, ,3.6,H,87.4,H,62.6,H
227,5/15/2022,135,0,H,0,H,686,H,12.4,H,84.9, ,53.3, ,69.2,H,--,H,--,H,51, ,50.3, ,3.4,H,82.1,H,64.3,H
227,5/16/2022,136,0,H,0,H,720,H,11.0,H,75.5, ,46.7, ,60.9,H,--,H,--,H,60, ,47.1, ,3.3,H,79.9,H,65.0,H
227,5/17/2022,137,0,H,0,H,722,H,10.2,H,81.9, ,47.4, ,64.9,H,--,H,--,H,48, ,45.0, ,3.4,H,82.3,H,65.1,H
227,5/18/2022,138,0,H,0,H,710,H,10.2,H,88.4, ,52.2, ,70.6,H,--,H,--,H,40, ,45.2, ,3.3,H,79.5,H,65.7,H
227,5/19/2022,139,0,H,0,H,671,H,8.2,H,82.9, ,51.2, ,68.7,H,--,H,--,H,34, ,39.5, ,3.9,H,94.2,H,66.2,H
227,5/20/2022,140,0,H,0,H,726,H,5.6,H,77.2, ,42.6, ,60.2,H,--,H,--,H,32, ,29.9, ,4.0,H,96.4,H,61.2,H
227,5/21/2022,141,0,H,0,H,725,H,5.8,H,79.9, ,47.9, ,65.5,H,--,H,--,H,27, ,30.6, ,3.4,H,82.1,H,63.3,H
227,5/22/2022,142,0,H,0,H,711,H,7.0,H,82.9, ,53.0, ,68.6,H,--,H,--,H,29, ,35.4, ,3.3,H,78.3,H,65.0,H
227,5/23/2022,143,0,H,0,H,713,H,8.7,H,85.6, ,50.5, ,69.7,H,--,H,--,H,35, ,40.9, ,3.2,H,77.3,H,66.0,H
227,5/24/2022,144,0.27, ,0, ,724, ,9.2, ,89.9, ,54.9, ,74.5, ,59, ,14, ,32, ,42.4, ,3.0, ,71.2, ,67.2, 
227,5/25/2022,145,0.28, ,0, ,694, ,10.4, ,94.2, ,62.0,Y,79.1,Y,49, ,17, ,31,Y,45.6,Y,3.2, ,76.5, ,68.7, 
227,5/26/2022,146,0.23, ,0, ,644, ,11.1, ,82.4, ,53.8, ,69.2, ,77, ,27, ,45, ,47.2, ,3.1, ,75.5, ,71.5, 
227,5/27/2022,147,0.20, ,0, ,630, ,12.4, ,75.5, ,47.5, ,61.6, ,92, ,46, ,66, ,50.2, ,3.3, ,80.1, ,70.9, 
227,5/28/2022,148,0.14, ,0.00, ,458, ,11.9, ,70.5, ,52.6, ,59.4, ,92, ,44, ,69, ,49.2, ,3.6, ,87.4, ,69.9, 
227,5/29/2022,149,0.23, ,0, ,735, ,9.0, ,72.6, ,48.2, ,60.2, ,95, ,23, ,50, ,41.7, ,3.7, ,87.7, ,69.2, 
227,5/30/2022,150,0.24, ,0, ,751,R,7.6, ,74.2, ,44.8, ,59.9, ,76, ,19, ,43, ,37.4, ,3.6, ,86.3, ,68.4, 
227,5/31/2022,151,0.27, ,0, ,750,R,6.9, ,81.1, ,46.7, ,66.6, ,59, ,19, ,31, ,35.0, ,3.7, ,89.2, ,68.0, 
