113,5/1/2022,121,0.24, ,0, ,632, ,9.4, ,78.7, ,43.4, ,57.9, ,85, ,30, ,58, ,43.0, ,9.2, ,221.5, ,63.1, 
113,5/2/2022,122,0.23, ,0, ,617, ,9.4, ,73.1, ,39.0, ,54.6, ,93, ,45, ,65, ,42.9, ,9.5, ,227.2, ,63.4, 
113,5/3/2022,123,0.25, ,0, ,652, ,7.3, ,83.2, ,38.3, ,58.5, ,90, ,15, ,44, ,36.6, ,5.5, ,131.6, ,63.5, 
113,5/4/2022,124,0.25, ,0, ,641, ,8.8, ,89.5, ,39.1, ,61.5, ,95, ,20, ,47, ,41.1, ,4.8, ,114.2, ,63.9, 
113,5/5/2022,125,0.22, ,0.00, ,542, ,9.4, ,83.2, ,44.2, ,57.5, ,98, ,27, ,58, ,43.0, ,6.7, ,161.7, ,64.8, 
113,5/6/2022,126,0.24, ,0, ,630, ,11.7, ,83.1, ,44.3, ,61.6, ,86, ,34, ,63, ,48.7, ,8.5, ,203.3, ,65.0, 
113,5/7/2022,127,0.26, ,0, ,649, ,10.0, ,74.2, ,47.5, ,58.1, ,92, ,32, ,61, ,44.6, ,12.4,Y,296.7,Y,65.5, 
113,5/8/2022,128,0.24, ,0, ,661, ,7.4, ,64.5, ,39.3, ,52.3, ,83, ,34, ,56, ,36.9, ,11.6,Y,277.6,Y,65.4, 
113,5/9/2022,129,0.22, ,0, ,648, ,6.8, ,65.8, ,38.3, ,50.5, ,91, ,26, ,54, ,34.6, ,7.9, ,190.6, ,64.9, 
113,5/10/2022,130,0.23, ,0, ,675, ,6.6,Y,64.2, ,35.6, ,49.4, ,93, ,27, ,55,Y,34.0,Y,7.9, ,189.8, ,64.5, 
113,5/11/2022,131,0.24, ,0, ,671, ,7.3, ,68.7, ,36.4, ,51.9, ,93, ,28, ,55, ,36.5, ,8.5, ,204.7, ,64.3, 
113,5/12/2022,132,0.23, ,0, ,616, ,7.3, ,72.9, ,35.1,Y,53.5, ,91, ,20, ,52, ,36.4, ,7.4, ,177.0, ,64.1, 
113,5/13/2022,133,0.27, ,0, ,659, ,10.5, ,84.7, ,42.7, ,63.0, ,87, ,26, ,53, ,45.8, ,7.8, ,187.4, ,64.2, 
113,5/14/2022,134,0.29, ,0, ,657, ,12.0, ,90.0, ,44.6, ,66.9, ,94, ,28, ,53, ,49.4, ,7.1, ,171.4, ,65.0, 
113,5/15/2022,135,0.24, ,0, ,586, ,12.1, ,80.7, ,47.4, ,60.6, ,97, ,41, ,67, ,49.5, ,8.8, ,211.5, ,66.0, 
113,5/16/2022,136,0.26, ,0, ,678, ,11.3, ,75.2, ,45.0, ,58.8, ,93, ,42, ,67, ,47.8, ,11.0, ,263.8, ,66.5, 
113,5/17/2022,137,0.25, ,0, ,681, ,10.0, ,77.1, ,37.6, ,56.9, ,95, ,36, ,63, ,44.6, ,7.2, ,172.0, ,66.6, 
113,5/18/2022,138,0.28, ,0, ,673, ,10.5, ,92.0, ,42.0, ,65.2, ,95, ,21, ,49, ,45.8, ,6.3, ,151.6, ,66.6, 
113,5/19/2022,139,0.31, ,0, ,682, ,10.6, ,89.0, ,46.9, ,65.1, ,86, ,28, ,50, ,46.0, ,8.9, ,214.2, ,67.4, 
113,5/20/2022,140,0.30, ,0, ,700, ,7.4, ,78.4, ,42.0, ,60.7, ,83, ,20, ,41, ,36.7, ,8.1, ,195.4, ,67.8, 
113,5/21/2022,141,0.28, ,0, ,698, ,7.8, ,85.0, ,41.0, ,60.1, ,84, ,15, ,44, ,38.3, ,6.3, ,150.2, ,67.8, 
113,5/22/2022,142,0.27, ,0, ,684, ,9.5, ,81.5, ,40.2, ,58.9, ,90, ,27, ,56, ,43.1, ,6.8, ,164.1, ,67.9, 
113,5/23/2022,143,0.29, ,0, ,686, ,9.9, ,87.4, ,40.8, ,62.2, ,93, ,23, ,52, ,44.3, ,6.7, ,160.6, ,68.0, 
113,5/24/2022,144,0.29,R,0, ,686, ,10.0, ,98.1,Y,42.5, ,69.9, ,91, ,16, ,40, ,44.7, ,4.6, ,109.8, ,68.2, 
113,5/25/2022,145,0.29,R,0, ,672, ,10.9, ,93.9, ,52.8, ,70.3, ,93, ,21, ,43, ,46.7, ,6.0, ,143.7, ,69.1, 
113,5/26/2022,146,0.20,E,0, ,500, ,13.3, ,80.4, ,50.1, ,61.6, ,97, ,42, ,71, ,52.2, ,8.1,H,194.9,H,69.9, 
113,5/27/2022,147,0.21, ,0.43, ,586, ,12.7, ,74.9, ,51.3, ,60.4, ,92, ,46, ,71, ,51.0, ,6.8, ,162.8, ,70.0, 
113,5/28/2022,148,0.27, ,0.35, ,675, ,11.8, ,79.3, ,50.6, ,61.2, ,96, ,35, ,64, ,48.9, ,9.9, ,238.4, ,69.7, 
113,5/29/2022,149,0.30, ,0, ,733, ,10.4, ,78.1, ,48.1, ,61.2, ,92, ,29, ,56, ,45.6, ,12.4,Y,297.8,Y,69.5, 
113,5/30/2022,150,0.29, ,0, ,735, ,8.9, ,78.7, ,40.5, ,58.0, ,92, ,24, ,54, ,41.6, ,9.5, ,227.9, ,69.2, 
113,5/31/2022,151,0.29, ,0, ,724, ,8.5, ,85.6, ,39.8, ,61.5, ,94, ,17, ,46, ,40.3, ,6.9, ,164.8, ,69.0, 
