202,5/1/2022,121,0.18,R,0.00, ,699,R,12.1, ,66.5, ,46.2, ,54.6, ,100, ,64, ,83, ,49.6, ,1.0,I,24.0,I,61.1, 
202,5/2/2022,122,0.17,R,0, ,658, ,12.0, ,65.9, ,44.8, ,53.6, ,100, ,63, ,86, ,49.4, ,1.0,I,24.0,I,61.2, 
202,5/3/2022,123,0.20,R,0, ,711,R,10.8, ,73.0, ,43.0, ,56.6, ,100, ,34, ,69, ,46.5, ,1.0,I,24.0,I,61.0, 
202,5/4/2022,124,0.19,R,0, ,701,R,12.3, ,68.5, ,45.5, ,55.1, ,100, ,59, ,83, ,50.1, ,1.0,I,24.0,I,61.2, 
202,5/5/2022,125,0.14,R,0.00, ,581, ,12.7, ,61.5, ,47.5, ,52.7, ,100, ,78, ,94, ,50.9, ,1.0,I,24.0,I,61.6, 
202,5/6/2022,126,0.19,R,0.00, ,691, ,13.7, ,69.7, ,46.7, ,57.4, ,100, ,61, ,85, ,53.0, ,1.0,I,24.0,I,61.6, 
202,5/7/2022,127,0.19,R,0.00, ,704,R,12.7, ,66.5, ,48.2, ,56.1, ,100, ,63, ,83, ,50.8, ,1.0,I,24.0,I,62.2, 
202,5/8/2022,128,0.19,R,0, ,717,R,9.7, ,62.3, ,45.6, ,53.5, ,99, ,49, ,69, ,43.8, ,1.0,I,24.0,I,61.1, 
202,5/9/2022,129,0.18,R,0, ,725,R,8.3, ,61.8, ,45.0, ,52.5, ,88, ,44, ,61, ,39.7, ,1.0,I,24.0,I,59.7,Y
202,5/10/2022,130,0.19,R,0, ,726,R,8.7, ,60.7, ,41.9, ,52.4, ,92, ,46, ,65, ,41.0, ,1.0,I,24.0,I,59.3,Y
202,5/11/2022,131,0.18,R,0, ,732,R,9.1, ,61.3, ,39.7, ,52.0, ,93, ,48, ,69, ,42.1, ,1.0,I,24.0,I,59.1,Y
202,5/12/2022,132,0.20,R,0, ,726,R,9.6, ,68.3, ,42.2, ,57.1, ,96, ,39, ,60, ,43.3, ,1.0,I,24.0,I,59.5,Y
202,5/13/2022,133,0.22,R,0, ,730,R,9.5, ,88.5,R,52.6, ,65.9,Y,91,H,20,H,44,Y,43.2,Y,1.0,I,24.0,I,60.7, 
202,5/14/2022,134,0.21,R,0, ,716, ,12.8, ,77.6, ,51.8, ,64.8,Y,98, ,45, ,61,Y,51.2,Y,1.0,I,24.0,I,62.8, 
202,5/15/2022,135,0.15,R,0.00, ,596, ,13.4, ,65.6, ,49.5, ,55.0, ,100, ,71, ,91, ,52.4, ,1.0,I,24.0,I,62.9, 
202,5/16/2022,136,0.19,R,0.00, ,699, ,13.0, ,66.4, ,49.0, ,55.4, ,100, ,65, ,87, ,51.6, ,1.0,I,24.0,I,63.1, 
202,5/17/2022,137,0.18,R,0, ,675, ,12.4, ,67.0, ,47.9, ,54.5, ,100, ,63, ,85, ,50.2, ,1.0,I,24.0,I,62.8, 
202,5/18/2022,138,0.19,R,0, ,699, ,12.4, ,65.3, ,45.4, ,55.5, ,100, ,63, ,83, ,50.3, ,1.0,I,24.0,I,62.8, 
202,5/19/2022,139,0.20,R,0, ,721, ,12.8, ,70.6, ,49.3, ,57.4, ,100, ,51, ,79, ,51.1, ,1.0,I,24.0,I,63.1, 
202,5/20/2022,140,0.19,R,0.00,H,722, ,12.8, ,65.2, ,48.3, ,56.3, ,98, ,66, ,82, ,51.1, ,1.0,I,24.0,I,63.4, 
202,5/21/2022,141,0.20,R,0, ,730,R,12.6, ,69.9, ,44.9, ,56.0, ,100, ,60, ,82, ,50.7, ,1.0,I,24.0,I,63.1, 
202,5/22/2022,142,0.18,R,0, ,690, ,13.0, ,63.2, ,49.6, ,54.8, ,100, ,72, ,89, ,51.6, ,1.0,I,24.0,I,63.6, 
202,5/23/2022,143,0.19,R,0.00, ,727, ,12.9, ,67.2, ,47.4, ,56.2, ,100, ,63, ,84, ,51.4, ,1.0,I,24.0,I,63.5, 
202,5/24/2022,144,0.19,R,0, ,725, ,13.9, ,65.4, ,47.2, ,56.3, ,100, ,75, ,90, ,53.4, ,1.0,I,24.0,I,63.8, 
202,5/25/2022,145,0.15,R,0.00, ,552, ,15.3,Y,68.8, ,52.0, ,57.6, ,100, ,72, ,94,Y,55.9,Y,1.0,I,24.0,I,64.3, 
202,5/26/2022,146,0.06,R,0.01, ,293, ,15.1,Y,63.1, ,54.3, ,57.8, ,100, ,84, ,92,Y,55.6,Y,1.0,I,24.0,I,64.6, 
202,5/27/2022,147,0.16,R,0, ,568, ,14.1, ,68.1, ,53.0, ,60.0, ,94, ,65, ,80, ,53.8, ,1.0,I,24.0,I,64.8, 
202,5/28/2022,148,0.16,R,0, ,613, ,14.1, ,65.1, ,50.8, ,56.3, ,100, ,76, ,91, ,53.7, ,1.0,I,24.0,I,64.7, 
202,5/29/2022,149,0.20,R,0, ,736, ,12.8, ,66.9, ,47.7, ,57.4, ,100, ,60, ,79, ,51.0, ,1.0,I,24.0,I,64.5, 
202,5/30/2022,150,0.20,R,0, ,742,R,11.9, ,63.8, ,46.9, ,55.2, ,97, ,65, ,80, ,49.2, ,1.0,I,24.0,I,64.1, 
202,5/31/2022,151,0.20,R,0, ,746,R,12.4, ,66.0, ,43.8, ,55.2, ,100, ,59, ,83, ,50.2, ,1.0,I,24.0,I,63.7, 
