150,5/1/2022,121,0.15, ,0, ,510, ,13.8, ,67.9, ,51.1, ,60.1, ,97, ,64, ,78, ,53.1, ,2.5, ,60.2, ,69.9, 
150,5/2/2022,122,0.17, ,0, ,586, ,12.4, ,68.1, ,54.5, ,60.1, ,86, ,56, ,70, ,50.3, ,2.1, ,50.8, ,70.8, 
150,5/3/2022,123,0.15, ,0, ,515, ,12.8, ,67.1, ,50.7, ,59.3, ,91, ,60, ,74, ,51.0, ,1.8, ,44.1, ,70.8, 
150,5/4/2022,124,0.20,R,0, ,664, ,13.5, ,72.0, ,47.6, ,60.0, ,96, ,56, ,76, ,52.5, ,2.1, ,50.0, ,69.5, 
150,5/5/2022,125,0.18, ,0, ,604, ,15.4, ,79.1, ,54.1, ,62.0, ,99, ,51, ,81, ,56.1, ,2.3, ,54.9, ,71.1, 
150,5/6/2022,126,0.19,R,0.00, ,634, ,14.8, ,74.7, ,54.1, ,62.9, ,100, ,51, ,76, ,55.1, ,1.7, ,40.4, ,72.9, 
150,5/7/2022,127,0.19, ,0, ,643, ,14.8, ,70.9, ,58.8, ,63.1, ,89, ,62, ,75, ,55.1, ,2.0, ,48.7, ,73.5, 
150,5/8/2022,128,0.11, ,0, ,386, ,12.5, ,66.9, ,53.3, ,59.4, ,84, ,61, ,72, ,50.4, ,2.6, ,62.4, ,72.6, 
150,5/9/2022,129,0.19, ,0, ,610, ,10.9, ,66.3, ,50.5, ,58.6, ,76, ,54, ,65, ,46.9, ,3.6, ,87.1, ,71.6, 
150,5/10/2022,130,0.21,R,0, ,672, ,10.1, ,68.3, ,45.5,Y,57.5, ,86, ,45, ,62, ,44.7, ,3.7, ,89.2, ,70.1, 
150,5/11/2022,131,0.21,R,0, ,680, ,9.0,Y,65.7, ,44.6,Y,56.6, ,87, ,40, ,57,Y,41.7,Y,4.1, ,98.2, ,69.9, 
150,5/12/2022,132,0.24, ,0, ,688, ,7.3,R,76.5, ,43.2,Y,62.2, ,73, ,17, ,--,R,--,I,4.1, ,98.7, ,70.1, 
150,5/13/2022,133,0.26,R,0, ,687, ,7.2,R,86.0,Y,50.4, ,67.8, ,53, ,15, ,--,R,--,I,3.5, ,84.7, ,70.9, 
150,5/14/2022,134,0.26,R,0, ,696, ,8.0,R,88.2,Y,53.5, ,71.8,Y,52,H,16,H,--,R,--,I,3.2, ,77.4, ,72.9, 
150,5/15/2022,135,0.23, ,0, ,664, ,12.8, ,80.3, ,54.1, ,65.6, ,92, ,37, ,60, ,51.2, ,3.5, ,83.4, ,73.4, 
150,5/16/2022,136,0.21, ,0, ,659, ,14.3, ,73.1, ,56.1, ,62.1, ,90, ,56, ,75, ,54.2, ,3.9, ,94.1, ,74.2, 
150,5/17/2022,137,0.18, ,0, ,588, ,13.5, ,69.1, ,55.5, ,60.7, ,87, ,58, ,75, ,52.6, ,3.7, ,90.0, ,73.7, 
150,5/18/2022,138,0.20, ,0, ,639, ,13.7, ,69.8, ,55.1, ,61.3, ,90, ,59, ,74, ,53.0, ,3.4, ,81.9, ,74.0, 
150,5/19/2022,139,0.17, ,0.00, ,539, ,14.2, ,70.3, ,56.9, ,60.9, ,88, ,60, ,78, ,53.9, ,3.7, ,89.2, ,74.3, 
150,5/20/2022,140,0.07, ,0.01, ,263, ,14.4, ,66.4, ,56.8, ,60.4, ,95, ,66, ,81, ,54.4, ,4.5, ,109.1, ,72.4, 
150,5/21/2022,141,0.05, ,0, ,188, ,13.7, ,64.8, ,55.1, ,59.9, ,87, ,69, ,78, ,53.0, ,3.4, ,81.8, ,69.8, 
150,5/22/2022,142,0.14, ,0, ,469, ,14.1, ,69.5, ,53.4, ,60.2, ,93, ,64, ,79, ,53.7, ,4.1, ,97.8, ,70.0, 
150,5/23/2022,143,0.14, ,0, ,486, ,14.0, ,67.4, ,56.4, ,60.3, ,87, ,65, ,78, ,53.6, ,3.5, ,84.7, ,71.4, 
150,5/24/2022,144,0.19, ,0, ,620, ,14.2, ,69.2, ,56.1, ,61.1, ,91, ,65, ,77, ,54.0, ,3.9, ,94.7, ,72.6, 
150,5/25/2022,145,0.21, ,0, ,675, ,14.9, ,72.2, ,53.3, ,61.9, ,97, ,59, ,79, ,55.3, ,3.6, ,86.4, ,73.4, 
150,5/26/2022,146,0.19, ,0, ,604, ,14.7, ,70.6, ,56.7, ,62.0, ,93, ,65, ,78, ,54.9, ,4.3, ,102.3, ,74.7, 
150,5/27/2022,147,0.16, ,0, ,520, ,13.9, ,71.0, ,58.9, ,62.5, ,81, ,57, ,72, ,53.3, ,4.4, ,104.5, ,75.3, 
150,5/28/2022,148,0.07, ,0, ,256, ,14.0, ,66.9, ,58.4, ,61.0, ,84, ,67, ,76, ,53.5, ,4.3, ,103.9, ,73.7, 
150,5/29/2022,149,0.17, ,0, ,535, ,14.3, ,69.9, ,57.7, ,62.3, ,86, ,60, ,75, ,54.1, ,4.2, ,102.0, ,73.5, 
150,5/30/2022,150,0.19, ,0, ,618, ,14.2, ,70.8, ,54.2, ,62.6, ,92, ,57, ,73, ,53.9, ,3.6, ,86.4, ,74.3, 
150,5/31/2022,151,0.22, ,0, ,703, ,14.2, ,72.3, ,55.4, ,63.8, ,93, ,53, ,70, ,54.0, ,4.0, ,96.5, ,75.5, 
