252,10/1/2021,274,0.22, ,0, ,466, ,10.0, ,96.4, ,49.2, ,66.5, ,98, ,13, ,45, ,44.4, ,7.4, ,176.4, ,62.8, 
252,10/2/2021,275,0.20, ,0, ,458, ,10.9, ,96.8, ,46.9, ,64.7, ,100, ,16, ,52, ,46.8, ,6.1, ,146.9, ,62.9, 
252,10/3/2021,276,0.20, ,0, ,445, ,10.2, ,97.4, ,46.2, ,66.4, ,87, ,15, ,46, ,45.0, ,5.5, ,132.2, ,62.8, 
252,10/4/2021,277,0.17, ,0, ,375, ,11.1, ,92.3, ,53.5, ,65.1, ,98, ,18, ,52, ,47.2, ,5.9, ,140.7, ,62.8, 
252,10/5/2021,278,0.15, ,0, ,404, ,14.0, ,78.6, ,51.6, ,60.7, ,99, ,44, ,77, ,53.5, ,7.1, ,171.4, ,63.1, 
252,10/6/2021,279,0.14, ,0, ,355, ,12.9, ,74.5, ,49.4, ,59.6, ,92, ,53, ,74, ,51.2, ,6.9, ,165.7, ,63.1, 
252,10/7/2021,280,0.14, ,0, ,384, ,11.1, ,72.0, ,45.8, ,56.4, ,95, ,39, ,72, ,47.3, ,7.0, ,168.7, ,62.5, 
252,10/8/2021,281,0.17, ,0, ,433, ,10.4, ,68.8, ,46.1, ,57.3, ,90, ,36, ,65, ,45.6, ,10.4,R,248.5,R,62.0, 
252,10/9/2021,282,0.15, ,0, ,425, ,10.4, ,78.6, ,42.7, ,57.1, ,95, ,28, ,65, ,45.6, ,5.4, ,128.9, ,61.4, 
252,10/10/2021,283,0.16, ,0, ,422, ,10.5, ,80.7, ,43.0, ,58.4, ,96, ,29, ,63, ,45.8, ,6.7, ,159.7, ,61.2, 
252,10/11/2021,284,0.20, ,0, ,416, ,9.0, ,68.7, ,48.9, ,57.3, ,87, ,27, ,56, ,41.9, ,13.6,R,326.4,R,61.1, 
252,10/12/2021,285,0.21, ,0, ,425, ,5.9,Y,70.7, ,39.1, ,55.9, ,80, ,19, ,39,Y,31.2,Y,9.8,R,234.7,R,60.4, 
252,10/13/2021,286,0.13, ,0, ,373, ,9.0, ,74.1, ,36.2, ,52.2, ,97, ,30, ,68, ,41.8, ,6.3, ,152.3, ,59.6, 
252,10/14/2021,287,0.16, ,0.00, ,409, ,9.5, ,80.1, ,39.5, ,56.5, ,99, ,23, ,61, ,43.1, ,4.6, ,110.3, ,59.6, 
252,10/15/2021,288,0.18, ,0, ,407, ,7.7, ,88.8, ,44.0, ,62.4, ,71, ,14, ,40, ,37.7, ,5.8, ,139.8, ,59.5, 
252,10/16/2021,289,0.19, ,0, ,407, ,7.1, ,89.9, ,45.9, ,63.2, ,73, ,11, ,36, ,35.6, ,6.0, ,142.9, ,59.7, 
252,10/17/2021,290,0.15, ,0, ,380, ,8.5, ,76.0, ,40.1, ,56.4, ,85, ,22, ,55, ,40.3, ,7.9,Y,190.6,Y,59.6, 
252,10/18/2021,291,0.13, ,0, ,401, ,9.7, ,66.4, ,40.8, ,52.9, ,93, ,42, ,71, ,43.7, ,6.2, ,149.5, ,59.7, 
252,10/19/2021,292,0.13, ,0, ,374, ,9.0, ,74.6, ,39.4, ,54.5, ,94, ,26, ,62, ,41.8, ,6.6, ,159.5, ,59.1, 
252,10/20/2021,293,0.12, ,0, ,240, ,11.1, ,76.5, ,54.6, ,61.7, ,94, ,37, ,59, ,47.4, ,7.3, ,175.9, ,59.3, 
252,10/21/2021,294,0.11, ,0, ,324, ,15.8, ,80.6, ,54.1, ,63.3, ,95, ,51, ,79, ,56.8, ,5.8, ,138.1, ,60.2, 
252,10/22/2021,295,0.04, ,0.05, ,160, ,14.9, ,66.0, ,51.9, ,58.3, ,97, ,70, ,90, ,55.3, ,7.5,Y,180.1,Y,60.9, 
252,10/23/2021,296,0.11, ,0, ,315, ,11.7, ,70.6, ,44.6, ,57.0, ,99, ,47, ,74, ,48.7, ,4.9, ,116.6, ,60.4, 
252,10/24/2021,297,0.05, ,0.06, ,97, ,14.7, ,67.0, ,54.2, ,62.0, ,92, ,61, ,78, ,54.9, ,11.8,R,283.2,R,60.2, 
252,10/25/2021,298,0.09, ,0.73, ,296, ,13.3, ,63.8, ,47.5, ,57.0, ,97, ,64, ,84, ,52.2, ,8.1,Y,194.3,Y,60.5, 
252,10/26/2021,299,0.11, ,0, ,355, ,11.3, ,68.9, ,42.6, ,54.3, ,98, ,48, ,78, ,47.8, ,4.7, ,113.3, ,58.6, 
252,10/27/2021,300,0.11, ,0, ,349, ,13.9, ,77.2, ,46.0, ,59.3, ,97, ,54, ,81, ,53.4, ,4.8, ,115.3, ,59.0, 
252,10/28/2021,301,0.13, ,0, ,354, ,15.1, ,85.0, ,52.5, ,63.9, ,97, ,35, ,75, ,55.6, ,5.1, ,121.9, ,59.6, 
252,10/29/2021,302,0.12, ,0, ,343, ,14.9, ,82.0, ,53.5, ,63.3, ,98, ,43, ,75, ,55.3, ,6.3, ,151.0, ,60.1, 
252,10/30/2021,303,0.05, ,0.01, ,183, ,15.1, ,69.4, ,54.8,Y,58.6, ,100, ,70, ,90, ,55.6, ,6.5, ,157.1, ,60.6, 
252,10/31/2021,304,0.10, ,0, ,329, ,12.7, ,71.0, ,51.6, ,58.7, ,96, ,48, ,75, ,50.9, ,4.9, ,117.9, ,60.7, 
